コード	銘柄名	市場・商品区分	33業種コード	33業種区分	17業種コード	17業種区分	規模コード	規模区分	株価	配当利回り(%)	1株配当(円)	配当利回り_raw	1株配当_raw	配当利回り_自前計算	配当状態	配当フォールバック使用	PER	PBR	時価総額(億円)	52週高値	52週安値	セクター	注意フラグ	要確認理由	配当ランキング利用可否	記事掲載区分	yfinance状態	売上高_直近期(百万円)	営業利益率(%)	売上成長率_YoY(%)	自己資本比率(%)	DEレシオ	FCF(百万円)	EPS(円)	配当性向(%)	ROE(%)	連続増配(年)
290A	Ｓｙｎｓｐｅｃｔｉｖｅ	グロース（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	1232.0						配当未取得			4.36	1624.8	2140.0	807.0	Industrials	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	2376.5	-174.11	2.58	78.57	0.24	-9963.5	-3.2		-3.17	
2910	ロック・フィールド	プライム（内国株式）	3050	食料品	1	食品	7	TOPIX Small 2	1314.0	2.28	30.0	2.26	30.0	2.28	配当あり	いいえ	341.3	1.2	343.5	1586.0	1214.0	Consumer Defensive			OK	通常掲載可	OK	51184.0	2.43	-0.34	81.87	0.04	733.0	3.85	779.22	0.34	0
2911	旭松食品	スタンダード（内国株式）	3050	食料品	1	食品	-	-	2258.0	1.55	35.0	1.54	35.0	1.55	配当あり	いいえ	18.15	0.5	41.0	2385.0	2222.0	Consumer Defensive			OK	通常掲載可	OK	8017.6	2.82	-1.0	80.04	0.12	24.3	124.38	28.14	2.79	2
2914	日本たばこ産業	プライム（内国株式）	3050	食料品	1	食品	1	TOPIX Core30	6012.0	4.03	242.0	4.02	242.0	4.03	配当あり	いいえ	21.41	2.61	106727.5	6474.0	4139.0	Consumer Defensive			OK	通常掲載可	OK	3467675.0	24.62	13.44	48.54	0.41	351670.0	280.81	86.18	13.62	1
2915	ケンコーマヨネーズ	プライム（内国株式）	3050	食料品	1	食品	7	TOPIX Small 2	1992.0	3.51	70.0	3.43	70.0	3.51	配当あり	いいえ	10.02	0.69	286.8	2365.0	1693.0	Consumer Defensive			OK	通常掲載可	OK	92354.0	4.5	0.71	65.02	0.08	166.0	198.9	35.19	7.18	3
2916	仙波糖化工業	スタンダード（内国株式）	3050	食料品	1	食品	-	-	732.0	2.05	15.0	2.05	15.0	2.05	配当あり	いいえ	15.01	0.65	83.3	785.0	695.0	Consumer Defensive			OK	通常掲載可	OK	18701.1	4.04	-2.28	57.33	0.31	496.1	48.76	30.76	4.52	0
2917	大森屋	スタンダード（内国株式）	3050	食料品	1	食品	-	-	917.0	1.09	10.0	1.09	10.0	1.09	配当あり	いいえ	50.38	0.39	45.5	963.0	883.0	Consumer Defensive			OK	通常掲載可	OK	16511.2	-0.4	1.26	48.94	0.76	-6917.5	18.2	54.95	0.78	0
2918	わらべや日洋ホールディングス	プライム（内国株式）	3050	食料品	1	食品	6	TOPIX Small 1	2634.0	4.56	120.0	4.54	120.0	4.56	配当あり	いいえ	8.57	0.77	456.1	3820.0	2386.0	Consumer Defensive			OK	通常掲載可	OK	233833.0	3.18	5.11	45.1	0.61	3031.0	307.38	39.04	9.26	1
291A	リスキル	グロース（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	1745.0						配当未取得		5.97	1.92	35.5	3870.0	1636.0	Consumer Defensive	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	2478.4	36.24	26.53	82.04	0.0	639.8	292.35		32.16	
2922	なとり	プライム（内国株式）	3050	食料品	1	食品	7	TOPIX Small 2	1933.0	1.55	30.0	1.53	30.0	1.55	配当あり	いいえ	18.12	0.88	243.2	2040.0	1848.0	Consumer Defensive			OK	通常掲載可	OK	48584.8	3.89	-0.63	64.99	0.18	1210.9	106.66	28.13	4.98	2
2923	サトウ食品	スタンダード（内国株式）	3050	食料品	1	食品	-	-	7910.0	1.9	150.0	1.88	150.0	1.9	配当あり	いいえ	14.25	1.6	398.9	9680.0	6610.0	Consumer Defensive			OK	通常掲載可	OK	46479.0	5.8	9.15	46.02	0.83	-254.3	555.2	27.02	11.83	6
2924	イフジ産業	スタンダード（内国株式）	3050	食料品	1	食品	-	-	2019.0	3.42	69.0	3.43	69.0	3.42	配当あり	いいえ	8.21	1.3	164.5	2520.0	1783.0	Consumer Defensive			OK	通常掲載可	OK	25557.0	11.74	4.3	66.62	0.19	2614.0	245.87	28.06	16.85	7
2926	篠崎屋	スタンダード（内国株式）	3050	食料品	1	食品	-	-	101.0						配当未取得		22.0	1.07	14.3	166.0	89.0	Consumer Defensive	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	2940.2	2.01	5.54	76.84	0.0	53.1	4.59		10.06	1
2927	ＡＦＣ－ＨＤアムスライフサイエンス	スタンダード（内国株式）	3050	食料品	1	食品	-	-	841.0	4.28	36.0	4.28	36.0	4.28	配当あり	いいえ	8.75	0.76	122.4	918.0	810.0	Consumer Defensive			OK	通常掲載可	OK	32655.0	7.38	8.18	30.94	1.59	-1751.9	96.13	37.45	8.69	2
2929	ファーマフーズ	プライム（内国株式）	3050	食料品	1	食品	7	TOPIX Small 2	555.0	4.5	25.0	4.53	25.0	4.5	配当あり	いいえ		1.6	161.2	1064.0	513.0	Healthcare			OK	通常掲載可	OK	62147.0	3.9	-9.37	31.68	1.46	4513.0	-58.35		4.23	0
2930	北の達人コーポレーション	プライム（内国株式）	3200	化学	4	素材・化学	7	TOPIX Small 2	116.0	3.02	3.5	3.07	3.5	3.02	配当あり	いいえ	23.25	2.01	161.8	154.0	112.0	Consumer Defensive			OK	通常掲載可	OK	11210.3	8.93	-5.21	84.8	0.0	837.9	4.99	70.14	8.73	2
2931	ユーグレナ	プライム（内国株式）	3050	食料品	1	食品	6	TOPIX Small 1	332.0	0.6	2.0	0.6	2.0	0.6	配当あり	いいえ		1.41	462.3	513.0	318.0	Consumer Defensive			OK	通常掲載可	OK	50370.0	6.2	5.78	42.8	0.89	4593.0	-5.91		3.32	
2932	ＳＴＩフードホールディングス	スタンダード（内国株式）	3050	食料品	1	食品	-	-	1040.0	3.85	40.0	3.82	40.0	3.85	配当あり	いいえ	7.63	1.86	184.9	1424.0	1000.0	Consumer Defensive			OK	通常掲載可	OK	38605.0	6.64	8.5	45.98	0.42	1450.0	136.24	29.36	25.61	0
2933	紀文食品	プライム（内国株式）	3050	食料品	1	食品	7	TOPIX Small 2	1055.0	2.18	23.0	2.16	23.0	2.18	配当あり	いいえ	21.92	0.94	240.9	1224.0	1013.0	Consumer Defensive			OK	通常掲載可	OK	108912.1	4.14	2.25	28.65	1.34	1872.4	48.14	47.78	5.17	3
2934	ジェイフロンティア	グロース（内国株式）	3050	食料品	1	食品	-	-	1620.0						配当未取得			5.12	86.4	2050.0	1196.0	Healthcare	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	21504.5	1.37	21.39	15.33	3.09	447.2	-14.82		4.64	
2935	ピックルスホールディングス	プライム（内国株式）	3050	食料品	1	食品	7	TOPIX Small 2	1108.0	2.62	29.0	2.59	29.0	2.62	配当あり	いいえ	10.34	0.69	138.8	1394.0	965.0	Consumer Defensive			OK	通常掲載可	OK	40923.0	5.1	-1.43	66.34	0.16	3777.0	107.17	27.06	7.09	0
2936	ベースフード	グロース（内国株式）	3050	食料品	1	食品	-	-	282.0						配当未取得		57.43	11.11	150.6	555.0	272.0	Consumer Defensive	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	15191.9	1.43	-0.33	33.77	0.47	128.1	4.91		21.92	
2937	サンクゼール	グロース（内国株式）	3050	食料品	1	食品	-	-	1676.0	2.09	35.0	2.08	35.0	2.09	配当あり	いいえ	25.18	3.01	156.0	1991.0	1503.0	Consumer Defensive			OK	通常掲載可	OK	20600.6	3.84	5.82	50.8	0.34	959.2	66.56	52.58	12.18	0
2938	オカムラ食品工業	スタンダード（内国株式）	3050	食料品	1	食品	-	-	1318.0	0.61	8.0	0.61	8.0	0.61	配当あり	いいえ	28.59	3.48	662.3	1682.0	1019.0	Consumer Defensive			OK	通常掲載可	OK	35345.0	8.55	8.2	38.87	1.08	1552.0	46.1	17.35	14.63	2
2961	日本調理機	スタンダード（内国株式）	3550	金属製品	3	建設・資材	-	-	6690.0	1.35	90.0	1.3	90.0	1.35	配当あり	いいえ	13.16	0.97	74.6	7610.0	3900.0	Industrials			OK	通常掲載可	OK	18118.9	4.66	-1.76	56.33	0.05	-887.5	508.53	17.7	7.59	0
2962	テクニスコ	スタンダード（内国株式）	3550	金属製品	3	建設・資材	-	-	1990.0						配当未取得			11.5	182.9	2267.0	261.0	Industrials	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	4683.2	-10.18	-12.42	49.3	0.85	-817.9	-291.86		-86.94	
296A	令和アカウンティング・ホールディングス	グロース（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	758.0	4.35	33.0	4.37	33.0	4.35	配当あり	いいえ	20.04	10.74	283.5	889.0	611.0	Industrials			OK	通常掲載可	OK	5705.1	34.85	14.57	65.42	0.0	1281.0	37.83	87.23	49.55	
2970	ＧＬＣ　ＧＲＯＵＰ	スタンダード（内国株式）	8050	不動産業	17	不動産	-	-	980.0						配当未取得		10.26	2.76	162.5	1274.0	750.0	Real Estate	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	24505.0	10.5	43.09	30.54	1.7	1235.0	95.54		21.59	
2975	スター・マイカ・ホールディングス	プライム（内国株式）	8050	不動産業	17	不動産	7	TOPIX Small 2	1609.0	3.17	51.0	3.15	51.0	3.17	配当あり	いいえ	13.03	1.73	610.4	1846.0	917.0	Real Estate			OK	通常掲載可	OK	69158.3	10.58	23.83	25.72	2.72	-5231.2	123.44	41.32	17.83	6
2978	ツクルバ	グロース（内国株式）	8050	不動産業	17	不動産	-	-	348.0						配当未取得		58.0	2.03	40.8	637.0	329.0	Real Estate	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	8099.0	3.39	47.71	31.45	1.89	-1499.9	6.0		1.11	
297A	アルピコホールディングス	スタンダード（内国株式）	6100	小売業	14	小売	-	-	213.0	2.35	5.0	2.34	5.0	2.35	配当あり	いいえ	7.78	0.94	147.0	260.0	206.0	Industrials			OK	通常掲載可	OK	107422.0	3.64	3.45	25.97	1.69	1161.5	27.39	18.25	13.26	
2980	ＳＲＥホールディングス	プライム（内国株式）	8050	不動産業	17	不動産	7	TOPIX Small 2	2363.0	0.85	20.0	0.84	20.0	0.85	配当あり	いいえ	20.8	2.44	380.7	4150.0	2278.0	Real Estate			OK	通常掲載可	OK	32858.6	12.72	23.11	31.74	1.72	-9174.7	113.62	17.6	12.67	
2981	ランディックス	グロース（内国株式）	8050	不動産業	17	不動産	-	-	1983.0	2.82	56.0	2.85	56.0	2.82	配当あり	いいえ	6.13	1.14	113.0	2970.0	1600.0	Real Estate			OK	通常掲載可	OK	23528.1	12.76	16.09	39.09	1.41	-373.9	323.53	17.31	20.31	4
2982	ＡＤワークスグループ	プライム（内国株式）	8050	不動産業	17	不動産	-	-	395.0	5.06	20.0	4.95	20.0	5.06	配当あり	いいえ	5.85	1.18	195.0	519.0	294.0	Real Estate			OK	通常掲載可	OK	67532.0	7.39	35.31	28.56	2.22	-7282.3	67.51	29.63	20.44	5
2983	アールプランナー	グロース（内国株式）	8050	不動産業	17	不動産	-	-	1454.0	3.09	45.0	3.14	45.0	3.09	配当あり	いいえ	6.31	1.89	155.2	2400.0	837.5	Real Estate			OK	通常掲載可	OK	48623.9	7.71	21.0	22.27	2.48	-1432.7	230.43	19.53	38.36	3
2984	ヤマイチエステート	スタンダード（内国株式）	8050	不動産業	17	不動産	-	-	729.0	4.25	31.0	4.26	31.0	4.25	配当あり	いいえ	11.16	0.45	63.2	791.0	665.0	Real Estate			OK	通常掲載可	OK	17638.5	10.95	-15.64	22.49	2.97	-8499.6	65.3	47.47	4.13	0
2986	ＬＡホールディングス	グロース（内国株式）	8050	不動産業	17	不動産	-	-	2779.0	10.51	292.0	10.53	292.0	10.51	配当あり	いいえ	9.64	0.73	637.1	3956.67	1990.0	Real Estate	高利回り要確認	1株配当が株価の10%以上 / 配当利回りが8%以上	要確認	手動確認後に掲載	OK_高利回り要確認	46544.3	21.54	4.11	29.38	2.19	-13854.5	288.29	101.29	25.85	5
298A	ＧＶＡ　ＴＥＣＨ	グロース（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	324.0						配当未取得			5.09	15.0	930.0	266.0	Technology	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	1483.8	-20.37	27.32	20.07	2.48	-452.1	-68.18		-70.08	
2991	ランドネット	スタンダード（内国株式）	8050	不動産業	17	不動産	-	-	575.0	1.93	11.1	1.96	11.1	1.93	配当あり	いいえ	6.06	1.09	137.7	823.5	534.0	Real Estate			OK	通常掲載可	OK	77790.9	3.58	22.22	32.69	1.47	-4200.6	94.92	11.69	23.87	4
2993	長栄	スタンダード（内国株式）	8050	不動産業	17	不動産	-	-	2150.0	4.65	100.0	4.64	100.0	4.65	配当あり	いいえ	9.58	0.77	94.3	2749.0	2010.0	Real Estate			OK	通常掲載可	OK	11008.0	17.88	9.88	16.85	4.47	-5265.9	224.45	44.55	8.22	2
2997	ストレージ王	グロース（内国株式）	8050	不動産業	17	不動産	-	-	945.0						配当未取得		14.93	1.52	17.5	1275.0	865.0	Real Estate	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	3999.8	4.79	-6.17	26.32	2.34	-445.0	63.29		5.53	
2998	クリアル	グロース（内国株式）	8050	不動産業	17	不動産	-	-	482.0	1.66	8.0	1.69	8.0	1.66	配当あり	いいえ	7.96	1.5	171.9	1554.0	415.0	Financial Services			OK	通常掲載可	OK	37795.0	7.78	-9.63	25.92	0.76	-9612.9	60.56	13.21	23.15	
2999	ホームポジション	スタンダード（内国株式）	8050	不動産業	17	不動産	-	-	592.0	1.69	10.0	1.71	10.0	1.69	配当あり	いいえ	8.55	0.93	55.6	622.0	405.0	Consumer Cyclical			OK	通常掲載可	OK	17364.5	3.25	-11.99	39.86	1.34	-2071.3	69.21	14.45	11.21	0
299A	クラシル	グロース（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	960.0						配当未取得		17.51	3.09	410.9	2285.0	900.0	Communication Services	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	17001.3	20.37	29.76	78.29		2830.6	54.82		20.65	
3001	片倉工業	スタンダード（内国株式）	3100	繊維製品	4	素材・化学	7	TOPIX Small 2	2420.0	2.48	60.0	2.46	60.0	2.48	配当あり	いいえ	13.4	0.76	765.9	3240.0	2278.0	Industrials			OK	通常掲載可	OK	40652.0	14.41	3.11	63.8	0.08	5578.0	180.63	33.22	6.54	3
3002	グンゼ	プライム（内国株式）	3100	繊維製品	4	素材・化学	6	TOPIX Small 1	3865.0	3.8	147.0	3.8	147.0	3.8	配当あり	いいえ	243.85	1.08	1211.5	4765.0	3545.0	Consumer Cyclical			OK	通常掲載可	OK	130918.0	3.73	-4.52	72.81	0.13	17271.0	15.85	927.44	0.5	4
3003	ヒューリック	プライム（内国株式）	8050	不動産業	17	不動産	4	TOPIX Mid400	1697.0	3.95	67.0	3.91	67.0	3.95	配当あり	いいえ	11.28	1.42	12885.7	2094.0	1414.5	Real Estate			OK	通常掲載可	OK	727447.0	25.68	22.96	26.05	2.42	-176825.0	150.48	44.52	12.99	13
3004	神栄	スタンダード（内国株式）	6050	卸売業	13	商社・卸売	-	-	2175.0	5.06	110.0	4.99	110.0	5.06	配当あり	いいえ	6.32	0.78	85.2	2827.0	1820.0	Industrials			OK	通常掲載可	OK	43267.0	3.8	7.74	36.89	1.11	1049.0	344.04	31.97	13.71	2
300A	ＭＩＣ	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	2929.0	2.63	77.0	2.66	77.0	2.63	配当あり	いいえ	16.89		208.1	3350.0	2142.0	Communication Services			OK	通常掲載可	OK	15092.4	11.17	22.95	74.91	0.08	-752.7	173.42	44.4		
3010	ポラリス・ホールディングス	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	197.0	10.15	20.0	10.15	20.0	10.15	配当あり	いいえ	10.02	1.43	460.8	244.0	161.0	Consumer Cyclical	高利回り要確認	1株配当が株価の10%以上 / 配当利回りが8%以上	要確認	手動確認後に掲載	OK_高利回り要確認	48469.3	8.34	73.84	46.46	0.92	5274.6	19.66	101.73	15.2	
3011	バナーズ	スタンダード（内国株式）	6100	小売業	14	小売	-	-	147.0	3.4	5.0	3.42	5.0	3.4	配当あり	いいえ	10.82	0.81	22.5	265.0	138.0	Consumer Cyclical			OK	通常掲載可	OK	5601.3	6.14	19.56	29.73	1.18	497.6	13.58	36.82	7.67	1
3020	アプライド	スタンダード（内国株式）	6100	小売業	14	小売	-	-	4050.0	3.46	140.0	3.46	140.0	3.46	配当あり	いいえ	4.82	0.79	109.5	4765.0	3230.0	Technology			OK	通常掲載可	OK	48010.0	7.15	1.53	62.73	0.0	2158.0	839.57	16.68	17.61	2
3021	パシフィックネット	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	1741.0	2.99	52.0	2.92	52.0	2.99	配当あり	いいえ	11.62	2.36	91.5	2550.0	1230.0	Technology			OK	通常掲載可	OK	8099.5	10.4	17.02	27.32	2.27	-1069.9	149.88	34.69	27.44	8
3023	ラサ商事	スタンダード（内国株式）	6050	卸売業	13	商社・卸売	7	TOPIX Small 2	1796.0	4.45	80.0	4.41	80.0	4.45	配当あり	いいえ	8.05	0.81	189.3	2502.0	1436.0	Basic Materials			OK	通常掲載可	OK	28201.0	10.49	6.15	71.11	0.13	2061.0	223.06	35.86	10.5	1
3024	クリエイト	スタンダード（内国株式）	6050	卸売業	13	商社・卸売	-	-	1028.0	3.89	40.0	3.85	40.0	3.89	配当あり	いいえ	10.98	0.72	40.1	1294.0	980.0	Industrials			OK	通常掲載可	OK	37323.5	2.21	2.12	30.42	0.13	957.0	93.6	42.74	6.68	3
3028	アルペン	プライム（内国株式）	6100	小売業	14	小売	6	TOPIX Small 1	2048.0	2.93	60.0	2.94	60.0	2.93	配当あり	いいえ	17.02	0.64	768.0	2507.0	1851.0	Consumer Cyclical			OK	通常掲載可	OK	268655.0	3.17	6.21	58.83	0.1	1876.0	120.33	49.86	3.91	0
302A	ビースタイルホールディングス	グロース（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	539.0						配当未取得		30.43	1.2	15.7	719.5	495.0	Industrials	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	12008.8	1.58	7.09	33.94	1.06	-289.9	17.71		3.94	
3030	ハブ	スタンダード（内国株式）	6100	小売業	14	小売	-	-	798.0	1.25	10.0	1.2	10.0	1.25	配当あり	いいえ	16.54	2.95	100.4	1104.0	755.0	Consumer Cyclical			OK	通常掲載可	OK	11440.9	4.67	6.77	51.21	0.38	388.4	48.24	20.73	19.33	1
3031	ラクーンホールディングス	プライム（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	7	TOPIX Small 2	579.0	3.8	22.0	3.79	22.0	3.8	配当あり	いいえ	14.77	2.56	117.7	754.0	550.0	Consumer Cyclical			OK	通常掲載可	OK	6098.4	20.57	5.0	28.27	0.27	862.3	39.21	56.11	17.95	1
3034	クオールホールディングス	プライム（内国株式）	6100	小売業	14	小売	6	TOPIX Small 1	1862.0	2.9	54.0	2.88	54.0	2.9	配当あり	いいえ	9.43	1.22	699.7	2404.0	1681.0	Healthcare			OK	通常掲載可	OK	290772.0	5.09	10.15	36.33	0.65	10611.0	197.41	27.35	13.89	1
3035	ケイティケイ	スタンダード（内国株式）	6050	卸売業	13	商社・卸売	-	-	856.0	2.34	20.0	2.32	20.0	2.34	配当あり	いいえ	12.11	0.99	46.9	866.0	605.0	Industrials			OK	通常掲載可	OK	18927.6	2.25	4.52	47.97	0.22	202.6	70.68	28.3	8.53	4
3036	アルコニックス	プライム（内国株式）	6050	卸売業	13	商社・卸売	6	TOPIX Small 1	2489.0	3.62	90.0	3.57	90.0	3.62	配当あり	いいえ	13.35	0.94	748.2	3310.0	1832.0	Basic Materials			OK	通常掲載可	OK	219720.0	4.43	11.53	35.63	0.76	-6235.0	186.38	48.29	7.55	9
3038	神戸物産	プライム（内国株式）	6050	卸売業	13	商社・卸売	4	TOPIX Mid400	2641.5	1.21	32.0	1.19	32.0	1.21	配当あり	いいえ	17.26	3.4	5859.1	4670.0	2516.0	Consumer Defensive			OK	通常掲載可	OK	551701.0	7.23	8.63	62.03	0.19	32768.0	153.02	20.91	21.66	2
303A	ｖｉｓｕｍｏ	グロース（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	547.0						配当未取得		13.08	1.56	11.2	1435.0	539.0	Technology	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	973.2	8.4	17.37	67.89	0.15	-18.6	41.82		11.93	
3040	ソリトンシステムズ	プライム（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	7	TOPIX Small 2	1939.0	3.09	60.0	3.08	60.0	3.09	配当あり	いいえ	15.65	2.68	359.5	2314.0	1280.0	Technology			OK	通常掲載可	OK	19762.0	14.4	6.21	50.51	0.01	3382.0	123.89	48.43	20.33	5
3041	ビューティカダンホールディングス	スタンダード（内国株式）	6050	卸売業	13	商社・卸売	-	-	421.0	1.25	5.25	1.16	5.25	1.25	配当あり	いいえ		3.35	17.3	603.0	407.0	Consumer Cyclical			OK	通常掲載可	OK	6982.9	1.22	8.89	20.02	2.73	25.4	-0.21		-5.14	1
3042	セキュアヴェイル	スタンダード（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	289.0	2.08	6.0	2.14	6.0	2.08	配当あり	いいえ	21.11	1.73	22.2	438.0	270.0	Technology			OK	通常掲載可	OK	1279.9	8.81	11.38	81.16	0.01	35.7	13.69	43.83	8.57	0
3045	カワサキ	スタンダード（内国株式）	6050	卸売業	13	商社・卸売	-	-	1468.0	3.41	50.0	3.4	50.0	3.41	配当あり	いいえ	8.93	0.73	31.3	1576.0	1383.0	Consumer Cyclical			OK	通常掲載可	OK	2291.3	22.53	4.96	71.42	0.18	498.4	164.38	30.42	5.17	0
3046	ジンズホールディングス	プライム（内国株式）	6100	小売業	14	小売	6	TOPIX Small 1	8050.0	1.43	115.0	1.38	115.0	1.43	配当あり	いいえ	23.69	5.55	1879.3	10330.0	4920.0	Healthcare			OK	通常掲載可	OK	97215.0	12.44	17.13	54.86	0.18	5096.0	339.85	33.84	25.53	3
3048	ビックカメラ	プライム（内国株式）	6100	小売業	14	小売	4	TOPIX Mid400	1653.0	2.6	43.0	2.6	43.0	2.6	配当あり	いいえ	14.48	1.6	2830.8	1886.0	1512.0	Consumer Cyclical			OK	通常掲載可	OK	974483.0	3.11	5.63	34.23	0.57	15155.0	114.17	37.66	10.75	2
304A	フォルシア	グロース（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	1849.0						配当未取得		46.74	1.16	22.8	2749.0	1676.0	Technology	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	2197.6	3.25	-4.88	92.27		58.2	39.56		2.48	
3050	ＤＣＭホールディングス	プライム（内国株式）	6100	小売業	14	小売	6	TOPIX Small 1	1525.0	3.15	48.0	3.05	48.0	3.15	配当あり	いいえ	12.01	0.73	2089.5	1746.0	1322.0	Consumer Cyclical			OK	通常掲載可	OK	544602.0	6.1	11.46	40.79	1.11	20105.0	126.95	37.81	6.47	7
3053	ペッパーフードサービス	スタンダード（内国株式）	6100	小売業	14	小売	7	TOPIX Small 2	180.0						配当未取得			3.24	110.6	219.0	166.0	Consumer Cyclical	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	14553.0	0.3	4.04	57.17	0.0	-227.0	-1.88		-3.47	0
