コード	銘柄名	市場・商品区分	33業種コード	33業種区分	17業種コード	17業種区分	規模コード	規模区分	株価	配当利回り(%)	1株配当(円)	配当利回り_raw	1株配当_raw	配当利回り_自前計算	配当状態	配当フォールバック使用	PER	PBR	時価総額(億円)	52週高値	52週安値	セクター	注意フラグ	要確認理由	配当ランキング利用可否	記事掲載区分	yfinance状態	売上高_直近期(百万円)	営業利益率(%)	売上成長率_YoY(%)	自己資本比率(%)	DEレシオ	FCF(百万円)	EPS(円)	配当性向(%)	ROE(%)	連続増配(年)
9432	ＮＴＴ	プライム（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	1	TOPIX Core30	146.1	3.7	5.4	3.7	5.4	3.7	配当あり	いいえ	11.59	1.22	118959.9	167.2	142.6	Communication Services			OK	通常掲載可	OK	14409121.0	12.4	5.14	20.82	1.74	-770542.0	12.61	42.82	10.04	22
9433	ＫＤＤＩ	プライム（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	1	TOPIX Core30	2702.5	3.11	84.0	3.08	84.0	3.11	配当あり	いいえ	14.72	2.03	102886.3	2827.0	2307.5	Communication Services			OK	通常掲載可	OK	6071915.0	17.44	4.05	26.63	1.14	1109847.0	183.56	45.76	14.01	1
9434	ソフトバンク	プライム（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	1	TOPIX Core30	209.1	4.21	8.8	4.19	8.8	4.21	配当あり	いいえ	18.57	3.38	100010.3	247.9	202.6	Communication Services			OK	通常掲載可	OK	7038680.0	14.81	7.55	15.99	2.19	621214.0	11.26	78.15	16.27	0
94345	ソフトバンク第１回社債型種類株式	プライム（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	3788.0	2.64	100.0	2.64	100.0	2.64	配当あり	いいえ		61.22		3848.0	3710.0	Communication Services			OK	通常掲載可	OK	7038680.0	14.81	7.55	15.99	2.19	621214.0			16.27	1
94346	ソフトバンク第２回社債型種類株式	プライム（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	7582.0	3.38	256.0	3.38	256.0	3.38	配当あり	いいえ		122.53		7720.0	7410.0	Communication Services			OK	通常掲載可	OK	7038680.0	14.81	7.55	15.99	2.19	621214.0			16.27	
9435	光通信	プライム（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	4	TOPIX Mid400	36010.0	2.17	780.0	2.22	780.0	2.17	配当あり	いいえ	10.48	1.33	15767.5	45950.0	33190.0	Industrials			OK	通常掲載可	OK	734791.0	15.88	7.03	41.55	0.92	63283.0	3437.27	22.69	14.46	15
9436	沖縄セルラー電話	スタンダード（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	3845.0	1.82	70.0	1.86	70.0	1.82	配当あり	いいえ	27.05	3.58	3539.5	3860.0	2427.5	Communication Services			OK	通常掲載可	OK	86348.0	21.65	2.41	82.16	0.0	10344.0	142.13	49.25	13.45	13
9438	エムティーアイ	プライム（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	7	TOPIX Small 2	558.0	3.58	20.0	3.58	20.0	3.58	配当あり	いいえ	8.82	1.57	309.9	954.0	527.0	Healthcare			OK	通常掲載可	OK	29910.9	9.85	8.1	55.22	0.09	4297.3	63.28	31.61	16.71	2
9439	エム・エイチ・グループ	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	245.0	0.41	1.0	0.4	1.0	0.41	配当あり	いいえ		5.74	28.3	268.0	204.0	Consumer Cyclical			OK	通常掲載可	OK	1877.7	1.23	-1.3	30.26	0.25	42.8	-2.53		-8.88	0
9441	ベルパーク	スタンダード（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	2428.0	4.2	102.0	4.25	102.0	4.2	配当あり	いいえ	9.23	1.06	297.2	3220.0	1920.0	Consumer Cyclical			OK	通常掲載可	OK	129301.0	4.55	11.43	61.82	0.0	4535.7	263.04	38.78	13.63	3
9444	トーシンホールディングス	スタンダード（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	259.0						配当未取得		6.93	0.6	16.7	632.0	163.0	Consumer Cyclical	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	17477.5	0.26	2.0	9.74	6.91	-765.8	37.38		-8.77	0
9445	フォーバルテレコム	スタンダード（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	532.0	5.26	28.0	5.25	28.0	5.26	配当あり	いいえ	9.04	2.26	89.1	600.0	502.0	Communication Services			OK	通常掲載可	OK	23973.0	5.17	-6.67	36.73	0.0	350.3	58.84	47.59	27.13	2
9446	サカイホールディングス	スタンダード（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	681.0	5.29	36.0	5.36	36.0	5.29	配当あり	いいえ	6.3	1.06	51.4	758.0	450.0	Communication Services			OK	通常掲載可	OK	17017.0	8.61	9.89	22.53	2.79	1876.9	108.06	33.31	19.21	1
9449	ＧＭＯインターネットグループ	プライム（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	4	TOPIX Mid400	3609.0	2.35	84.8	2.4	84.8	2.35	配当あり	いいえ	22.2	3.18	3550.2	4118.0	2731.5	Communication Services			OK	通常掲載可	OK	285377.0	20.72	2.19	4.48	5.45	70887.0	162.56	52.17	18.71	1
9450	ファイバーゲート	スタンダード（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	7	TOPIX Small 2	754.0	3.58	27.0	3.53	27.0	3.58	配当あり	いいえ	11.83	2.2	151.7	787.0	653.0	Communication Services			OK	通常掲載可	OK	12613.0	18.92	-1.42	44.27	0.77	472.0	63.72	42.37	19.11	5
9466	アイドママーケティングコミュニケーション	スタンダード（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	222.0	4.5	10.0	4.5	10.0	4.5	配当あり	いいえ	16.2	0.86	29.1	256.0	216.0	Communication Services			OK	通常掲載可	OK	4761.9	5.64	-14.76	77.34	0.12	101.0	13.7	72.99	5.37	2
9467	アルファポリス	グロース（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	999.0	2.7	27.0	2.73	27.0	2.7	配当あり	いいえ	12.53	1.86	290.3	1731.0	940.0	Communication Services			OK	通常掲載可	OK	16610.1	20.81	21.95	78.27	0.01	1877.8	79.7	33.88	15.8	
9468	ＫＡＤＯＫＡＷＡ	プライム（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	4	TOPIX Mid400	3669.0	1.64	60.0	1.64	60.0	1.64	配当あり	いいえ	477.73	2.17	5392.4	3967.0	2701.5	Communication Services			OK	通常掲載可	OK	282908.0	2.86	1.8	62.82	0.04	-6084.0	7.68	781.25	1.47	0
9470	学研ホールディングス	プライム（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	7	TOPIX Small 2	1002.0	2.89	29.0	2.86	29.0	2.89	配当あり	いいえ	12.87	0.78	417.1	1164.0	923.0	Consumer Defensive			OK	通常掲載可	OK	199119.0	4.14	7.3	37.06	0.69	4209.0	77.88	37.24	7.39	1
9474	ゼンリン	プライム（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	7	TOPIX Small 2	882.0	4.76	42.0	4.75	42.0	4.76	配当あり	いいえ	17.18	0.96	470.9	1136.0	841.0	Communication Services			OK	通常掲載可	OK	64277.0	5.45	-0.13	67.9	0.05	1837.0	51.33	81.82	5.51	2
9475	昭文社ホールディングス	スタンダード（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	492.0	2.03	10.0	2.04	10.0	2.03	配当あり	いいえ	7.36	0.62	88.7	585.0	408.0	Communication Services			OK	通常掲載可	OK	6727.8	7.08	7.53	75.61	0.03	367.1	66.85	14.96	8.88	0
9476	中央経済社ホールディングス	スタンダード（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	1046.0	1.24	13.0	1.25	13.0	1.24	配当あり	いいえ	12.8	0.91	40.5	1050.0	570.0	Communication Services			OK	通常掲載可	OK	3256.7	7.2	5.04	71.54	0.1	359.1	81.74	15.9	7.26	1
9478	ＳＥホールディングス・アンド・インキュベーションズ	スタンダード（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	511.0	0.78	4.0	0.76	4.0	0.78	配当あり	いいえ	12.85	0.7	77.3	560.0	307.0	Communication Services			OK	通常掲載可	OK	7026.0	13.61	-2.98	60.1	0.32	337.0	39.77	10.06	6.24	0
9501	東京電力ホールディングス	プライム（内国株式）	4050	電気・ガス業	11	電力・ガス	4	TOPIX Mid400	465.0						配当未取得			0.22	7452.6	939.4	442.8	Utilities	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	6328574.0	5.34	-7.07	21.76	1.87	560333.0	-283.5		-12.62	0
9502	中部電力	プライム（内国株式）	4050	電気・ガス業	11	電力・ガス	4	TOPIX Mid400	3174.0	2.21	70.0	2.25	70.0	2.21	配当あり	いいえ	10.53	0.76	23976.2	3203.0	1783.0	Utilities			OK	通常掲載可	OK	3546041.0	6.49	-3.36	41.01	0.94	334428.0	301.48	23.22	7.74	2
9503	関西電力	プライム（内国株式）	4050	電気・ガス業	11	電力・ガス	4	TOPIX Mid400	2275.5	3.52	80.0	3.49	80.0	3.52	配当あり	いいえ	6.67	0.73	25350.4	2826.0	1686.5	Utilities			OK	通常掲載可	OK	4056637.0	10.79	-6.47	35.06	1.06	652381.0	341.13	23.45	11.61	2
9504	中国電力	プライム（内国株式）	4050	電気・ガス業	11	電力・ガス	4	TOPIX Mid400	916.4	3.27	30.0	3.3	30.0	3.27	配当あり	いいえ	4.81	0.42	3295.2	1145.0	728.4	Utilities			OK	通常掲載可	OK	1442301.0	6.26	-5.68	16.82	3.92	237289.0	190.64	15.74	9.23	0
9505	北陸電力	プライム（内国株式）	4050	電気・ガス業	11	電力・ガス	4	TOPIX Mid400	886.0	2.82	25.0	2.83	25.0	2.82	配当あり	いいえ	3.4	0.41	1850.9	1142.0	709.0	Utilities			OK	通常掲載可	OK	786552.0	11.12	-8.36	24.38	2.19	117459.0	260.72	9.59	12.84	1
9506	東北電力	プライム（内国株式）	4050	電気・ガス業	11	電力・ガス	4	TOPIX Mid400	1069.0	3.74	40.0	3.76	40.0	3.74	配当あり	いいえ	6.29	0.48	5346.7	1323.0	972.2	Utilities			OK	通常掲載可	OK	2372420.0	6.76	-10.3	19.39	2.79	370156.0	169.84	23.55	8.01	2
9507	四国電力	プライム（内国株式）	4050	電気・ガス業	11	電力・ガス	4	TOPIX Mid400	1485.0	3.7	55.0	3.73	55.0	3.7	配当あり	いいえ	6.0	0.64	3034.9	1872.5	1183.0	Utilities			OK	通常掲載可	OK	761861.0	8.91	-10.52	27.36	1.84	82290.0	247.32	22.24	11.11	2
9508	九州電力	プライム（内国株式）	4050	電気・ガス業	11	電力・ガス	4	TOPIX Mid400	1703.5	2.94	50.0	3.05	50.0	2.94	配当あり	いいえ	5.41	0.68	8053.8	2017.5	1253.0	Utilities			OK	通常掲載可	OK	2247213.0	10.01	-4.65	19.94	2.73	438745.0	314.69	15.89	13.78	0
9509	北海道電力	プライム（内国株式）	4050	電気・ガス業	11	電力・ガス	4	TOPIX Mid400	970.0	3.4	33.0	3.55	33.0	3.4	配当あり	いいえ	4.73	0.44	1991.9	1295.0	760.3	Utilities			OK	通常掲載可	OK	855982.0	8.56	-5.11	18.49	3.16	114545.0	204.95	16.1	10.3	0
9511	沖縄電力	プライム（内国株式）	4050	電気・ガス業	11	電力・ガス	6	TOPIX Small 1	909.0	3.3	30.0	3.32	30.0	3.3	配当あり	いいえ	7.92	0.38	493.7	1208.0	873.0	Utilities			OK	通常掲載可	OK	220176.0	4.22	-6.92	24.96	2.27	27303.0	114.77	26.14	5.08	2
9513	電源開発	プライム（内国株式）	4050	電気・ガス業	11	電力・ガス	4	TOPIX Mid400	3659.0	3.01	110.0	2.99	110.0	3.01	配当あり	いいえ	11.24	0.46	6440.1	4514.0	2486.5	Utilities			OK	通常掲載可	OK	1182259.0	8.54	-10.21	37.58	1.34	224265.0	325.58	33.79	4.93	0
9514	エフオン	スタンダード（内国株式）	4050	電気・ガス業	11	電力・ガス	7	TOPIX Small 2	325.0	2.46	8.0	2.48	8.0	2.46	配当あり	いいえ	11.96	0.33	68.8	458.0	310.0	Utilities			OK	通常掲載可	OK	17473.0	3.43	3.09	40.28	1.31	1931.0	27.18	29.43	12.11	0
9517	イーレックス	プライム（内国株式）	4050	電気・ガス業	11	電力・ガス	7	TOPIX Small 2	763.0	2.88	22.0	2.91	22.0	2.88	配当あり	いいえ	11.16	0.85	595.3	1118.0	598.0	Utilities			OK	通常掲載可	OK	169170.0	4.44	-1.2	41.38	0.79	13094.0	68.36	32.18	6.91	0
9519	レノバ	プライム（内国株式）	4050	電気・ガス業	11	電力・ガス	6	TOPIX Small 1	1000.0						配当未取得		27.33	0.74	904.0	1400.0	616.0	Utilities	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	87622.0	8.42	24.74	20.09	2.77	22348.0	36.59		2.89	
9531	東京瓦斯	プライム（内国株式）	4050	電気・ガス業	11	電力・ガス	4	TOPIX Mid400	6037.0	1.99	120.0	2.0	120.0	1.99	配当あり	いいえ	9.22	1.17	20041.9	7967.0	4708.0	Utilities			OK	通常掲載可	OK	2834749.0	6.97	7.51	44.13	0.7	156190.0	654.65	18.33	12.76	2
9532	大阪瓦斯	プライム（内国株式）	4050	電気・ガス業	11	電力・ガス	4	TOPIX Mid400	5363.0	2.42	130.0	2.44	130.0	2.42	配当あり	いいえ	13.72	1.14	20449.4	6828.0	3647.0	Utilities			OK	通常掲載可	OK	2030302.0	8.61	-1.87	54.38	0.44	89623.0	390.98	33.25	8.5	5
9533	東邦瓦斯	プライム（内国株式）	4050	電気・ガス業	11	電力・ガス	4	TOPIX Mid400	1237.5	1.82	22.5	1.84	22.5	1.82	配当あり	いいえ	14.77	0.94	4452.2	1425.75	1017.0	Utilities			OK	通常掲載可	OK	651085.0	4.88	-0.75	58.99	0.32	65607.0	83.81	26.85	6.79	2
9534	北海道瓦斯	プライム（内国株式）	4050	電気・ガス業	11	電力・ガス	7	TOPIX Small 2	755.0	3.58	27.0	3.64	27.0	3.58	配当あり	いいえ	5.8	0.68	666.5	930.0	580.0	Utilities			OK	通常掲載可	OK	174519.0	9.42	2.48	49.15	0.44	10899.0	130.07	20.76	12.33	7
9535	広島ガス	プライム（内国株式）	4050	電気・ガス業	11	電力・ガス	7	TOPIX Small 2	398.0	3.02	12.0	3.05	12.0	3.02	配当あり	いいえ	12.99	0.38	273.6	434.0	353.0	Energy			OK	通常掲載可	OK	88396.0	1.79	-3.49	54.24	0.47	3949.0	30.65	39.15	2.93	0
9536	西部ガスホールディングス	プライム（内国株式）	4050	電気・ガス業	11	電力・ガス	7	TOPIX Small 2	2257.0	3.1	70.0	3.15	70.0	3.1	配当あり	いいえ	11.5	0.7	812.3	2634.0	1774.0	Utilities			OK	通常掲載可	OK	261823.0	4.76	2.9	24.74	2.15	-4423.0	196.25	35.67	6.39	0
9537	北陸瓦斯	スタンダード（内国株式）	4050	電気・ガス業	11	電力・ガス	-	-	4230.0	1.89	80.0	1.99	80.0	1.89	配当あり	いいえ	6.2	0.37	197.3	5710.0	3445.0	Utilities			OK	通常掲載可	OK	64436.0	5.89	4.32	74.9	0.0	2873.7	682.24	11.73	5.93	0
9539	京葉瓦斯	スタンダード（内国株式）	4050	電気・ガス業	11	電力・ガス	-	-	1465.0	1.77	26.0	1.71	26.0	1.77	配当あり	いいえ	14.68	0.43	471.1	1542.0	1077.0	Utilities			OK	通常掲載可	OK	117665.0	3.26	1.69	56.78	0.28	-697.0	99.82	26.05	4.09	2
9543	静岡ガス	プライム（内国株式）	4050	電気・ガス業	11	電力・ガス	6	TOPIX Small 1	1219.0	3.61	44.0	3.61	44.0	3.61	配当あり	いいえ	9.14	0.67	918.6	1625.0	1081.0	Utilities			OK	通常掲載可	OK	201207.0	6.99	-0.51	67.04	0.12	4700.0	133.37	32.99	8.27	11
9551	メタウォーター	プライム（内国株式）	4050	電気・ガス業	11	電力・ガス	6	TOPIX Small 1	3325.0	2.41	80.0	2.44	80.0	2.41	配当あり	いいえ	15.89	1.62	1453.7	4220.0	2207.0	Industrials			OK	通常掲載可	OK	209844.0	6.14	17.17	40.64	0.44	7979.0	209.25	38.23	10.57	3
9552	クオンツ総研ホールディングス	プライム（内国株式）	9050	サービス業	10	情報通信・サービスその他	6	TOPIX Small 1	902.0	0.55	5.0	0.57	5.0	0.55	配当あり	いいえ	15.99	7.21	475.5	1444.0	556.0	Financial Services			OK	通常掲載可	OK	16602.6	28.78	0.32	62.84	0.14	1174.2	56.42	8.86	35.47	
9553	マイクロアド	グロース（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	609.0						配当未取得		22.45	4.2	167.7	957.0	416.0	Technology	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	15670.6	3.91	14.28	38.59	0.77	509.2	27.13		20.14	
9554	ＡＶｉＣ	グロース（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	1654.0						配当未取得		17.23	3.93	105.2	2420.0	1180.0	Communication Services	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	2680.9	27.03	38.56	58.53	0.31	639.4	95.99		27.22	
9556	ＩＮＴＬＯＯＰ	グロース（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	1775.0						配当未取得		30.71	2.64	167.1	4875.0	1401.0	Industrials	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	27077.6	5.56	51.92	39.4	0.61	1009.1	57.79		13.56	
9557	エアークローゼット	グロース（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	166.0						配当未取得			4.71	13.8	494.0	148.0	Consumer Cyclical	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	4957.6	2.07	17.59	20.14	2.76	-273.4	-40.56		-75.7	
9558	ジャパニアス	グロース（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	1999.0	5.1	102.0	5.15	102.0	5.1	配当あり	いいえ	10.44	2.36	79.2	2499.0	1880.0	Technology			OK	通常掲載可	OK	12084.7	8.13	7.79	58.41	0.09	800.0	191.46	53.27	24.8	3
9560	プログリット	グロース（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	755.0	2.91	22.0	2.97	22.0	2.91	配当あり	いいえ	12.07	3.66	94.4	1323.0	665.0	Consumer Defensive			OK	通常掲載可	OK	5747.5	20.93	29.06	50.84	0.11	846.4	62.54	35.18	32.65	1
9561	グラッドキューブ	グロース（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	422.0						配当未取得			4.7	35.6	831.0	385.0	Technology	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	1755.4	-1.92	12.6	33.0	0.85	-35.8	-3.77		-4.22	
9562	ビジネスコーチ	グロース（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	499.0	3.41	17.0	3.41	17.0	3.41	配当あり	いいえ	65.49	1.57	21.2	944.33	481.0	Consumer Defensive			OK	通常掲載可	OK	2004.0	8.18	25.16	76.9	0.01	57.1	7.62	223.1	3.56	0
9563	Ａｔｌａｓ　Ｔｅｃｈｎｏｌｏｇｉｅｓ	グロース（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	296.0						配当未取得		97.37	1.29	22.0	340.0	265.0	Technology	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	2280.9	0.4	7.55	86.31		-138.0	3.04		3.95	
9564	ＦＣＥ	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	506.0	1.98	10.0	2.0	10.0	1.98	配当あり	いいえ	15.96	2.65	111.7	957.0	424.0	Industrials			OK	通常掲載可	OK	6099.8	14.96	21.85	66.34	0.07	929.9	31.71	31.54	19.09	1
9565	ＧＬＯＥ	グロース（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	665.0						配当未取得		17.1	3.71	18.5	999.0	631.0	Communication Services	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	2843.5	0.66	25.77	29.78	1.12	-16.0	38.88		22.29	
9601	松竹	プライム（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	6	TOPIX Small 1	10430.0	0.29	30.0	0.28	30.0	0.29	配当あり	いいえ	27.39	1.32	1433.5	15410.0	9860.0	Communication Services			OK	通常掲載可	OK	98249.0	6.27	17.0	47.17	0.62	11247.0	380.86	7.88	5.21	0
9602	東宝	プライム（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	4	TOPIX Mid400	1303.0	1.69	22.0	1.68	22.0	1.69	配当あり	いいえ	21.28	2.12	10839.0	2059.0	1191.0	Communication Services			OK	通常掲載可	OK	360663.0	18.82	15.16	73.32	0.0	49896.0	61.24	35.92	10.33	0
9603	エイチ・アイ・エス	プライム（内国株式）	9050	サービス業	10	情報通信・サービスその他	6	TOPIX Small 1	1012.0	2.47	25.0	2.47	25.0	2.47	配当あり	いいえ	19.29	1.26	756.6	1519.0	907.0	Consumer Cyclical			OK	通常掲載可	OK	373106.0	3.12	8.67	14.45	3.21	14065.0	52.47	47.65	7.24	0
9605	東映	プライム（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	6	TOPIX Small 1	5720.0	0.21	12.0	0.21	12.0	0.21	配当あり	いいえ	15.29	1.23	3574.3	6050.0	4955.0	Communication Services			OK	通常掲載可	OK	185333.0	19.48	3.01	58.3	0.08	14785.0	374.03	3.21	10.1	0
9610	ウィルソン・ラーニング　ワールドワイド	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	105.0						配当未取得			1.51	11.7	342.0	87.0	Industrials	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	1688.9	-23.32	-3.54	46.01	0.18	-351.7	-14.33		-19.02	
9612	ラックランド	プライム（内国株式）	9050	サービス業	10	情報通信・サービスその他	7	TOPIX Small 2	1222.0	3.27	40.0	3.28	40.0	3.27	配当あり	いいえ	6.05	1.05	138.9	1966.0	998.0	Industrials			OK	通常掲載可	OK	56574.0	7.13	18.71	43.87	0.18	4225.0	202.03	19.8	17.79	0
9616	共立メンテナンス	プライム（内国株式）	9050	サービス業	10	情報通信・サービスその他	4	TOPIX Mid400	2994.0	1.54	46.0	1.5	46.0	1.54	配当あり	いいえ	14.57	1.87	2722.1	3785.0	2321.0	Consumer Cyclical			OK	通常掲載可	OK	275247.0	9.03	20.23	45.96	0.83	7288.0	205.49	22.39	15.28	3
9619	イチネンホールディングス	プライム（内国株式）	9050	サービス業	10	情報通信・サービスその他	7	TOPIX Small 2	2223.0	3.6	80.0	3.63	80.0	3.6	配当あり	いいえ	6.87	0.74	526.3	2260.0	1568.0	Industrials			OK	通常掲載可	OK	162254.0	6.74	4.73	33.81	1.5	4575.0	323.4	24.74	11.13	4
9621	建設技術研究所	プライム（内国株式）	9050	サービス業	10	情報通信・サービスその他	6	TOPIX Small 1	2889.0	2.7	78.0	2.71	78.0	2.7	配当あり	いいえ	13.47	1.16	788.9	3575.0	2563.0	Industrials			OK	通常掲載可	OK	101038.0	9.04	3.44	69.05	0.08	4470.0	214.41	36.38	10.02	0
9622	スペース	プライム（内国株式）	9050	サービス業	10	情報通信・サービスその他	7	TOPIX Small 2	1441.0	5.0	72.0	5.03	72.0	5.0	配当あり	いいえ	9.37	1.01	353.5	1709.0	1136.0	Industrials			OK	通常掲載可	OK	71511.5	6.76	11.41	77.2	0.0	2300.3	153.8	46.81	7.73	3
9625	セレスポ	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	1075.0	4.65	50.0	4.66	50.0	4.65	配当あり	いいえ	7.68	0.6	58.9	1161.0	990.0	Communication Services			OK	通常掲載可	OK	15138.5	7.15	10.76	77.42	0.06	-107.7	139.94	35.73	8.09	1
