コード	銘柄名	市場・商品区分	33業種コード	33業種区分	17業種コード	17業種区分	規模コード	規模区分	株価	配当利回り(%)	1株配当(円)	配当利回り_raw	1株配当_raw	配当利回り_自前計算	配当状態	配当フォールバック使用	PER	PBR	時価総額(億円)	52週高値	52週安値	セクター	注意フラグ	要確認理由	配当ランキング利用可否	記事掲載区分	yfinance状態	売上高_直近期(百万円)	営業利益率(%)	売上成長率_YoY(%)	自己資本比率(%)	DEレシオ	FCF(百万円)	EPS(円)	配当性向(%)	ROE(%)	連続増配(年)
7992	セーラー万年筆	スタンダード（内国株式）	3800	その他製品	10	情報通信・サービスその他	-	-	102.0						配当未取得			2.83	30.2	154.0	99.0	Industrials	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	4300.6	-4.62	-8.06	24.03	1.84	-41.2	-7.48		-13.36	
7994	オカムラ	プライム（内国株式）	3800	その他製品	10	情報通信・サービスその他	6	TOPIX Small 1	2241.0	4.69	105.0	4.69	105.0	4.69	配当あり	いいえ	9.46	1.04	2121.6	2761.0	2148.0	Industrials			OK	通常掲載可	OK	329031.0	7.34	4.61	67.62	0.15	16444.0	236.87	44.33	11.52	5
7995	バルカー	プライム（内国株式）	3200	化学	4	素材・化学	6	TOPIX Small 1	7090.0	2.4	170.0	2.4	170.0	2.4	配当あり	いいえ	24.33	2.34	1249.3	8660.0	3020.0	Industrials			OK	通常掲載可	OK	58556.0	12.13	-2.59	64.12	0.32	81.0	291.4	58.34	9.86	0
7997	くろがね工作所	スタンダード（内国株式）	3800	その他製品	10	情報通信・サービスその他	-	-	1024.0	1.95	20.0	1.95	20.0	1.95	配当あり	いいえ	4.31	0.36	17.1	1194.0	760.0	Consumer Cyclical			OK	通常掲載可	OK	6342.3	-1.94	-11.96	56.72	0.19	-2.8	237.77	8.41	8.45	1
7999	ＭＵＴＯＨホールディングス	スタンダード（内国株式）	3650	電気機器	9	電機・精密	-	-							配当未取得								yfinanceデータなし	yfinanceで株価・配当データが取得できなかった	除外推奨	掲載非推奨	データなし										
8001	伊藤忠商事	プライム（内国株式）	6050	卸売業	13	商社・卸売	1	TOPIX Core30	1888.5	2.33	44.0	2.33	44.0	2.33	配当あり	いいえ	14.75	2.0	132004.5	2286.5	1496.2	Industrials			OK	通常掲載可	OK	14823087.0	4.74	0.67	39.38	0.72	846846.0	128.04	34.36	13.91	5
8002	丸紅	プライム（内国株式）	6050	卸売業	13	商社・卸売	2	TOPIX Large70	4963.0	2.32	115.0	2.32	115.0	2.32	配当あり	いいえ	15.04	1.86	81145.2	6328.0	2900.5	Industrials			OK	通常掲載可	OK	8265841.0	3.11	6.11	41.43	0.55	381908.0	330.04	34.84	13.5	5
8005	スクロール	プライム（内国株式）	6100	小売業	14	小売	7	TOPIX Small 2	1670.0	5.81	97.0	5.81	97.0	5.81	配当あり	いいえ	20.7	1.5	566.7	1805.0	1044.0	Consumer Cyclical			OK	通常掲載可	OK	88548.0	6.47	5.38	63.86	0.08	6068.0	80.66	120.26	7.47	1
8006	ユアサ・フナショク	スタンダード（内国株式）	6050	卸売業	13	商社・卸売	-	-	1458.0	2.26	33.0	2.26	33.0	2.26	配当あり	いいえ	11.38	0.59	257.5	1990.0	1092.5	Consumer Defensive			OK	通常掲載可	OK	126423.0	2.29	2.71	61.05	0.04	3503.0	128.16	25.75	5.46	1
8007	高島	プライム（内国株式）	6050	卸売業	13	商社・卸売	-	-	764.0	6.02	46.0	6.02	46.0	6.02	配当あり	いいえ	21.23	1.12	260.3	940.0	680.0	Basic Materials			OK	通常掲載可	OK	90642.0	2.33	-4.09	40.58	0.51	1928.0	35.98	127.85	5.2	2
8008	ヨンドシーホールディングス	プライム（内国株式）	6100	小売業	14	小売	6	TOPIX Small 1	1958.0	4.34	85.0	4.34	85.0	4.34	配当あり	いいえ	23.47	1.02	420.5	1984.0	1688.0	Consumer Cyclical			OK	通常掲載可	OK	69962.0	4.01	52.42	59.66	0.31	393.0	83.41	101.91	4.48	0
8011	三陽商会	プライム（内国株式）	3100	繊維製品	4	素材・化学	7	TOPIX Small 2	4375.0	2.56	112.0	2.56	112.0	2.56	配当あり	いいえ	11.16	1.09	436.1	4785.0	2671.0	Consumer Cyclical			OK	通常掲載可	OK	58448.0	2.22	-3.43	68.3	0.21	-389.0	392.0	28.57	10.85	2
8012	長瀬産業	プライム（内国株式）	6050	卸売業	13	商社・卸売	4	TOPIX Mid400	1200.0	2.33	28.0	2.33	28.0	2.33	配当あり	いいえ	15.22	1.15	4894.0	1257.0	685.25	Basic Materials			OK	通常掲載可	OK	972783.0	4.6	2.94	48.82	0.44	19705.0	78.84	35.51	8.07	5
8013	ナイガイ	スタンダード（内国株式）	3100	繊維製品	4	素材・化学	-	-	340.0						配当未取得		52.88	0.39	26.6	450.0	260.0	Consumer Cyclical	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	13356.0	-0.98	1.47	55.59	0.23	-283.0	6.43		3.59	
8014	蝶理	プライム（内国株式）	6050	卸売業	13	商社・卸売	7	TOPIX Small 2	3935.0	4.37	172.0	4.37	172.0	4.37	配当あり	いいえ	8.07	0.95	969.8	4745.0	3405.0	Industrials			OK	通常掲載可	OK	299293.0	4.36	-3.93	66.72	0.0	10513.0	487.55	35.28	12.38	5
8015	豊田通商	プライム（内国株式）	6050	卸売業	13	商社・卸売	2	TOPIX Large70	6216.0	2.01	125.0	2.01	125.0	2.01	配当あり	いいえ	17.7	2.08	65627.0	7559.0	3163.0	Industrials			OK	通常掲載可	OK	10309550.0	4.85	1.18	37.18	0.71	312626.0	351.2	35.59	13.2	5
8016	オンワードホールディングス	プライム（内国株式）	3100	繊維製品	4	素材・化学	6	TOPIX Small 1	740.0	4.46	33.0	4.46	33.0	4.46	配当あり	いいえ	9.97	1.08	1008.5	842.0	579.0	Consumer Cyclical			OK	通常掲載可	OK	236804.0	4.9	13.63	49.46	0.53	2838.0	74.22	44.46	11.35	2
8018	三共生興	スタンダード（内国株式）	6050	卸売業	13	商社・卸売	7	TOPIX Small 2	796.0	3.39	27.0	3.39	27.0	3.39	配当あり	いいえ	14.47	0.54	297.6	959.0	602.0	Consumer Cyclical			OK	通常掲載可	OK	23984.0	11.22	-2.54	70.96	0.12	1620.0	55.0	49.09	3.89	4
8020	兼松	プライム（内国株式）	6050	卸売業	13	商社・卸売	4	TOPIX Mid400	2085.5	3.36	70.0	3.36	70.0	3.36	配当あり	いいえ	10.71	1.67	3470.5	2468.0	1362.5	Industrials			OK	通常掲載可	OK	1067665.0	4.61	1.59	28.43	0.88	52099.0	194.79	35.94	16.16	4
8022	美津濃	プライム（内国株式）	3800	その他製品	10	情報通信・サービスその他	6	TOPIX Small 1	3370.0	1.96	66.0	1.96	66.0	1.96	配当あり	いいえ	14.06	1.48	2562.7	4385.0	2503.0	Consumer Cyclical			OK	通常掲載可	OK	259045.0	8.73	7.78	68.94	0.14	13396.0	239.61	27.54	11.21	4
8023	ＤＡＩＫＯ　ＸＴＥＣＨ	スタンダード（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	981.0	3.87	38.0	3.87	38.0	3.87	配当あり	いいえ	8.61	0.9	124.3	1238.0	871.0	Technology			OK	通常掲載可	OK	42500.5	4.48	-0.44	49.05	0.15	654.7	113.99	33.34	10.9	4
8025	ツカモトコーポレーション	スタンダード（内国株式）	6050	卸売業	13	商社・卸売	-	-	1245.0	2.41	30.0	2.41	30.0	2.41	配当あり	いいえ	28.41	0.31	50.2	1431.0	1181.0	Consumer Cyclical			OK	通常掲載可	OK	10106.6	0.17	4.39	51.49	0.5	-1181.9	43.82	68.46	1.17	0
8029	ルックホールディングス	スタンダード（内国株式）	3100	繊維製品	4	素材・化学	7	TOPIX Small 2	2706.0	3.7	100.0	3.7	100.0	3.7	配当あり	いいえ	13.7	0.5	202.6	2828.0	2320.0	Consumer Cyclical			OK	通常掲載可	OK	52117.0	3.38	-4.79	63.17	0.27	1583.0	197.54	50.62	4.7	0
8030	中央魚類	スタンダード（内国株式）	6050	卸売業	13	商社・卸売	-	-	3600.0	3.33	120.0	3.33	120.0	3.33	配当あり	いいえ	4.88	0.39	143.8	4450.0	3360.0	Consumer Defensive			OK	通常掲載可	OK	158598.0	2.06	5.8	44.08	0.62	-1377.0	737.28	16.28	8.53	2
8031	三井物産	プライム（内国株式）	6050	卸売業	13	商社・卸売	1	TOPIX Core30	4600.0	3.04	140.0	3.04	140.0	3.04	配当あり	いいえ	15.82	1.49	130372.7	6675.0	2949.0	Industrials			OK	通常掲載可	OK	13995222.0	3.04	-4.55	42.11	0.65	-155487.0	290.72	48.16	10.3	5
8032	日本紙パルプ商事	プライム（内国株式）	6050	卸売業	13	商社・卸売	7	TOPIX Small 2	1108.0	3.25	36.0	3.25	36.0	3.25	配当あり	いいえ	28.09	0.97	1220.9	1235.0	620.0	Basic Materials			OK	通常掲載可	OK	606779.0	1.79	9.42	32.66	0.89	18340.0	39.44	91.28	4.17	4
8035	東京エレクトロン	プライム（内国株式）	3650	電気機器	9	電機・精密	1	TOPIX Core30	73200.0	0.99	722.0	0.99	722.0	0.99	配当あり	いいえ	58.48	16.08	332953.9	81260.0	19870.0	Technology			OK	通常掲載可	OK	2443533.0	25.58	0.49	72.35		320291.0	1251.72	57.68	29.27	2
8037	カメイ	プライム（内国株式）	6050	卸売業	13	商社・卸売	7	TOPIX Small 2	3545.0	3.67	130.0	3.67	130.0	3.67	配当あり	いいえ	9.12	0.63	1084.7	3645.0	2471.0	Energy			OK	通常掲載可	OK	584220.0	2.91	1.46	52.42	0.33	17639.0	388.89	33.43	7.32	5
8039	築地魚市場	スタンダード（内国株式）	6050	卸売業	13	商社・卸売	-	-	3390.0	1.03	35.0	1.03	35.0	1.03	配当あり	いいえ	19.53	1.06	75.4	4180.0	3360.0	Consumer Defensive			OK	通常掲載可	OK	67450.0	0.25	8.07	39.14	0.65	729.0	173.57	20.16	5.66	0
8040	東京ソワール	スタンダード（内国株式）	3100	繊維製品	4	素材・化学	-	-	1020.0	4.41	45.0	4.41	45.0	4.41	配当あり	いいえ	14.88	0.33	35.3	1303.0	856.0	Consumer Cyclical			OK	通常掲載可	OK	16112.5	1.08	2.62	76.07	0.06	342.2	68.54	65.66	2.22	0
8041	ＯＵＧホールディングス	スタンダード（内国株式）	6050	卸売業	13	商社・卸売	-	-	4280.0	4.02	172.0	4.02	172.0	4.02	配当あり	いいえ	4.29	0.56	231.0	4840.0	3525.0	Consumer Defensive			OK	通常掲載可	OK	363666.0	1.74	3.88	42.83	0.54	1214.0	996.81	17.26	13.97	3
8043	スターゼン	プライム（内国株式）	6050	卸売業	13	商社・卸売	7	TOPIX Small 2	1232.0	4.06	50.0	4.06	50.0	4.06	配当あり	いいえ	8.45	0.74	704.0	1385.0	1066.0	Consumer Defensive			OK	通常掲載可	OK	448213.0	1.95	2.77	47.36	0.63	2946.0	145.87	34.28	9.04	4
8045	横浜丸魚	スタンダード（内国株式）	6050	卸売業	13	商社・卸売	-	-	1900.0	1.79	34.0	1.79	34.0	1.79	配当あり	いいえ	19.34	0.55	114.5	2060.0	996.0	Consumer Defensive			OK	通常掲載可	OK	40643.6	1.14	2.01	67.95	0.03	694.3	98.23	34.61	3.4	5
8046	丸藤シートパイル	スタンダード（内国株式）	6050	卸売業	13	商社・卸売	-	-	865.0	8.79	76.0	8.79	76.0	8.79	配当あり	いいえ	7.82	0.46	149.1	1220.0	586.0	Basic Materials	高利回り要確認	配当利回りが8%以上	要確認	手動確認後に掲載	OK_高利回り要確認	40340.0	5.24	13.36	71.23	0.02	568.0	110.63	68.7	6.17	3
8050	セイコーグループ	プライム（内国株式）	3750	精密機器	9	電機・精密	6	TOPIX Small 1	8060.0	1.12	90.0	1.12	90.0	1.12	配当あり	いいえ	29.94	3.75	6588.4	8360.0	2035.0	Consumer Cyclical			OK	通常掲載可	OK	335686.0	9.2	10.15	45.79	0.6	22822.0	269.2	33.43	13.16	4
8051	山善	プライム（内国株式）	6050	卸売業	13	商社・卸売	6	TOPIX Small 1	1739.0	4.14	72.0	4.14	72.0	4.14	配当あり	いいえ	17.42	1.08	1558.1	1866.0	1216.0	Industrials			OK	通常掲載可	OK	541885.0	2.22	4.99	39.32	0.42	-147.0	99.82	72.13	7.18	2
8052	椿本興業	プライム（内国株式）	6050	卸売業	13	商社・卸売	7	TOPIX Small 2	2796.0	4.29	120.0	4.29	120.0	4.29	配当あり	いいえ	10.22	1.03	513.6	3145.0	2393.0	Industrials			OK	通常掲載可	OK	131032.0	4.97	5.4	49.88		-3553.0	273.45	43.88	10.65	4
8053	住友商事	プライム（内国株式）	6050	卸売業	13	商社・卸売	2	TOPIX Large70	1575.0	2.54	40.0	2.54	40.0	2.54	配当あり	いいえ	12.63	1.62	74970.2	1943.75	911.5	Industrials			OK	通常掲載可	OK	7337259.0	5.43	0.62	33.94	1.02	707546.0	124.74	32.07	13.52	2
8056	ＢＩＰＲＯＧＹ	プライム（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	4	TOPIX Mid400	4477.0	3.13	140.0	3.13	140.0	3.13	配当あり	いいえ	13.99	2.42	4323.7	6594.0	4092.0	Technology			OK	通常掲載可	OK	433686.0	9.52	7.35	47.02	0.42	40168.0	320.11	43.73	17.88	2
8057	内田洋行	プライム（内国株式）	6050	卸売業	13	商社・卸売	6	TOPIX Small 1	2058.0	3.5	72.0	3.5	72.0	3.5	配当あり	いいえ	8.47	1.24	1015.0	2582.0	1916.0	Industrials			OK	通常掲載可	OK	277940.0	3.36	12.73	42.81	0.03	2871.0	243.05	29.62	17.96	3
8058	三菱商事	プライム（内国株式）	6050	卸売業	13	商社・卸売	1	TOPIX Core30	4457.0	2.8	125.0	2.8	125.0	2.8	配当あり	いいえ	21.23	1.73	163193.0	6012.0	2837.0	Industrials			OK	通常掲載可	OK	18915995.0	2.21	1.6	39.09	0.69	1137094.0	209.92	59.55	8.98	9
8059	第一実業	プライム（内国株式）	6050	卸売業	13	商社・卸売	7	TOPIX Small 2	3175.0	3.97	126.0	3.97	126.0	3.97	配当あり	いいえ	10.21	1.12	1012.2	3635.0	2459.0	Industrials			OK	通常掲載可	OK	219140.0	6.25	-1.18	51.55	0.08	15226.0	310.83	40.54	11.73	4
8060	キヤノンマーケティングジャパン	プライム（内国株式）	6050	卸売業	13	商社・卸売	4	TOPIX Mid400	3504.0	2.43	85.0	2.43	85.0	2.43	配当あり	いいえ	18.38	1.86	7218.1	3941.0	2514.0	Industrials			OK	通常掲載可	OK	679799.0	8.56	3.96	73.15	0.01	28173.0	190.62	44.59	11.68	5
8061	西華産業	プライム（内国株式）	6050	卸売業	13	商社・卸売	6	TOPIX Small 1	2799.0	3.32	93.0	3.32	93.0	3.32	配当あり	いいえ	13.55	1.85	1003.7	3635.0	1556.67	Industrials			OK	通常掲載可	OK	108485.0	7.4	15.74	27.54	0.43	4273.0	206.57	45.02	14.8	6
8065	佐藤商事	プライム（内国株式）	6050	卸売業	13	商社・卸売	7	TOPIX Small 2	2879.0	3.02	87.0	3.02	87.0	3.02	配当あり	いいえ	9.29	0.78	596.2	3400.0	1501.0	Basic Materials			OK	通常掲載可	OK	292191.0	2.63	2.68	42.45	0.47	-938.0	310.07	28.06	9.04	5
8066	三谷商事	スタンダード（内国株式）	6050	卸売業	13	商社・卸売	-	-	2679.0	3.43	92.0	3.43	92.0	3.43	配当あり	いいえ	9.56	1.2	2240.3	2855.0	2074.0	Industrials			OK	通常掲載可	OK	339031.0	9.55	0.01	59.24	0.05	21598.0	280.22	32.83	13.0	4
8070	東京産業	プライム（内国株式）	6050	卸売業	13	商社・卸売	7	TOPIX Small 2	831.0	4.81	40.0	4.81	40.0	4.81	配当あり	いいえ	8.64	0.86	217.1	1133.0	758.0	Industrials			OK	通常掲載可	OK	63235.0	5.42	-10.58	24.71	0.41	4290.0	96.23	41.57	10.86	8
8074	ＹＵＡＳＡ	プライム（内国株式）	6050	卸売業	13	商社・卸売	6	TOPIX Small 1	5340.0	4.38	234.0	4.38	234.0	4.38	配当あり	いいえ	9.38	0.94	1124.3	6570.0	4415.0	Industrials			OK	通常掲載可	OK	545027.0	3.07	3.15	39.55	0.04	12594.0	569.24	41.11	10.5	5
8075	神鋼商事	プライム（内国株式）	6050	卸売業	13	商社・卸売	7	TOPIX Small 2	2410.0	4.32	104.0	4.32	104.0	4.32	配当あり	いいえ	7.69	0.64	636.8	2865.0	1990.0	Basic Materials			OK	通常掲載可	OK	608142.0	1.9	-1.46	25.8	0.54	6352.0	313.54	33.17	8.6	0
8076	カノークス	スタンダード（内国株式）	6050	卸売業	13	商社・卸売	-	-	2006.0	5.28	106.0	5.28	106.0	5.28	配当あり	いいえ	9.12	0.59	196.7	2238.0	1738.0	Basic Materials			OK	通常掲載可	OK	158751.5	1.58	-8.24	39.92	0.86	6787.8	219.86	48.21	6.46	2
8077	トルク	スタンダード（内国株式）	6050	卸売業	13	商社・卸売	-	-	210.0	2.86	6.0	2.86	6.0	2.86	配当あり	いいえ	6.26	0.33	47.5	278.0	198.0	Industrials			OK	通常掲載可	OK	22538.3	4.48	0.57	41.98	0.9	2033.4	33.56	17.88	5.46	0
8078	阪和興業	プライム（内国株式）	6050	卸売業	13	商社・卸売	6	TOPIX Small 1	1734.0	3.81	66.0	3.81	66.0	3.81	配当あり	いいえ	8.98	0.79	3365.5	1927.0	1096.0	Industrials			OK	通常掲載可	OK	2662669.0	2.19	4.23	35.25	0.82	70470.0	193.17	34.17	9.1	5
8079	正栄食品工業	プライム（内国株式）	6050	卸売業	13	商社・卸売	6	TOPIX Small 1	4090.0	2.2	90.0	2.2	90.0	2.2	配当あり	いいえ	17.61	1.15	677.8	4475.0	3885.0	Consumer Defensive			OK	通常掲載可	OK	124897.8	3.96	8.41	56.77	0.41	-2450.6	232.31	38.74	6.85	2
8081	カナデン	プライム（内国株式）	6050	卸売業	13	商社・卸売	7	TOPIX Small 2	2564.0	3.9	100.0	3.9	100.0	3.9	配当あり	いいえ	13.85	1.12	571.7	2820.0	1817.0	Industrials			OK	通常掲載可	OK	125665.0	3.58	8.08	53.87	0.0	4656.0	185.12	54.02	8.02	3
8084	ＲＹＯＤＥＮ	プライム（内国株式）	6050	卸売業	13	商社・卸売	7	TOPIX Small 2	4010.0	3.74	150.0	3.74	150.0	3.74	配当あり	いいえ	16.42	0.91	864.4	4075.0	2742.0	Technology			OK	通常掲載可	OK	212772.0	2.47	-1.4	61.25	0.02	1664.0	244.21	61.42	5.75	4
8085	ナラサキ産業	スタンダード（内国株式）	6050	卸売業	13	商社・卸売	-	-	4170.0	3.36	140.0	3.36	140.0	3.36	配当あり	いいえ	9.47	0.72	208.7	4790.0	3095.0	Industrials			OK	通常掲載可	OK	120282.0	2.55	6.91	46.43	0.1	1765.0	440.35	31.79	8.11	4
8086	ニプロ	プライム（内国株式）	3750	精密機器	9	電機・精密	4	TOPIX Mid400	1558.5	2.05	32.0	2.05	32.0	2.05	配当あり	いいえ	21.23	0.93	2541.8	1760.5	1305.0	Healthcare			OK	通常掲載可	OK	660538.0	5.7	2.47	22.59	2.34	54657.0	73.41	43.59	4.87	0
8088	岩谷産業	プライム（内国株式）	6050	卸売業	13	商社・卸売	4	TOPIX Mid400	1976.0	2.38	47.0	2.38	47.0	2.38	配当あり	いいえ	9.54	1.04	4548.3	2179.5	1507.0	Industrials			OK	通常掲載可	OK	908522.0	4.22	2.89	48.58	0.57	13322.0	207.08	22.7	11.62	4
8089	ナイス	スタンダード（内国株式）	6050	卸売業	13	商社・卸売	-	-	1844.0	5.21	96.0	5.21	96.0	5.21	配当あり	いいえ	8.45	0.36	214.5	2454.0	1690.0	Industrials			OK	通常掲載可	OK	259154.0	2.05	6.62	34.27	0.74	-6895.0	218.15	44.01	4.4	4
8091	ニチモウ	プライム（内国株式）	6050	卸売業	13	商社・卸売	-	-	2303.0	4.34	100.0	4.34	100.0	4.34	配当あり	いいえ	8.85	0.57	193.5	2730.0	2092.0	Consumer Defensive			OK	通常掲載可	OK	139779.0	1.97	4.39	37.83	1.03	-2619.0	260.24	38.43	6.77	1
8093	極東貿易	プライム（内国株式）	6050	卸売業	13	商社・卸売	7	TOPIX Small 2	1715.0	4.31	74.0	4.31	74.0	4.31	配当あり	いいえ	11.31	0.65	205.6	2227.0	1475.0	Technology			OK	通常掲載可	OK	64538.0	4.01	21.81	53.48	0.14	5091.0	151.61	48.81	5.98	0
8095	アステナホールディングス	プライム（内国株式）	6050	卸売業	13	商社・卸売	7	TOPIX Small 2	500.0	3.6	18.0	3.6	18.0	3.6	配当あり	いいえ	9.22	0.73	201.7	540.0	456.0	Industrials			OK	通常掲載可	OK	62744.0	4.81	8.19	35.89	0.83	218.0	54.25	33.18	8.54	0
8097	三愛オブリ	プライム（内国株式）	6050	卸売業	13	商社・卸売	6	TOPIX Small 1	2108.0	4.74	100.0	4.74	100.0	4.74	配当あり	いいえ	14.27	1.13	1304.5	2614.0	1837.0	Energy			OK	通常掲載可	OK	611570.0	2.02	-6.55	54.67	0.04	15242.0	147.77	67.67	7.92	0
8098	稲畑産業	プライム（内国株式）	6050	卸売業	13	商社・卸売	6	TOPIX Small 1	3940.0	3.63	143.0	3.63	143.0	3.63	配当あり	いいえ	10.24	0.89	2103.2	4390.0	3220.0	Basic Materials			OK	通常掲載可	OK	832745.0	3.14	-0.61	47.33	0.38	6354.0	384.94	37.15	9.35	2
8101	ＧＳＩクレオス	プライム（内国株式）	6050	卸売業	13	商社・卸売	7	TOPIX Small 2	2418.0	4.38	106.0	4.38	106.0	4.38	配当あり	いいえ	11.67	0.92	294.2	2800.0	2031.0	Consumer Cyclical			OK	通常掲載可	OK	188677.0	1.91	13.98	36.07	0.38	4843.0	207.22	51.15	8.17	9
8103	明和産業	プライム（内国株式）	6050	卸売業	13	商社・卸売	7	TOPIX Small 2	906.0	5.19	47.0	5.19	47.0	5.19	配当あり	いいえ	10.79	0.87	349.0	1041.0	688.0	Industrials			OK	通常掲載可	OK	164927.0	2.51	5.23	48.92	0.12	4074.0	83.99	55.96	8.6	2
8104	クワザワホールディングス	スタンダード（内国株式）	6050	卸売業	13	商社・卸売	-	-	688.0	4.36	30.0	4.36	30.0	4.36	配当あり	いいえ	9.53	0.6	101.8	694.0	520.0	Basic Materials			OK	通常掲載可	OK	64802.0	2.13	-0.92	38.76	0.11	2545.0	72.17	41.57	6.41	4
8105	Ｂｉｔｃｏｉｎ　Ｊａｐａｎ	スタンダード（内国株式）	6050	卸売業	13	商社・卸売	-	-	142.0						配当未取得			2.29	91.5	1013.0	51.0	Consumer Cyclical	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	3098.8	-11.46	-16.11	80.34		-349.3	-9.26		-16.09	0
8107	キムラタン	スタンダード（内国株式）	3100	繊維製品	4	素材・化学	-	-	33.0						配当未取得			5.52	90.9	60.0	29.0	Consumer Cyclical	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	2533.1	3.6	44.06	16.72	4.47	698.4	-0.38		-7.05	
8111	ゴールドウイン	プライム（内国株式）	3100	繊維製品	4	素材・化学	4	TOPIX Mid400	2237.5	3.13	70.0	3.13	70.0	3.13	配当あり	いいえ	12.72	2.36	3060.2	3198.0	2040.0	Consumer Cyclical			OK	通常掲載可	OK	137516.0	18.8	3.94	76.92	0.04	26257.0	175.87	39.8	19.98	6
8113	ユニ・チャーム	プライム（内国株式）	3200	化学	4	素材・化学	2	TOPIX Large70	959.8	2.29	22.0	2.29	22.0	2.29	配当あり	いいえ	27.78	2.11	16516.2	1104.0	874.7	Consumer Defensive			OK	通常掲載可	OK	945268.0	10.79	-4.42	64.97	0.01	102843.0	34.55	63.68	7.7	10
