コード	銘柄名	市場・商品区分	33業種コード	33業種区分	17業種コード	17業種区分	規模コード	規模区分	株価	配当利回り(%)	1株配当(円)	配当利回り_raw	1株配当_raw	配当利回り_自前計算	配当状態	配当フォールバック使用	PER	PBR	時価総額(億円)	52週高値	52週安値	セクター	注意フラグ	要確認理由	配当ランキング利用可否	記事掲載区分	yfinance状態	売上高_直近期(百万円)	営業利益率(%)	売上成長率_YoY(%)	自己資本比率(%)	DEレシオ	FCF(百万円)	EPS(円)	配当性向(%)	ROE(%)	連続増配(年)
4736	日本ラッド	スタンダード（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	605.0	1.65	10.0	1.65	10.0	1.65	配当あり	いいえ	19.38	0.91	32.0	787.0	539.0	Technology			OK	通常掲載可	OK	4131.8	4.11	-5.15	71.27	0.01	68.6	31.22	32.03	4.7	1
4743	アイティフォー	プライム（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	7	TOPIX Small 2	1641.0	4.88	80.0	4.88	80.0	4.88	配当あり	いいえ	15.75	2.1	434.3	1755.0	1425.0	Technology			OK	通常掲載可	OK	23101.0	16.7	12.4	73.59	0.01	2341.5	104.2	76.78	14.15	0
4746	東計電算	スタンダード（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	7	TOPIX Small 2	4485.0	3.86	173.0	3.86	173.0	3.86	配当あり	いいえ	15.2	1.58	806.5	4620.0	3800.0	Technology			OK	通常掲載可	OK	20835.7	30.1	6.12	79.89		5771.3	295.11	58.62	12.49	5
4750	ダイサン	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	544.0	4.04	22.0	4.04	22.0	4.04	配当あり	いいえ	13.3	0.61	34.9	667.0	526.0	Industrials			OK	通常掲載可	OK	10837.5	3.42	4.13	54.61	0.44	1313.5	40.91	53.78	4.64	2
4751	サイバーエージェント	プライム（内国株式）	9050	サービス業	10	情報通信・サービスその他	4	TOPIX Mid400	1459.0	1.3	19.0	1.3	19.0	1.3	配当あり	いいえ	18.15	3.73	7398.6	1933.0	1204.0	Communication Services			OK	通常掲載可	OK	874030.0	8.2	9.09	32.98	0.51	51741.0	80.39	23.63	21.07	7
4752	昭和システムエンジニアリング	スタンダード（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	1550.0	3.94	61.0	3.94	61.0	3.94	配当あり	いいえ	8.63	1.12	66.4	1868.0	1422.0	Technology			OK	通常掲載可	OK	8730.9	11.74	4.97	63.0	0.0	788.5	179.65	33.95	13.66	5
4754	トスネット	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	1474.0	2.51	37.0	2.51	37.0	2.51	配当あり	いいえ	12.8	0.82	68.6	1879.0	1373.0	Industrials			OK	通常掲載可	OK	11907.0	7.22	3.0	75.19	0.11	561.4	115.12	32.14	6.58	4
4755	楽天グループ	プライム（内国株式）	9050	サービス業	10	情報通信・サービスその他	4	TOPIX Mid400	764.0						配当未取得			1.84	16607.0	1068.5	686.1	Consumer Cyclical	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	2496575.0	0.58	9.54	3.45	5.61	218125.0	-82.28		-5.23	0
475A	ギミック	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	659.0						配当未取得		9.14	1.4	34.5	1249.0	580.0	Healthcare	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	3842.9	12.12	8.18	73.33	0.04	373.2	72.09		19.6	
4760	アルファ	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	1662.0	4.21	70.0	4.21	70.0	4.21	配当あり	いいえ	9.46	0.9	13.4	3990.0	1510.0	Communication Services			OK	通常掲載可	OK	6365.0	3.69	3.93	33.6	1.01	-117.0	175.67	39.85	10.02	1
4761	さくらケーシーエス	スタンダード（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	1440.0	4.31	62.0	4.31	62.0	4.31	配当あり	いいえ	13.17	0.77	158.5	1631.0	1180.0	Technology			OK	通常掲載可	OK	23790.0	5.9	5.56	78.3	0.04	204.0	109.3	56.72	5.98	4
4762	エックスネット	スタンダード（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	1767.0	3.96	70.0	3.96	70.0	3.96	配当あり	いいえ	13.61	2.27	73.9	1780.0	1317.0	Technology			OK	通常掲載可	OK	5658.3	18.05	6.75	53.25	0.37	740.6	129.87	53.9	17.54	4
4763	クリーク・アンド・リバー社	プライム（内国株式）	9050	サービス業	10	情報通信・サービスその他	7	TOPIX Small 2	1323.0	3.78	50.0	3.78	50.0	3.78	配当あり	いいえ	6.88	1.47	280.1	1629.0	1213.0	Industrials			OK	通常掲載可	OK	61393.9	8.0	22.11	40.85	0.6	1475.1	192.23	26.01	23.49	0
4765	ＳＢＩグローバルアセットマネジメント	プライム（内国株式）	9050	サービス業	10	情報通信・サービスその他	7	TOPIX Small 2	564.0	4.88	27.5	4.88	27.5	4.88	配当あり	いいえ	19.92	2.39	778.7	672.0	551.0	Financial Services			OK	通常掲載可	OK	27859.6	18.5	140.81	61.54	0.0	2192.5	28.31	97.14	12.82	6
4766	ピーエイ	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	180.0	2.89	5.2	2.89	5.2	2.89	配当あり	いいえ	20.16	4.3	19.4	304.0	177.0	Industrials			OK	通常掲載可	OK	2021.1	6.31	7.67	37.24	1.11	53.5	8.93	58.23	25.34	1
4767	テー・オー・ダブリュー	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	7	TOPIX Small 2	325.0	5.63	18.3	5.63	18.3	5.63	配当あり	いいえ	11.05	1.3	134.4	398.0	305.0	Communication Services			OK	通常掲載可	OK	17782.9	12.11	1.6	69.57	0.06	632.9	29.41	62.22	11.22	2
4768	大塚商会	プライム（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	4	TOPIX Mid400	2853.0	3.33	95.0	3.33	95.0	3.33	配当あり	いいえ	16.86	2.76	10818.6	3353.0	2697.0	Technology			OK	通常掲載可	OK	1322791.0	6.8	19.42	54.08	0.02	72192.0	169.18	56.15	17.78	16
4769	ＩＣ	スタンダード（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	1077.0	3.71	40.0	3.71	40.0	3.71	配当あり	いいえ	20.24	1.24	80.1	1208.0	977.0	Technology			OK	通常掲載可	OK	10136.1	5.09	9.11	73.91		110.0	53.2	75.19	6.27	5
476A	辻・本郷ＩＴコンサルティング	スタンダード（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	1478.0						配当未取得		21.74	1.8	30.1	3325.0	1390.0	Industrials	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	2124.2	15.09	64.54	60.37	0.19	174.5	67.99		8.28	
4771	エフアンドエム	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	2471.0	2.43	60.0	2.43	60.0	2.43	配当あり	いいえ	12.94	2.37	365.5	3070.0	2015.0	Industrials			OK	通常掲載可	OK	20807.7	18.54	21.92	74.72		1556.1	191.01	31.41	19.73	10
4772	ＳＭ　ＥＮＴＥＲＴＡＩＮＭＥＮＴ　ＪＡＰＡＮ	グロース（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	73.0	1.37	1.0	1.37	1.0	1.37	配当あり	いいえ	22.53	1.15	84.6	131.0	63.0	Communication Services			OK	通常掲載可	OK	10195.6	1.71	4.94	51.4		1414.8	3.24	30.86	7.76	1
4776	サイボウズ	プライム（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	6	TOPIX Small 1	2533.0	1.97	50.0	1.97	50.0	1.97	配当あり	いいえ	16.53	6.68	1149.1	4160.0	1948.0	Technology			OK	通常掲載可	OK	37430.0	26.99	26.13	59.08	0.0	7479.0	153.25	32.63	50.23	7
4777	ガーラ	スタンダード（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	203.0						配当未取得			14.05	56.9	303.0	173.0	Communication Services	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	2589.3	-8.56	10.14	12.24	3.27	-173.1	-18.98		-55.01	
477A	スタートライン	グロース（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	592.0						配当未取得		4.03	2.45	24.5	1209.0	485.0	Industrials	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	5599.2	8.05	25.24	22.9	2.42	-740.5	146.93		60.79	
4783	ＮＣＤ	スタンダード（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	2430.0	4.94	120.0	4.94	120.0	4.94	配当あり	いいえ	10.67	2.32	194.9	3550.0	2259.0	Technology			OK	通常掲載可	OK	30867.4	8.55	2.53	50.14	0.16	1411.3	227.69	52.7	22.86	3
4784	ＧＭＯインターネット	プライム（内国株式）	9050	サービス業	10	情報通信・サービスその他	7	TOPIX Small 2	471.0	3.31	15.6	3.31	15.6	3.31	配当あり	いいえ	23.26	9.3	1433.0	2588.0	440.0	Technology			OK	通常掲載可	OK	78548.0	10.47	504.35	26.96	0.64	11726.0	20.25	77.04	43.22	2
478A	フツパー	グロース（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	760.0						配当未取得		24.04	3.6	77.2	1389.0	660.0	Technology	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	1256.5	31.56	108.45	87.91	0.03	187.5	31.62		14.98	
4792	山田コンサルティンググループ	プライム（内国株式）	9050	サービス業	10	情報通信・サービスその他	7	TOPIX Small 2	1662.0	4.63	77.0	4.63	77.0	4.63	配当あり	いいえ	10.99	1.61	319.2	1901.0	1591.0	Industrials			OK	通常掲載可	OK	26711.9	14.0	17.36	59.82	0.25	-2396.3	151.24	50.91	13.69	0
479A	ＰＲＯＮＩ	グロース（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	1457.0						配当未取得		12.58	3.53	64.7	2099.0	1181.0	Technology	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	3233.6	11.43	47.13	48.65	0.65	481.0	115.83		28.06	
4800	オリコン	スタンダード（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	1368.0	2.63	36.0	2.63	36.0	2.63	配当あり	いいえ	28.09	3.03	175.6	1370.0	768.0	Communication Services			OK	通常掲載可	OK	6320.9	24.42	28.58	81.78	0.03	1073.6	48.7	73.92	10.91	4
4801	セントラルスポーツ	プライム（内国株式）	9050	サービス業	10	情報通信・サービスその他	7	TOPIX Small 2	2374.0	1.68	40.0	1.68	40.0	1.68	配当あり	いいえ	20.7	1.0	265.9	2620.0	2235.0	Consumer Cyclical			OK	通常掲載可	OK	48865.0	5.49	4.87	62.93	0.17	1698.0	114.66	34.89	4.9	2
4809	パラカ	プライム（内国株式）	8050	不動産業	17	不動産	7	TOPIX Small 2	2070.0	3.38	70.0	3.38	70.0	3.38	配当あり	いいえ	10.59	0.99	208.9	2121.0	1826.0	Industrials			OK	通常掲載可	OK	17630.0	18.56	7.63	42.3	1.25	-1675.0	195.41	35.82	9.74	1
480A	リブ・コンサルティング	グロース（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	980.0						配当未取得		11.46	1.71	65.1	1460.0	862.0	Industrials	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	6109.2	13.74	22.75	76.02	0.0	589.6	85.55		14.92	
4811	ドリーム・アーツ	グロース（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	796.0	2.51	20.0	2.51	20.0	2.51	配当あり	いいえ	12.72	3.17	95.4	1615.0	698.0	Technology			OK	通常掲載可	OK	5654.1	17.24	12.32	54.9	0.0	815.0	62.57	31.96	25.63	2
4812	電通総研	プライム（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	6	TOPIX Small 1	2732.0	1.65	45.0	1.65	45.0	1.65	配当あり	いいえ	32.57	5.28	5332.3	2880.0	1728.0	Technology			OK	通常掲載可	OK	164865.0	13.88	8.01	60.68	0.02	16331.0	83.87	53.65	17.55	12
4813	ＡＣＣＥＳＳ	プライム（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	343.0						配当未取得			1.9	129.0	870.0	326.0	Technology	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	19215.6	-13.99	20.62	39.69	0.14	-5526.1	-90.52		-26.2	0
4814	ネクストウェア	スタンダード（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	151.0						配当未取得			2.52	19.2	314.0	145.0	Technology	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	3009.8	-2.51	6.72	79.07	0.0	-133.3	-36.41		-46.62	0
4816	東映アニメーション	スタンダード（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	2511.0	1.75	44.0	1.75	44.0	1.75	配当あり	いいえ	20.45	3.0	5130.3	3620.0	2239.0	Communication Services			OK	通常掲載可	OK	93669.0	33.11	-7.11	84.56		15786.0	122.79	35.83	15.46	1
4819	デジタルガレージ	プライム（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	6	TOPIX Small 1	2074.0	2.27	47.0	2.27	47.0	2.27	配当あり	いいえ	75.2	1.26	954.0	4525.0	1690.0	Technology			OK	通常掲載可	OK	40972.0	10.24	6.96	34.56	0.82	-10932.0	27.58	170.41	1.41	4
4820	イーエムシステムズ	プライム（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	7	TOPIX Small 2	500.0	4.6	23.0	4.6	23.0	4.6	配当あり	いいえ	14.16	2.29	346.1	847.0	482.0	Healthcare			OK	通常掲載可	OK	23658.0	15.58	-4.75	74.12	0.03	627.0	35.3	65.16	7.31	4
4825	ウェザーニューズ	プライム（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	6	TOPIX Small 1	2070.0	2.17	45.0	2.17	45.0	2.17	配当あり	いいえ	25.38	4.03	919.4	2435.0	1820.0	Communication Services			OK	通常掲載可	OK	23505.6	19.22	5.68	83.6		4170.3	81.56	55.17	17.19	3
4826	ＣＩＪ	プライム（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	7	TOPIX Small 2	486.0	1.65	8.0	1.65	8.0	1.65	配当あり	いいえ	15.38	1.84	271.4	605.0	457.0	Technology			OK	通常掲載可	OK	26899.8	8.07	4.53	77.72	0.04	1736.1	31.59	25.32	12.42	0
4828	ビジネスエンジニアリング	プライム（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	7	TOPIX Small 2	1099.0	3.82	42.0	3.82	42.0	3.82	配当あり	いいえ	13.44	4.08	655.5	1758.0	950.0	Technology			OK	通常掲載可	OK	24442.7	26.23	17.64	74.66	0.01	4745.4	81.77	51.36	33.2	5
4829	日本エンタープライズ	スタンダード（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	106.0	2.83	3.0	2.83	3.0	2.83	配当あり	いいえ	124.71	0.87	40.8	143.0	99.0	Technology			OK	通常掲載可	OK	4442.3	1.53	-5.41	84.74	0.0	30.0	0.85	352.94	0.9	0
4832	ＪＦＥシステムズ	スタンダード（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	2026.0	3.46	70.0	3.46	70.0	3.46	配当あり	いいえ	14.93	1.79	636.4	2469.0	1812.0	Technology			OK	通常掲載可	OK	57410.6	11.05	-10.26	67.27	0.08	7109.7	135.74	51.57	12.5	1
4833	Ｄｅｆ　ｃｏｎｓｕｌｔｉｎｇ	グロース（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	42.0						配当未取得			0.93	30.5	429.0	32.0	Industrials	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	854.1	-49.17	37.83	93.62	0.0	-3962.9	-40.78		-59.91	
4838	スペースシャワーＳＫＩＹＡＫＩホールディングス	スタンダード（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	646.0	4.64	30.0	4.64	30.0	4.64	配当あり	いいえ	8.79	1.19	104.9	960.0	507.0	Communication Services			OK	通常掲載可	OK	22858.3	8.56	10.76	47.98	0.0	3060.6	73.51	40.81	14.75	1
4839	ＷＯＷＯＷ	プライム（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	7	TOPIX Small 2	1001.0	5.99	60.0	5.99	60.0	5.99	配当あり	いいえ	21.88	0.41	283.7	1920.0	965.0	Communication Services			OK	通常掲載可	OK	77124.0	1.91	0.48	73.55		1541.0	45.75	131.15	1.88	0
483A	テラテクノロジー	スタンダード（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	2150.0	4.19	90.0	4.19	90.0	4.19	配当あり	いいえ	9.16	1.27	35.0	3075.0	2001.0	Technology			OK	通常掲載可	OK	4749.0	11.9	8.25	76.39	0.0	357.2	234.78	38.33	15.83	
4840	トライアイズ	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	685.0	0.29	2.0	0.29	2.0	0.29	配当あり	いいえ		1.17	59.2	1340.0	335.0	Industrials			OK	通常掲載可	OK	1424.4	-14.39	48.18	87.79	0.11	-850.9	-54.18		-13.1	0
4845	スカラ	スタンダード（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	7	TOPIX Small 2	324.0	5.25	17.0	5.25	17.0	5.25	配当あり	いいえ	8.64	1.21	55.5	442.0	323.0	Technology			OK	通常掲載可	OK	8193.3	-17.68	-30.79	34.16	1.43	152.3	37.52	45.31	13.24	0
4847	インテリジェント　ウェイブ	プライム（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	967.0	3.83	37.0	3.83	37.0	3.83	配当あり	いいえ	18.83	2.63	253.2	1136.0	904.0	Technology			OK	通常掲載可	OK	15596.1	11.85	7.42	50.7	0.0	2592.0	51.35	72.05	13.62	0
4848	フルキャストホールディングス	プライム（内国株式）	9050	サービス業	10	情報通信・サービスその他	7	TOPIX Small 2	1540.0	4.16	64.0	4.16	64.0	4.16	配当あり	いいえ	11.31	1.73	536.1	1841.0	1481.0	Industrials			OK	通常掲載可	OK	77227.0	10.25	12.65	53.36	0.4	623.0	136.14	47.01	16.2	12
4849	エン	プライム（内国株式）	9050	サービス業	10	情報通信・サービスその他	6	TOPIX Small 1	1152.0	5.93	68.3	5.93	68.3	5.93	配当あり	いいえ	17.7	1.37	434.9	1840.0	1064.0	Industrials			OK	通常掲載可	OK	59093.0	6.71	-10.03	64.01	0.01	-7091.0	65.09	104.93	7.54	0
485A	パワーエックス	グロース（内国株式）	3650	電気機器	9	電機・精密	-	-	2011.0						配当未取得			32.16	2297.5	5576.67	353.33	Industrials	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	19306.0	-3.51	213.36	25.34	1.12	62.0	-17.09		-39.59	
4880	セルソース	スタンダード（内国株式）	3250	医薬品	5	医薬品	7	TOPIX Small 2	325.0	1.54	5.0	1.54	5.0	1.54	配当あり	いいえ	91.04	1.08	64.5	736.0	294.0	Healthcare			OK	通常掲載可	OK	3711.5	4.49	-14.78	85.66	0.01	283.0	3.57	140.06	1.19	0
4881	ファンペップ	グロース（内国株式）	3250	医薬品	5	医薬品	-	-	63.0						配当未取得			1.64	28.3	130.0	57.0	Healthcare	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	0.3	-525053.5	-94.88	73.91		-1387.9	-50.2		-84.4	
4882	ペルセウスプロテオミクス	グロース（内国株式）	3250	医薬品	5	医薬品	-	-	154.0						配当未取得			2.15	26.2	425.0	142.0	Healthcare	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	135.5	-549.75	12.57	75.01		-663.3	-48.17		-54.21	
4883	モダリス	グロース（内国株式）	3250	医薬品	5	医薬品	-	-	33.0						配当未取得			1.09	31.8	103.0	30.0	Healthcare	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	0.0			94.23	0.0	-2121.0	-27.86		-59.69	
4884	クリングルファーマ	グロース（内国株式）	3250	医薬品	5	医薬品	-	-	339.0						配当未取得			2.65	27.4	876.0	287.0	Healthcare	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	72.2	-1259.37	-9.77	62.96		-755.8	-130.14		-72.02	
4885	室町ケミカル	スタンダード（内国株式）	3250	医薬品	5	医薬品	-	-	914.0	2.84	26.0	2.84	26.0	2.84	配当あり	いいえ	10.19		36.8	1380.0	703.0	Basic Materials			OK	通常掲載可	OK	6653.0	6.5	4.46	46.57	0.67	-120.3	89.66	29.0		2
4886	あすか製薬ホールディングス	プライム（内国株式）	3250	医薬品	5	医薬品	7	TOPIX Small 2	2391.0	2.76	66.0	2.76	66.0	2.76	配当あり	いいえ	12.52	0.96	679.0	3045.0	1920.0	Healthcare			OK	通常掲載可	OK	71127.0	8.2	10.9	62.61	0.16	3429.0	191.04	34.55	7.7	4
4887	サワイグループホールディングス	プライム（内国株式）	3250	医薬品	5	医薬品	4	TOPIX Mid400	1718.0	3.26	56.0	3.26	56.0	3.26	配当あり	いいえ	17.24	1.11	1984.0	2447.0	1591.0	Healthcare			OK	通常掲載可	OK	201676.0	7.88	6.69	49.61	0.59	-17038.0	99.64	56.2	6.55	2
4888	ステラファーマ	グロース（内国株式）	3250	医薬品	5	医薬品	-	-	312.0						配当未取得			4.38	112.4	995.0	200.0	Healthcare	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	323.4	-231.6	-66.35	54.08	0.31	-346.2	-22.96		-27.69	
4889	レナサイエンス	グロース（内国株式）	3250	医薬品	5	医薬品	-	-	1529.0						配当未取得			6.13	210.6	3310.0	1108.0	Healthcare	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	68.6	-520.59	-48.34	94.85	0.0	-291.3	-23.39		-11.94	
4890	坪田ラボ	グロース（内国株式）	3250	医薬品	5	医薬品	-	-	239.0						配当未取得			7.14	61.6	478.0	210.0	Healthcare	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	200.0	-393.87	-85.26	65.5	0.08	-586.6	-29.59		-62.12	
4891	ティムス	グロース（内国株式）	3250	医薬品	5	医薬品	-	-	108.0						配当未取得			1.91	49.2	185.0	99.0	Healthcare	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	0.0			92.85		-524.6	-15.64			
4892	サイフューズ	グロース（内国株式）	3250	医薬品	5	医薬品	-	-	556.0						配当未取得			2.01	55.4	764.0	512.0	Healthcare	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	231.0	-358.52	324.27	64.64	0.48	-582.4	-86.79		-32.1	
4893	ノイルイミューン・バイオテック	グロース（内国株式）	3250	医薬品	5	医薬品	-	-	128.0						配当未取得			1.47	55.4	217.0	114.0	Healthcare	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	5.0	-15945.08	-34.1	98.01		-752.2	-18.33		-17.09	
4894	クオリプス	グロース（内国株式）	3250	医薬品	5	医薬品	-	-	4655.0						配当未取得			8.09	384.4	12400.0	3610.0	Healthcare	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	212.3	-509.23	21.19	92.72		-1109.7	-124.75		-19.99	
4896	ケイファーマ	グロース（内国株式）	3250	医薬品	5	医薬品	-	-	715.0						配当未取得			8.19	83.1	949.0	604.0	Healthcare	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	0.0			43.05	1.19	-929.2	-85.59		-67.92	
