コード	銘柄名	市場・商品区分	33業種コード	33業種区分	17業種コード	17業種区分	規模コード	規模区分	株価	配当利回り(%)	1株配当(円)	配当利回り_raw	1株配当_raw	配当利回り_自前計算	配当状態	配当フォールバック使用	PER	PBR	時価総額(億円)	52週高値	52週安値	セクター	注意フラグ	要確認理由	配当ランキング利用可否	記事掲載区分	yfinance状態	売上高_直近期(百万円)	営業利益率(%)	売上成長率_YoY(%)	自己資本比率(%)	DEレシオ	FCF(百万円)	EPS(円)	配当性向(%)	ROE(%)	連続増配(年)
3935	エディア	スタンダード（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	721.0	2.36	17.0	2.36	17.0	2.36	配当あり	いいえ	9.83	3.52	42.7	1335.0	612.0	Communication Services			OK	通常掲載可	OK	4659.7	9.54	29.18	57.99	0.29	250.7	73.33	23.18	-69.08	1
3936	グローバルウェイ	グロース（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	157.0						配当未取得		29.73	6.18	57.4	279.0	117.0	Technology	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	4014.4	7.65	30.69	42.91	0.13	289.1	5.28		-60.67	
3937	Ｕｂｉｃｏｍホールディングス	スタンダード（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	7	TOPIX Small 2	1000.0	2.5	25.0	2.5	25.0	2.5	配当あり	いいえ	13.59	2.01	121.2	1182.0	911.0	Technology			OK	通常掲載可	OK	5992.6	21.76	-5.49	75.55	0.05	879.3	73.6	33.97	15.35	5
3939	カナミックネットワーク	プライム（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	7	TOPIX Small 2	485.0	1.86	9.0	1.86	9.0	1.86	配当あり	いいえ	18.21	47.0	230.2	583.0	422.0	Healthcare			OK	通常掲載可	OK	5500.8	29.21	9.85	71.07	0.14	914.2	26.63	33.8	27.0	7
3940	ノムラシステムコーポレーション	スタンダード（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	113.0	3.14	3.55	3.14	3.55	3.14	配当あり	いいえ	12.8	1.56	51.0	155.0	108.0	Technology			OK	通常掲載可	OK	3320.9	17.66	1.4	88.65		360.1	8.83	40.2	10.4	1
3941	レンゴー	プライム（内国株式）	3150	パルプ・紙	4	素材・化学	4	TOPIX Mid400	1411.0	3.54	50.0	3.54	50.0	3.54	配当あり	いいえ	16.67	0.72	3481.3	1565.0	804.5	Consumer Cyclical			OK	通常掲載可	OK	1008337.0	3.68	1.52	37.26	0.99	-12688.0	84.66	59.06	4.55	2
3943	大石産業	スタンダード（内国株式）	3150	パルプ・紙	4	素材・化学	-	-	1241.0	4.19	52.0	4.19	52.0	4.19	配当あり	いいえ	13.42	0.5	97.3	1499.0	1192.0	Consumer Cyclical			OK	通常掲載可	OK	23487.0	3.05	0.01	69.66	0.03	-293.0	92.45	56.25	3.76	1
3944	古林紙工	スタンダード（内国株式）	3150	パルプ・紙	4	素材・化学	-	-	2450.0	2.04	50.0	2.04	50.0	2.04	配当あり	いいえ	8.6	0.31	27.2	2930.0	2010.0	Consumer Cyclical			OK	通常掲載可	OK	17865.1	2.42	-1.31	49.08	0.31	671.2	284.94	17.55	5.84	0
3945	スーパーバッグ	スタンダード（内国株式）	3150	パルプ・紙	4	素材・化学	-	-	2186.0	5.03	110.0	5.03	110.0	5.03	配当あり	いいえ	4.05	0.59	32.5	2999.0	2081.0	Basic Materials			OK	通常掲載可	OK	28162.0	2.7	2.11	40.3	0.47	-91.0	539.29	20.4	15.55	1
3946	トーモク	プライム（内国株式）	3150	パルプ・紙	4	素材・化学	7	TOPIX Small 2	4005.0	4.24	170.0	4.24	170.0	4.24	配当あり	いいえ	8.97	0.65	660.7	4075.0	2942.0	Consumer Cyclical			OK	通常掲載可	OK	224090.0	5.08	2.04	45.63	0.69	5318.0	446.56	38.07	7.61	5
3947	ダイナパック	スタンダード（内国株式）	3150	パルプ・紙	4	素材・化学	-	-	2249.0	3.56	80.0	3.56	80.0	3.56	配当あり	いいえ	7.03	0.46	219.7	2774.0	1960.0	Consumer Cyclical			OK	通常掲載可	OK	67083.4	4.3	7.28	55.22	0.15	3172.6	320.03	25.0	6.27	3
3948	光ビジネスフォーム	スタンダード（内国株式）	3150	パルプ・紙	4	素材・化学	-	-	1115.0	4.48	50.0	4.48	50.0	4.48	配当あり	いいえ	40.17	1.04	59.9	1400.0	940.0	Industrials			OK	通常掲載可	OK	7743.8	2.61	-2.17	81.1	0.03	56.1	27.76	180.12	1.61	2
3950	ザ・パック	プライム（内国株式）	3150	パルプ・紙	4	素材・化学	7	TOPIX Small 2	1358.0	3.09	42.0	3.09	42.0	3.09	配当あり	いいえ	12.67	0.98	753.6	1399.0	1100.0	Consumer Cyclical			OK	通常掲載可	OK	103125.0	6.99	1.64	73.88	0.01	2911.0	107.15	39.2	7.82	4
3951	朝日印刷	スタンダード（内国株式）	3150	パルプ・紙	4	素材・化学	-	-	873.0	4.35	38.0	4.35	38.0	4.35	配当あり	いいえ	11.52	0.51	180.5	941.0	832.0	Consumer Cyclical			OK	通常掲載可	OK	44642.0	3.64	1.59	51.51	0.57	338.0	75.78	50.15	4.56	0
3953	大村紙業	スタンダード（内国株式）	3150	パルプ・紙	4	素材・化学	-	-	760.0	3.95	30.0	3.95	30.0	3.95	配当あり	いいえ	7.4	0.53	27.1	881.0	735.0	Consumer Cyclical			OK	通常掲載可	OK	5953.6	5.93	0.24	77.74	0.05	-209.5	102.75	29.2	7.31	2
3954	昭和パックス	スタンダード（内国株式）	3150	パルプ・紙	4	素材・化学	-	-	2842.0	1.76	50.0	1.76	50.0	1.76	配当あり	いいえ	9.73	0.47	124.8	3470.0	1965.0	Consumer Cyclical			OK	通常掲載可	OK	23563.9	6.93	1.06	72.35	0.05	1091.9	292.16	17.11	5.28	0
3955	イムラ	スタンダード（内国株式）	3150	パルプ・紙	4	素材・化学	-	-	799.0	3.75	30.0	3.75	30.0	3.75	配当あり	いいえ	8.4	0.45	79.9	1159.0	759.0	Basic Materials			OK	通常掲載可	OK	21831.0	5.23	4.43	63.47	0.27	-2454.0	95.08	31.55	3.51	0
3958	笹徳印刷	スタンダード（内国株式）	3150	パルプ・紙	4	素材・化学	-	-	550.0	3.27	18.0	3.27	18.0	3.27	配当あり	いいえ	12.79	0.31	30.0	594.0	521.0	Industrials			OK	通常掲載可	OK	12953.2	2.92	-0.67	61.4	0.1	-46.8	43.01	41.85	2.64	0
3962	チェンジホールディングス	プライム（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	6	TOPIX Small 1	914.0	2.84	26.0	2.84	26.0	2.84	配当あり	いいえ	9.17	1.36	636.0	1333.0	888.0	Technology			OK	通常掲載可	OK	52827.0	20.99	13.88	44.27	0.62	6349.0	99.72	26.07	29.53	3
3963	シンクロ・フード	プライム（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	322.0	4.66	15.0	4.66	15.0	4.66	配当あり	いいえ	33.54	1.89	90.3	748.0	275.0	Industrials			OK	通常掲載可	OK	5541.8	12.06	40.25	41.43	0.78	925.4	9.6	156.25	5.64	1
3964	オークネット	プライム（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	7	TOPIX Small 2	1355.0	3.1	42.0	3.1	42.0	3.1	配当あり	いいえ	20.88	4.58	1229.3	1616.0	790.0	Consumer Cyclical			OK	通常掲載可	OK	64139.9	14.84	14.72	51.88		11046.5	64.9	64.71	24.58	5
3965	キャピタル・アセット・プランニング	スタンダード（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	859.0	2.44	21.0	2.44	21.0	2.44	配当あり	いいえ	9.15	1.26	49.5	912.0	727.0	Technology			OK	通常掲載可	OK	9689.4	5.48	18.47	57.1	0.37	328.5	93.89	22.37	12.81	3
3967	エルテス	グロース（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	570.0						配当未取得			1.91	35.2	759.0	540.0	Technology	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	8958.8	4.82	22.44	25.85	2.01	-243.6	-27.47		-34.7	
3968	セグエグループ	プライム（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	584.0	3.08	18.0	3.08	18.0	3.08	配当あり	いいえ	15.7	2.95	212.3	809.0	483.0	Technology			OK	通常掲載可	OK	25074.5	7.4	33.96	22.47	0.95	-3069.4	37.2	48.39	36.11	5
3969	エイトレッド	スタンダード（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	1390.0	2.59	36.0	2.59	36.0	2.59	配当あり	いいえ	14.54	1.86	104.1	1609.0	1305.0	Technology			OK	通常掲載可	OK	2902.8	36.17	4.93	81.21		788.0	95.63	37.65	13.33	7
3970	イノベーション	グロース（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	769.0	5.2	40.0	5.2	40.0	5.2	配当あり	いいえ		0.71	20.7	1148.0	736.0	Technology			OK	通常掲載可	OK	6968.3	-3.57	30.4	36.96	0.83	-70.0	-171.79		-6.4	0
3974	ＳＣＡＴ	スタンダード（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	592.0	2.36	14.0	2.36	14.0	2.36	配当あり	いいえ	13.44	0.89	18.5	680.0	423.0	Technology			OK	通常掲載可	OK	2605.3	7.41	0.4	67.15	0.06	83.4	44.04	31.79	6.51	5
3976	シャノン	グロース（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	565.0						配当未取得			2.93	33.5	615.0	339.0	Technology	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	3206.7	-1.61	9.28	-2.42		81.1	-36.95			
3979	うるる	グロース（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	395.0	1.09	4.3	1.09	4.3	1.09	配当あり	いいえ	14.82	2.96	109.2	470.0	326.0	Technology			OK	通常掲載可	OK	7751.9	12.03	15.68	45.92	0.16	1120.8	26.66	16.13	21.93	0
3981	ビーグリー	スタンダード（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	1214.0	3.71	45.0	3.71	45.0	3.71	配当あり	いいえ	9.94	0.86	67.8	1370.0	1172.0	Communication Services			OK	通常掲載可	OK	16720.2	8.18	-9.36	48.7	0.47	1267.2	122.13	36.85	8.1	4
3983	オロ	プライム（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	7	TOPIX Small 2	2106.0	2.37	50.0	2.37	50.0	2.37	配当あり	いいえ	17.51	3.24	323.7	3365.0	1785.0	Technology			OK	通常掲載可	OK	8308.0	31.89	5.17	75.34	0.06	1900.3	120.25	41.58	20.64	5
3984	ユーザーローカル	プライム（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	7	TOPIX Small 2	1793.0	1.56	28.0	1.56	28.0	1.56	配当あり	いいえ	17.39	3.0	281.9	2199.0	1350.0	Technology			OK	通常掲載可	OK	4582.0	43.03	17.26	87.24		1546.6	103.1	27.16	19.77	4
3985	テモナ	スタンダード（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	180.0						配当未取得			1.3	19.3	431.0	168.0	Communication Services	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	1832.6	8.51	0.36	43.29	0.93	178.5	-1.76		11.77	
3986	ビーブレイクシステムズ	スタンダード（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	463.0	2.16	10.0	2.16	10.0	2.16	配当あり	いいえ	23.53	2.8	21.1	578.0	425.33	Technology			OK	通常掲載可	OK	1391.5	10.93	0.89	73.85		176.7	19.68	50.81	5.44	2
3987	エコモット	グロース（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	558.0						配当未取得			3.48	28.8	774.0	425.0	Technology	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	3003.8	1.65	11.56	30.65	1.38	-430.2	-10.83		-0.93	
3988	ＳＹＳホールディングス	スタンダード（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	535.0	1.5	8.0	1.5	8.0	1.5	配当あり	いいえ	13.97	1.4	56.6	670.0	506.0	Technology			OK	通常掲載可	OK	14051.1	5.02	13.34	47.42	0.51	355.7	38.31	20.88	12.14	6
3989	シェアリングテクノロジー	グロース（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	1423.0	3.87	55.0	3.87	55.0	3.87	配当あり	いいえ	23.04	6.94	340.5	1480.0	901.0	Communication Services			OK	通常掲載可	OK	8579.9	24.17	14.35	69.33	0.06	1631.2	61.76	89.05	30.12	1
3991	ウォンテッドリー	グロース（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	900.0	2.22	20.0	2.22	20.0	2.22	配当あり	いいえ	10.06	1.69	85.6	1437.0	871.0	Communication Services			OK	通常掲載可	OK	4908.8	33.51	3.95	68.6		2043.5	89.46	22.36	17.94	0
3992	ニーズウェル	プライム（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	438.0	2.74	12.0	2.74	12.0	2.74	配当あり	いいえ	20.66	3.5	165.9	625.0	394.0	Technology			OK	通常掲載可	OK	10032.9	11.52	5.07	73.13	0.01	754.3	21.2	56.6	17.44	3
3993	ＰＫＳＨＡ　Ｔｅｃｈｎｏｌｏｇｙ	プライム（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	6	TOPIX Small 1	2780.0						配当未取得		35.34	2.41	861.6	4515.0	2484.0	Technology	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	21771.4	24.29	28.88	63.43	0.32	4248.5	78.67		7.16	
3994	マネーフォワード	プライム（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	4	TOPIX Mid400	4538.0						配当未取得		158.73	5.59	2517.2	6794.0	2750.5	Technology	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	50349.9	-5.27	24.74	34.37	0.77	-7601.1	28.59		8.66	
3996	サインポスト	スタンダード（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	180.0						配当未取得		30.2	1.23	23.0	408.0	165.0	Technology	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	3138.9	3.14	3.81	61.75	0.26	112.2	5.96		4.13	0
3997	トレードワークス	スタンダード（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	336.0	0.6	2.0	0.6	2.0	0.6	配当あり	いいえ	227.03	5.02	137.3	650.0	120.2	Technology			OK	通常掲載可	OK	5052.5	5.14	10.04	44.42	0.61	-173.5	1.48	135.14	7.83	0
3998	すららネット	グロース（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	308.0						配当未取得			0.88	19.4	464.0	306.0	Consumer Defensive	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	1932.0	3.4	-0.82	88.29	0.0	-244.7	-0.59		-0.71	
4004	レゾナック・ホールディングス	プライム（内国株式）	3200	化学	4	素材・化学	4	TOPIX Mid400	17500.0	0.37	65.0	0.37	65.0	0.37	配当あり	いいえ	108.7	4.46	31672.1	20495.0	3366.0	Basic Materials			OK	通常掲載可	OK	1347125.0	3.46	-3.19	33.17	1.39	23560.0	161.0	40.37	5.47	0
4005	住友化学	プライム（内国株式）	3200	化学	4	素材・化学	4	TOPIX Mid400	554.0	2.89	16.0	2.89	16.0	2.89	配当あり	いいえ	14.9	0.91	9148.8	625.0	341.4	Basic Materials			OK	通常掲載可	OK	2328515.0	8.38	-10.66	29.62	1.14	113193.0	37.17	43.05	9.99	1
4008	住友精化	プライム（内国株式）	3200	化学	4	素材・化学	6	TOPIX Small 1	1376.0	3.49	48.0	3.49	48.0	3.49	配当あり	いいえ	11.71	0.86	886.3	1472.0	860.0	Basic Materials			OK	通常掲載可	OK	148354.0	9.75	0.53	67.84	0.17	4215.0	117.51	40.85	7.76	0
4011	ヘッドウォータース	グロース（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	2181.0						配当未取得		158.73	6.26	133.2	4180.0	1862.0	Technology	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	3900.0	5.88	34.21	34.54	1.43	-61.6	13.74		8.32	
4012	アクシス	スタンダード（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	1674.0	3.41	57.0	3.41	57.0	3.41	配当あり	いいえ	11.36	1.75	71.9	1768.0	1417.0	Technology			OK	通常掲載可	OK	8134.2	10.92	9.41	75.43	0.0	593.8	147.31	38.69	17.95	4
4013	勤次郎	グロース（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	691.0	1.45	10.0	1.45	10.0	1.45	配当あり	いいえ	13.4	1.33	136.1	1530.0	555.0	Technology			OK	通常掲載可	OK	5370.5	28.33	22.71	74.63	0.18	1206.4	51.55	19.4	10.01	1
4014	カラダノート	グロース（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	507.0						配当未取得		38.47	5.41	33.9	598.0	385.0	Technology	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	2194.0	4.59	6.69	34.05	0.85	-110.4	13.18		32.82	
