コード	銘柄名	市場・商品区分	33業種コード	33業種区分	17業種コード	17業種区分	規模コード	規模区分	株価	配当利回り(%)	1株配当(円)	配当利回り_raw	1株配当_raw	配当利回り_自前計算	配当状態	配当フォールバック使用	PER	PBR	時価総額(億円)	52週高値	52週安値	セクター	注意フラグ	要確認理由	配当ランキング利用可否	記事掲載区分	yfinance状態	売上高_直近期(百万円)	営業利益率(%)	売上成長率_YoY(%)	自己資本比率(%)	DEレシオ	FCF(百万円)	EPS(円)	配当性向(%)	ROE(%)	連続増配(年)
3912	モバイルファクトリー	スタンダード（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	1055.0	4.83	51.0	4.75	51.0	4.83	配当あり	いいえ	15.59	3.16	68.5	1298.0	910.0	Communication Services			OK	通常掲載可	OK	3427.3	32.72	3.31	77.49		864.5	67.66	75.38	19.07	2
3913	ＧｒｅｅｎＢｅｅ	スタンダード（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	915.0						配当未取得		10.46	1.74	18.5	1548.0	850.0	Technology	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	961.9	17.16	19.27	82.92	0.07	256.9	87.51		17.6	
3914	ＪＩＧ－ＳＡＷ	グロース（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	2379.0						配当未取得		37.58	4.42	156.5	4290.0	2208.0	Technology	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	3625.5	15.16	4.39	63.63	0.21	241.3	63.31		14.33	
3915	テラスカイ	プライム（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	7	TOPIX Small 2	2253.0	0.75	17.0	0.75	17.0	0.75	配当あり	いいえ	18.5	2.31	290.8	3715.0	1494.0	Technology			OK	通常掲載可	OK	28056.8	5.56	13.54	56.58	0.02	879.2	121.77	13.96	12.5	
3916	デジタル・インフォメーション・テクノロジー	プライム（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	7	TOPIX Small 2	827.0	4.59	38.0	4.61	38.0	4.59	配当あり	いいえ	11.19	2.83	243.7	1415.0	791.0	Technology			OK	通常掲載可	OK	24159.0	12.48	21.47	71.62	0.0	2369.2	73.92	51.41	26.54	2
3917	アイリッジ	グロース（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	405.0						配当未取得		4.97	1.05	31.7	727.0	393.0	Technology	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	7084.1	1.6	5.6	53.6	0.47	221.4	81.43		-4.87	
3918	ＰＣＩホールディングス	スタンダード（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	1218.0	6.24	76.0	6.11	76.0	6.24	配当あり	いいえ	10.69	1.24	120.8	1638.0	1007.0	Technology			OK	通常掲載可	OK	26835.9	5.81	6.98	60.91	0.03	1075.9	113.98	66.68	11.55	0
3920	アイビーシー	スタンダード（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	990.0	2.22	22.0	2.22	22.0	2.22	配当あり	いいえ	14.24	2.48	55.0	1151.0	769.0	Technology			OK	通常掲載可	OK	2404.5	23.5	14.99	60.79	0.35	600.7	69.53	31.64	8.84	3
3921	ネオジャパン	プライム（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	7	TOPIX Small 2	1573.0	3.43	54.0	3.46	54.0	3.43	配当あり	いいえ	12.18	2.91	220.5	2119.0	1437.0	Technology			OK	通常掲載可	OK	8230.2	30.35	13.31	69.9	0.0	1860.9	129.17	41.81	12.35	4
3922	ＰＲ　ＴＩＭＥＳ	プライム（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	7	TOPIX Small 2	2312.0	0.73	16.8	0.74	16.8	0.73	配当あり	いいえ	13.24	3.37	312.3	3340.0	1971.0	Communication Services			OK	通常掲載可	OK	9546.3	37.95	19.28	80.06	0.0	3382.2	174.57	9.62	29.64	
3923	ラクス	プライム（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	4	TOPIX Mid400	925.7	0.86	8.0	0.85	8.0	0.86	配当あり	いいえ	25.11	12.59	3278.0	1395.0	721.9	Technology			OK	通常掲載可	OK	60286.0	28.77	23.27	71.17	0.0	12342.0	36.86	21.7	55.38	9
3925	ダブルスタンダード	プライム（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	7	TOPIX Small 2	1169.0	5.99	70.0	5.92	70.0	5.99	配当あり	いいえ	14.26	2.37	158.0	1955.0	1140.0	Technology			OK	通常掲載可	OK	8000.6	32.58	11.94	84.81		1752.2	81.98	85.39	16.96	4
3926	オープンドア	スタンダード（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	7	TOPIX Small 2	319.0						配当未取得			2.84	98.9	525.0	225.0	Communication Services	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	2453.7	-1.84	2.02	85.55		-60.9	-36.49		-28.93	
3927	フーバーブレイン	スタンダード（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	938.0	1.71	16.0	1.71	16.0	1.71	配当あり	いいえ	16.55	2.33	50.1	1280.0	696.0	Technology			OK	通常掲載可	OK	5641.4	3.61	29.0	27.35	0.43	214.8	56.66	28.24	16.72	
3928	マイネット	スタンダード（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	218.0						配当未取得		8.13	1.35	18.6	347.0	211.0	Communication Services	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	7478.3	5.01	-15.46	32.44	1.41	476.4	26.81		0.53	0
3929	ソーシャルワイヤー	グロース（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	280.0						配当未取得		14.78	1.85	32.8	375.0	245.0	Communication Services	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	3513.2	6.47	20.92	51.16	0.47	-75.6	18.95		12.96	0
3930	はてな	グロース（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	1122.0						配当未取得		24.12	1.59	33.6	1485.0	823.0	Communication Services	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	3309.4	2.06	5.05	87.98		-2.0	46.52		-28.25	
3931	バリューゴルフ	グロース（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	1962.0	1.27	25.0	1.26	25.0	1.27	配当あり	いいえ		3.41	35.4	2247.0	1401.0	Communication Services			OK	通常掲載可	OK	4426.7	1.2	7.25	33.7	1.31	-497.2	-4.38		0.28	0
3932	アカツキ	プライム（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	7	TOPIX Small 2	2904.0	4.13	120.0	4.16	120.0	4.13	配当あり	いいえ	7.41	0.92	418.8	3390.0	2480.0	Communication Services			OK	通常掲載可	OK	25856.0	28.79	9.32	72.78	0.26	2101.0	392.07	30.61	13.01	1
3933	チエル	スタンダード（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	462.0	4.98	23.0	4.86	23.0	4.98	配当あり	いいえ	5.25	1.02	34.5	792.0	423.0	Technology			OK	通常掲載可	OK	6896.8	9.83	49.23	29.19	0.86	-411.2	87.98	26.14	19.48	4
3934	ベネフィットジャパン	スタンダード（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	2247.0	4.32	97.0	4.5	97.0	4.32	配当あり	いいえ	13.25	1.51	132.5	2531.0	1650.0	Communication Services			OK	通常掲載可	OK	18394.0	8.06	44.32	60.97	0.24	-481.3	169.54	57.21	11.93	2
3935	エディア	スタンダード（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	725.0	2.34	17.0	2.31	17.0	2.34	配当あり	いいえ	9.89	3.54	43.0	1335.0	612.0	Communication Services			OK	通常掲載可	OK	4659.7	9.54	29.18	57.99	0.29	250.7	73.31	23.19	-69.08	1
3936	グローバルウェイ	グロース（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	148.0						配当未取得		28.03	5.82	54.1	279.0	117.0	Technology	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	4014.4	7.65	30.69	42.91	0.13	289.1	5.28		-60.67	
3937	Ｕｂｉｃｏｍホールディングス	スタンダード（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	7	TOPIX Small 2	974.0	2.57	25.0	2.62	25.0	2.57	配当あり	いいえ	13.24	1.96	118.1	1182.0	908.0	Technology			OK	通常掲載可	OK	5992.6	21.76	-5.49	75.55	0.05	879.3	73.57	33.98	15.35	5
3939	カナミックネットワーク	プライム（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	7	TOPIX Small 2	484.0	1.86	9.0	1.86	9.0	1.86	配当あり	いいえ	18.17	46.9	229.7	583.0	420.0	Healthcare			OK	通常掲載可	OK	5500.8	29.21	9.85	71.07	0.14	914.2	26.63	33.8	27.0	7
3940	ノムラシステムコーポレーション	スタンダード（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	112.0	3.17	3.55	3.17	3.55	3.17	配当あり	いいえ	12.68	1.55	50.5	155.0	108.0	Technology			OK	通常掲載可	OK	3320.9	17.66	1.4	88.65		360.1	8.83	40.2	10.4	1
3941	レンゴー	プライム（内国株式）	3150	パルプ・紙	4	素材・化学	4	TOPIX Mid400	1415.5	3.53	50.0	3.53	50.0	3.53	配当あり	いいえ	16.7	0.72	3492.4	1565.0	780.2	Consumer Cyclical			OK	通常掲載可	OK	1008337.0	3.68	1.52	37.26	0.99	-12688.0	84.77	58.98	4.55	2
3943	大石産業	スタンダード（内国株式）	3150	パルプ・紙	4	素材・化学	-	-	1235.0	4.21	52.0	4.26	52.0	4.21	配当あり	いいえ	13.37	0.5	96.9	1499.0	1191.0	Consumer Cyclical			OK	通常掲載可	OK	23487.0	3.05	0.01	69.66	0.03	-293.0	92.38	56.29	3.76	1
3944	古林紙工	スタンダード（内国株式）	3150	パルプ・紙	4	素材・化学	-	-	2444.0	2.05	50.0	2.06	50.0	2.05	配当あり	いいえ	8.58	0.31	27.1	2930.0	2010.0	Consumer Cyclical			OK	通常掲載可	OK	17865.1	2.42	-1.31	49.08	0.31	671.2	284.94	17.55	5.84	0
3945	スーパーバッグ	スタンダード（内国株式）	3150	パルプ・紙	4	素材・化学	-	-	2162.0	5.09	110.0	5.03	110.0	5.09	配当あり	いいえ	4.01	0.58	32.1	2999.0	2081.0	Basic Materials			OK	通常掲載可	OK	28162.0	2.7	2.11	40.3	0.47	-91.0	539.34	20.4	15.55	1
3946	トーモク	プライム（内国株式）	3150	パルプ・紙	4	素材・化学	7	TOPIX Small 2	3900.0	4.36	170.0	4.39	170.0	4.36	配当あり	いいえ	8.73	0.63	643.4	4075.0	2875.0	Consumer Cyclical			OK	通常掲載可	OK	224090.0	5.08	2.04	45.63	0.69	5318.0	446.6	38.07	7.61	5
3947	ダイナパック	スタンダード（内国株式）	3150	パルプ・紙	4	素材・化学	-	-	2250.0	3.56	80.0	3.51	80.0	3.56	配当あり	いいえ	7.03	0.46	219.8	2774.0	1925.0	Consumer Cyclical			OK	通常掲載可	OK	67083.4	4.3	7.28	55.22	0.15	3172.6	320.06	25.0	6.27	3
3948	光ビジネスフォーム	スタンダード（内国株式）	3150	パルプ・紙	4	素材・化学	-	-	1115.0	4.48	50.0	4.5	50.0	4.48	配当あり	いいえ	40.14	1.04	59.9	1400.0	940.0	Industrials			OK	通常掲載可	OK	7743.8	2.61	-2.17	81.1	0.03	56.1	27.78	179.99	1.61	2
3950	ザ・パック	プライム（内国株式）	3150	パルプ・紙	4	素材・化学	7	TOPIX Small 2	1357.0	3.1	42.0	3.11	42.0	3.1	配当あり	いいえ	12.68	0.98	753.1	1399.0	1079.0	Consumer Cyclical			OK	通常掲載可	OK	103125.0	6.99	1.64	73.88	0.01	2911.0	107.05	39.23	7.82	4
3951	朝日印刷	スタンダード（内国株式）	3150	パルプ・紙	4	素材・化学	-	-	868.0	4.38	38.0	4.38	38.0	4.38	配当あり	いいえ	11.45	0.5	179.5	941.0	832.0	Consumer Cyclical			OK	通常掲載可	OK	44642.0	3.64	1.59	51.51	0.57	338.0	75.78	50.15	4.56	0
3953	大村紙業	スタンダード（内国株式）	3150	パルプ・紙	4	素材・化学	-	-	747.0	4.02	30.0	4.03	30.0	4.02	配当あり	いいえ	7.27	0.52	26.6	881.0	735.0	Consumer Cyclical			OK	通常掲載可	OK	5953.6	5.93	0.24	77.74	0.05	-209.5	102.74	29.2	7.31	2
3954	昭和パックス	スタンダード（内国株式）	3150	パルプ・紙	4	素材・化学	-	-	2790.0	1.79	50.0	1.8	50.0	1.79	配当あり	いいえ	9.54	0.46	122.5	3470.0	1953.0	Consumer Cyclical			OK	通常掲載可	OK	23563.9	6.93	1.06	72.35	0.05	1091.9	292.31	17.11	5.28	0
3955	イムラ	スタンダード（内国株式）	3150	パルプ・紙	4	素材・化学	-	-	804.0	3.73	30.0	3.74	30.0	3.73	配当あり	いいえ	8.46	0.45	80.4	1159.0	759.0	Basic Materials			OK	通常掲載可	OK	21831.0	5.23	4.43	63.47	0.27	-2454.0	95.04	31.57	3.51	0
3958	笹徳印刷	スタンダード（内国株式）	3150	パルプ・紙	4	素材・化学	-	-	552.0	3.26	18.0	3.27	18.0	3.26	配当あり	いいえ	12.83	0.32	30.1	594.0	521.0	Industrials			OK	通常掲載可	OK	12953.2	2.92	-0.67	61.4	0.1	-46.8	43.01	41.85	2.64	0
3962	チェンジホールディングス	プライム（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	6	TOPIX Small 1	893.0	2.91	26.0	2.88	26.0	2.91	配当あり	いいえ	8.96	1.33	621.3	1333.0	888.0	Technology			OK	通常掲載可	OK	52827.0	20.99	13.88	44.27	0.62	6349.0	99.69	26.08	29.53	3
3963	シンクロ・フード	プライム（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	300.0	5.0	15.0	5.14	15.0	5.0	配当あり	いいえ	31.22	1.77	84.1	748.0	275.0	Industrials			OK	通常掲載可	OK	5541.8	12.06	40.25	41.43	0.78	925.4	9.61	156.09	5.67	1
3964	オークネット	プライム（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	7	TOPIX Small 2	1354.0	3.1	42.0	3.08	42.0	3.1	配当あり	いいえ	20.85	4.57	1228.4	1616.0	790.0	Consumer Cyclical			OK	通常掲載可	OK	64139.9	14.84	14.72	51.88		11046.5	64.93	64.69	24.58	5
3965	キャピタル・アセット・プランニング	スタンダード（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	837.0	2.51	21.0	2.51	21.0	2.51	配当あり	いいえ	8.91	1.22	48.2	912.0	727.0	Technology			OK	通常掲載可	OK	9689.4	5.48	18.47	57.1	0.37	328.5	93.91	22.36	12.81	3
3967	エルテス	グロース（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	557.0						配当未取得			1.87	34.4	759.0	540.0	Technology	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	8958.8	4.82	22.44	25.85	2.01	-243.6	-27.49		-34.7	
3968	セグエグループ	プライム（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	555.0	3.24	18.0	3.19	18.0	3.24	配当あり	いいえ	14.93	2.8	201.7	809.0	483.0	Technology			OK	通常掲載可	OK	25074.5	7.4	33.96	22.47	0.95	-3069.4	37.18	48.41	36.11	5
3969	エイトレッド	スタンダード（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	1377.0	2.61	36.0	2.67	36.0	2.61	配当あり	いいえ	14.41	1.84	103.1	1609.0	1305.0	Technology			OK	通常掲載可	OK	2902.8	36.17	4.93	81.21		788.0	95.57	37.67	13.33	7
3970	イノベーション	グロース（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	769.0	5.2	40.0	5.28	40.0	5.2	配当あり	いいえ		0.71	20.7	1148.0	736.0	Technology			OK	通常掲載可	OK	6968.3	-3.57	30.4	36.96	0.83	-70.0	-171.76		-6.4	0
3974	ＳＣＡＴ	スタンダード（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	574.0	2.44	14.0	2.55	14.0	2.44	配当あり	いいえ	13.03	0.86	18.0	680.0	420.0	Technology			OK	通常掲載可	OK	2605.3	7.41	0.4	67.15	0.06	83.4	44.06	31.77	6.51	5
3976	シャノン	グロース（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	562.0						配当未取得			2.91	33.3	615.0	336.0	Technology	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	3206.7	-1.61	9.28	-2.42		81.1	-36.93			
3979	うるる	グロース（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	391.0	1.1	4.3	1.12	4.3	1.1	配当あり	いいえ	14.68	2.93	108.1	470.0	326.0	Technology			OK	通常掲載可	OK	7751.9	12.03	15.68	45.92	0.16	1120.8	26.64	16.14	21.93	0
3981	ビーグリー	スタンダード（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	1213.0	3.71	45.0	3.77	45.0	3.71	配当あり	いいえ	9.94	0.86	67.8	1370.0	1172.0	Communication Services			OK	通常掲載可	OK	16720.2	8.18	-9.36	48.7	0.47	1267.2	122.04	36.87	8.1	4
3983	オロ	プライム（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	7	TOPIX Small 2	1958.0	2.55	50.0	2.56	50.0	2.55	配当あり	いいえ	16.28	3.01	300.9	3365.0	1785.0	Technology			OK	通常掲載可	OK	8308.0	31.89	5.17	75.34	0.06	1900.3	120.3	41.56	20.64	5
3984	ユーザーローカル	プライム（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	7	TOPIX Small 2	1707.0	1.64	28.0	1.7	28.0	1.64	配当あり	いいえ	16.56	2.86	268.4	2199.0	1350.0	Technology			OK	通常掲載可	OK	4582.0	43.03	17.26	87.24		1546.6	103.08	27.16	19.77	4
3985	テモナ	スタンダード（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	178.0						配当未取得			1.28	19.0	431.0	168.0	Communication Services	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	1832.6	8.51	0.36	43.29	0.93	178.5	-1.75		11.77	
3986	ビーブレイクシステムズ	スタンダード（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	465.0	2.15	10.0	2.13	10.0	2.15	配当あり	いいえ	23.66	2.81	21.2	578.0	425.33	Technology			OK	通常掲載可	OK	1391.5	10.93	0.89	73.85		176.7	19.65	50.89	5.44	2
3987	エコモット	グロース（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	547.0						配当未取得			3.41	28.3	774.0	425.0	Technology	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	3003.8	1.65	11.56	30.65	1.38	-430.2	-10.81		-0.93	
3988	ＳＹＳホールディングス	スタンダード（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	520.0	1.54	8.0	1.53	8.0	1.54	配当あり	いいえ	13.58	1.36	55.0	670.0	506.0	Technology			OK	通常掲載可	OK	14051.1	5.02	13.34	47.42	0.51	355.7	38.3	20.89	12.14	6
3989	シェアリングテクノロジー	グロース（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	1417.0	3.88	55.0	3.93	55.0	3.88	配当あり	いいえ	22.93	6.91	339.1	1450.0	901.0	Communication Services			OK	通常掲載可	OK	8579.9	24.17	14.35	69.33	0.06	1631.2	61.79	89.01	30.14	1
3991	ウォンテッドリー	グロース（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	897.0	2.23	20.0	2.22	20.0	2.23	配当あり	いいえ	10.03	1.68	85.3	1437.0	871.0	Communication Services			OK	通常掲載可	OK	4908.8	33.51	3.95	68.6		2043.5	89.47	22.35	17.94	0
3992	ニーズウェル	プライム（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	428.0	2.8	12.0	2.78	12.0	2.8	配当あり	いいえ	20.18	3.42	162.1	625.0	394.0	Technology			OK	通常掲載可	OK	10032.9	11.52	5.07	73.13	0.01	754.3	21.21	56.58	17.44	3
3993	ＰＫＳＨＡ　Ｔｅｃｈｎｏｌｏｇｙ	プライム（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	6	TOPIX Small 1	2640.0						配当未取得		33.47	2.29	818.2	4515.0	2484.0	Technology	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	21771.4	24.29	28.88	63.43	0.32	4248.5	78.88		7.16	
3994	マネーフォワード	プライム（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	4	TOPIX Mid400	4083.0						配当未取得		143.72	5.03	2264.8	6794.0	2750.5	Technology	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	50349.9	-5.27	24.74	34.37	0.77	-7601.1	28.41		8.66	
3996	サインポスト	スタンダード（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	175.0						配当未取得		29.41	1.19	22.4	408.0	165.0	Technology	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	3138.9	3.14	3.81	61.75	0.26	112.2	5.95		4.13	0
3997	トレードワークス	スタンダード（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	325.0	0.62	2.0	0.62	2.0	0.62	配当あり	いいえ	218.12	4.85	132.8	650.0	120.2	Technology			OK	通常掲載可	OK	5052.5	5.14	10.04	44.42	0.61	-173.5	1.49	134.23	7.83	0
3998	すららネット	グロース（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	309.0						配当未取得			0.88	19.5	464.0	306.0	Consumer Defensive	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	1932.0	3.4	-0.82	88.29	0.0	-244.7	-0.6		-0.71	
4004	レゾナック・ホールディングス	プライム（内国株式）	3200	化学	4	素材・化学	4	TOPIX Mid400	18680.0	0.35	65.0	0.37	65.0	0.35	配当あり	いいえ	115.97	4.76	33807.7	20495.0	3223.0	Basic Materials			OK	通常掲載可	OK	1347125.0	3.46	-3.19	33.17	1.39	23560.0	161.07	40.36	5.47	0
4005	住友化学	プライム（内国株式）	3200	化学	4	素材・化学	4	TOPIX Mid400	522.2	3.06	16.0	3.12	16.0	3.06	配当あり	いいえ	14.06	0.85	8623.7	625.0	341.4	Basic Materials			OK	通常掲載可	OK	2328515.0	8.38	-10.66	29.62	1.14	113193.0	37.13	43.09	9.99	1
4008	住友精化	プライム（内国株式）	3200	化学	4	素材・化学	6	TOPIX Small 1	1286.0	3.73	48.0	3.77	48.0	3.73	配当あり	いいえ	10.94	0.8	830.3	1472.0	859.0	Basic Materials			OK	通常掲載可	OK	148354.0	9.75	0.53	67.84	0.17	4215.0	117.53	40.84	7.76	0
4011	ヘッドウォータース	グロース（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	2020.0						配当未取得		145.32	5.8	123.3	4180.0	1862.0	Technology	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	3900.0	5.88	34.21	34.54	1.43	-61.6	13.9		8.25	
4012	アクシス	スタンダード（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	1618.0	3.52	57.0	3.54	57.0	3.52	配当あり	いいえ	10.98	1.69	69.5	1768.0	1417.0	Technology			OK	通常掲載可	OK	8134.2	10.92	9.41	75.43	0.0	593.8	147.32	38.69	17.95	4
4013	勤次郎	グロース（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	655.0	1.53	10.0	1.57	10.0	1.53	配当あり	いいえ	12.72	1.26	129.0	1530.0	555.0	Technology			OK	通常掲載可	OK	5370.5	28.33	22.71	74.63	0.18	1206.4	51.5	19.42	10.01	1
4014	カラダノート	グロース（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	484.0						配当未取得		36.67	5.16	32.4	598.0	385.0	Technology	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	2194.0	4.59	6.69	34.05	0.85	-110.4	13.2		32.82	
