コード	銘柄名	市場・商品区分	33業種コード	33業種区分	17業種コード	17業種区分	規模コード	規模区分	株価	配当利回り(%)	1株配当(円)	配当利回り_raw	1株配当_raw	配当利回り_自前計算	配当状態	配当フォールバック使用	PER	PBR	時価総額(億円)	52週高値	52週安値	セクター	注意フラグ	要確認理由	配当ランキング利用可否	記事掲載区分	yfinance状態	売上高_直近期(百万円)	営業利益率(%)	売上成長率_YoY(%)	自己資本比率(%)	DEレシオ	FCF(百万円)	EPS(円)	配当性向(%)	ROE(%)	連続増配(年)
7059	コプロ・ホールディングス	プライム（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	769.0	5.85	45.0	5.89	45.0	5.85	配当あり	いいえ	10.3	2.97	294.7	1203.0	716.0	Industrials			OK	通常掲載可	OK	36661.6	9.91	22.14	20.91	2.95	2352.7	74.64	60.29	31.44	5
7060	ギークス	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	585.0	5.81	34.0	5.86	34.0	5.81	配当あり	いいえ	9.32	1.95	59.4	713.0	486.0	Technology			OK	通常掲載可	OK	25162.4	1.97	5.99	38.54	0.75	43.0	62.76	54.17	21.88	1
7061	日本ホスピスホールディングス	グロース（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	523.0	4.78	25.0	4.7	25.0	4.78	配当あり	いいえ	15.91	1.24	44.2	1578.0	509.0	Healthcare			OK	通常掲載可	OK	14168.9	5.99	16.95	19.43	3.58	-1367.6	32.88	76.03	8.61	1
7062	フレアス	グロース（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	732.0	1.44	10.57	1.46	10.57	1.44	配当あり	いいえ	3.73	0.88	19.1	989.0	713.0	Consumer Cyclical			OK	通常掲載可	OK	7582.6	-1.39	32.79	17.8	3.96	-467.1	196.24	5.39	27.27	0
7063	Ｂｉｒｄｍａｎ	グロース（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	64.0						配当未取得			0.85	21.6	345.0	61.0	Communication Services	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	2085.5	-88.24	-53.5	-384.89		-2125.2	-23.14		-182.55	
7064	ハウテレビジョン	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	845.0						配当未取得		24.16	1.5	23.0	1500.0	752.0	Industrials	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	2558.1	79.52	18.05	52.96	0.28	238.7	34.98		12.17	
7065	ユーピーアール	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	1007.0	3.48	35.0	3.55	35.0	3.48	配当あり	いいえ	10.91	0.81	77.1	1138.0	692.0	Industrials			OK	通常掲載可	OK	15354.2	1.81	-0.7	41.66	1.0	-665.2	92.29	37.92	7.99	3
7066	ピアズ	グロース（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	389.0	3.47	13.5	3.47	13.5	3.47	配当あり	いいえ	8.69	1.24	35.0	835.0	363.0	Industrials			OK	通常掲載可	OK	6103.9	9.16	-1.69	61.91	0.28	664.6	44.77	30.15	15.06	4
7067	ブランディングテクノロジー	グロース（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	956.0	1.05	10.0	1.05	10.0	1.05	配当あり	いいえ	34.13	1.21	15.3	1538.0	904.0	Communication Services			OK	通常掲載可	OK	5028.7	2.2	9.15	56.94	0.18	48.4	28.01	35.7	3.58	0
7068	フィードフォースグループ	グロース（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	507.0	3.94	20.0	3.89	20.0	3.94	配当あり	いいえ	9.69	3.63	121.0	810.0	447.0	Communication Services			OK	通常掲載可	OK	4373.0	36.41	3.41	43.39	0.66	1373.0	52.33	38.22	40.67	1
7069	サイバー・バズ	グロース（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	686.0						配当未取得		9.47	2.61	55.9	740.0	348.0	Communication Services	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	7131.2	4.9	-4.44	24.21	1.62	266.9	72.42		78.47	
7071	アンビスホールディングス	プライム（内国株式）	9050	サービス業	10	情報通信・サービスその他	7	TOPIX Small 2	333.0	1.2	4.0	1.17	4.0	1.2	配当あり	いいえ	11.34	0.86	326.7	845.0	319.0	Healthcare			OK	通常掲載可	OK	49174.0	12.53	15.77	43.04	1.11	-4399.0	29.36	13.62	7.85	0
7072	インティメート・マージャー	グロース（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	967.0						配当未取得		17.49	1.84	30.4	1769.0	801.0	Technology	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	3363.6	6.77	12.3	69.88	0.07	218.0	55.29		16.64	
7073	ジェイック	グロース（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	2330.0	2.36	55.0	2.36	55.0	2.36	配当あり	いいえ	17.18	2.24	21.6	2850.0	1915.0	Consumer Defensive			OK	通常掲載可	OK	4475.8	4.54	6.82	34.21	1.11	292.1	135.61	40.56	17.53	1
7074	トゥエンティーフォーセブンホールディングス	グロース（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	165.0						配当未取得			25.0	14.0	315.0	163.0	Consumer Cyclical	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	2094.7	-8.49	-17.12	8.33	0.51	-313.4	-24.73		-177.12	
7075	ＱＬＳホールディングス	グロース（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	800.0	1.38	11.0	1.36	11.0	1.38	配当あり	いいえ	11.73	2.89	59.9	874.0	685.0	Industrials			OK	通常掲載可	OK	12024.3	7.32	13.99	36.36	0.95	423.3	68.2	16.13	27.6	0
7077	ＡＬｉＮＫインターネット	グロース（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	999.0						配当未取得			1.3	18.1	1221.0	939.0	Communication Services	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	1016.0	-9.31	14.36	75.45	0.22	-159.6	-150.78		-17.84	
7078	ＩＮＣＬＵＳＩＶＥ　Ｈｏｌｄｉｎｇｓ	グロース（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	366.0						配当未取得			2.28	36.8	626.0	332.0	Communication Services	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	4897.2	-7.49	-8.62	47.21	0.39	-136.7	-17.27		-11.35	
7079	ＷＤＢココ	グロース（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	2565.0	7.8	200.0	7.9	200.0	7.8	配当あり	いいえ	9.08	1.29	61.7	3125.0	2500.0	Healthcare			OK	通常掲載可	OK	4815.8	19.88	-9.59	83.85	0.02	521.2	282.57	70.78	14.96	5
7080	スポーツフィールド	グロース（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	807.0	2.85	23.0	2.96	23.0	2.85	配当あり	いいえ	7.65	2.23	59.2	1028.0	674.0	Industrials			OK	通常掲載可	OK	4784.9	22.55	24.44	62.55	0.15	823.8	105.52	21.8	35.8	1
7081	コーユーレンティア	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	1302.0	2.84	37.0	2.82	37.0	2.84	配当あり	いいえ	7.6	1.13	144.8	1485.0	1050.0	Industrials			OK	通常掲載可	OK	34701.6	8.66	8.91	61.5	0.03	3043.6	171.22	21.61	17.7	5
7082	ジモティー	グロース（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	1400.0						配当未取得		29.35	7.5	136.6	1740.0	688.0	Communication Services	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	1932.0	28.45	8.91	69.13	0.21	428.8	47.7		32.63	
7083	ＡＨＣグループ	グロース（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	995.0	1.21	12.0	1.2	12.0	1.21	配当あり	いいえ	1990.0	1.8	20.5	1029.0	700.0	Healthcare			OK	通常掲載可	OK	6660.1	1.64	6.09	19.38	3.56	-88.8	0.5	2400.0	-0.17	1
7084	Ｓｍｉｌｅ　Ｈｏｌｄｉｎｇｓ	グロース（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	2769.0	3.79	105.0	3.76	105.0	3.79	配当あり	いいえ	40.62	1.44	88.8	3595.0	1794.0	Consumer Cyclical			OK	通常掲載可	OK	13656.5	3.01	6.13	42.68	0.71	490.9	68.17	154.03	3.48	
7085	カーブスホールディングス	プライム（内国株式）	9050	サービス業	10	情報通信・サービスその他	6	TOPIX Small 1	918.0	2.18	20.0	2.14	20.0	2.18	配当あり	いいえ	19.1	3.69	845.4	940.0	664.0	Consumer Cyclical			OK	通常掲載可	OK	37566.0	16.88	5.92	51.42	0.27	5517.0	48.06	41.61	20.46	4
7087	ウイルテック	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	1349.0	3.19	43.0	3.21	43.0	3.19	配当あり	いいえ	9.58	0.99	85.4	1505.0	850.0	Technology			OK	通常掲載可	OK	44578.0	2.36	24.88	44.55	0.14	385.0	140.83	30.53	10.71	0
7089	フォースタートアップス	グロース（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	1529.0						配当未取得		12.33	3.59	98.7	1669.0	700.0	Industrials	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	5268.6	21.26	42.64	55.47	0.14	963.4	124.03		25.46	
7090	リグア	グロース（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	718.0						配当未取得			6.47	11.4	1705.0	703.0	Healthcare	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	2872.4	-5.39	-16.27	10.18	6.57	127.0	-159.28		-97.37	
7091	リビングプラットフォーム	グロース（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	1207.0	0.83	10.0	0.83	10.0	0.83	配当あり	いいえ	13.63	2.17	54.1	1326.0	858.0	Healthcare			OK	通常掲載可	OK	19204.6	1.78	15.25	16.94	3.19	68.0	88.55	11.29	17.42	
7093	アディッシュ	グロース（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	492.0						配当未取得			1.9	10.4	915.0	464.0	Technology	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	3696.0	0.07	2.89	41.28	0.53	-13.1	-1.02		3.21	
7094	ＮｅｘＴｏｎｅ	グロース（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	1321.0	1.67	22.0	1.69	22.0	1.67	配当あり	いいえ	16.3	2.32	129.0	2388.0	1244.0	Industrials			OK	通常掲載可	OK	20774.0	6.26	7.02	35.15		1433.0	81.05	27.14	12.01	
7095	Ｍａｃｂｅｅ　Ｐｌａｎｅｔ	プライム（内国株式）	9050	サービス業	10	情報通信・サービスその他	7	TOPIX Small 2	1067.0	5.15	55.0	5.19	55.0	5.15	配当あり	いいえ	6.3	1.05	132.9	2744.0	976.0	Communication Services			OK	通常掲載可	OK	51675.0	10.01	31.14	52.68	0.26	-371.0	169.44	32.46	19.65	0
7096	ステムセル研究所	グロース（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	724.0						配当未取得		46.89	2.72	72.9	1245.0	627.0	Healthcare	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	2811.3	7.21	4.93	33.01	0.18	-453.3	15.44		4.59	
7097	さくらさくプラス	グロース（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	3025.0	0.93	28.0	0.91	28.0	0.93	配当あり	いいえ	17.82	2.05	134.6	3350.0	2390.0	Healthcare			OK	通常掲載可	OK	17212.0	4.51	24.33	38.62	0.85	2073.0	169.71	16.5	11.46	3
7102	日本車輌製造	プライム（内国株式）	3700	輸送用機器	6	自動車・輸送機	7	TOPIX Small 2	3150.0	1.59	50.0	1.59	50.0	1.59	配当あり	いいえ	3.9	0.55	454.5	4425.0	2026.0	Industrials			OK	通常掲載可	OK	99971.0	11.62	3.77	53.91	0.4	4457.0	808.2	6.19	15.88	2
7110	クラシコム	グロース（内国株式）	6100	小売業	14	小売	-	-	2015.0	2.38	48.0	2.4	48.0	2.38	配当あり	いいえ	15.67	2.53	148.5	2450.0	1500.0	Consumer Cyclical			OK	通常掲載可	OK	7012.8	15.45	15.71	84.46	0.03	578.9	128.59	37.33	19.19	1
7111	ＩＮＥＳＴ	スタンダード（内国株式）	6050	卸売業	13	商社・卸売	-	-	430.0						配当未取得		74.27	0.61	31.3	1200.0	404.0	Industrials	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	18960.0	1.1	4.26	45.47	0.76	-588.0	5.79		3.64	
7112	キューブ	グロース（内国株式）	6100	小売業	14	小売	-	-	710.0						配当未取得		124.78	3.99	43.5	991.0	440.0	Consumer Cyclical	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	4863.6	1.22	-0.0	87.66	0.0	-416.0	5.69		3.2	
7114	フーディソン	グロース（内国株式）	6050	卸売業	13	商社・卸売	-	-	707.0						配当未取得		21.78	1.34	31.5	998.0	680.0	Consumer Defensive	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	6866.3	2.44	8.1	71.24	0.09	57.0	32.46		6.28	
7115	アルファパーチェス	スタンダード（内国株式）	6050	卸売業	13	商社・卸売	-	-	1530.0	2.42	37.0	2.55	37.0	2.42	配当あり	いいえ	14.99	2.25	150.2	3845.0	1380.0	Industrials			OK	通常掲載可	OK	58922.5	2.49	5.31	33.96	0.0	10.0	102.08	36.25	16.26	3
7119	ハルメクホールディングス	グロース（内国株式）	6100	小売業	14	小売	-	-	1689.0	2.37	40.0	2.38	40.0	2.37	配当あり	いいえ	17.95	2.1	186.6	1700.0	1065.0	Industrials			OK	通常掲載可	OK	33812.0	5.25	-0.35	42.02	0.51	1340.0	94.08	42.52	12.3	
7120	ＳＨＩＮＫＯ	スタンダード（内国株式）	6050	卸売業	13	商社・卸売	-	-	1001.0	4.4	44.0	4.42	44.0	4.4	配当あり	いいえ	6.97	2.07	47.1	1094.0	720.67	Technology			OK	通常掲載可	OK	19383.8	4.71	14.67	25.93	0.53	-481.9	143.52	30.66	33.56	2
7122	近畿車輛	スタンダード（内国株式）	3700	輸送用機器	6	自動車・輸送機	-	-	2404.0	2.08	50.0	2.09	50.0	2.08	配当あり	いいえ	10.53	0.46	165.4	2566.0	1916.0	Industrials			OK	通常掲載可	OK	37100.0	-0.63	22.62	49.29	0.04	13799.0	228.29	21.9	4.51	0
7126	グローバルスタイル	スタンダード（内国株式）	6100	小売業	14	小売	-	-	1522.0	6.18	94.0	6.17	94.0	6.18	配当あり	いいえ	11.5	1.57	51.6	1662.0	1313.0	Consumer Cyclical			OK	通常掲載可	OK	11167.8	5.64	7.31	32.69	1.24	220.3	132.35	71.02	16.72	1
7127	一家ホールディングス	スタンダード（内国株式）	6100	小売業	14	小売	-	-	698.0						配当未取得		65.05	5.09	51.3	735.0	650.0	Consumer Cyclical	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	11533.0	2.17	14.3	15.47	3.81	132.6	10.73		8.36	
7128	ユニソルホールディングス	プライム（内国株式）	6050	卸売業	13	商社・卸売	6	TOPIX Small 1	2150.0	4.7	101.0	4.71	101.0	4.7	配当あり	いいえ	26.96	0.72	517.0	2449.0	1995.0	Industrials			OK	通常掲載可	OK	159036.0	16.33	-1.66	62.11	0.02	4365.0	79.76	126.63	2.84	0
7129	ミアヘルサホールディングス	スタンダード（内国株式）	6100	小売業	14	小売	-	-	1126.0	2.66	30.0	2.67	30.0	2.66	配当あり	いいえ	15.71	0.81	31.6	1200.0	1086.0	Healthcare			OK	通常掲載可	OK	23825.7	2.69	4.85	28.58	0.89	500.5	71.66	41.86	5.16	0
7130	ヤマエグループホールディングス	プライム（内国株式）	6050	卸売業	13	商社・卸売	6	TOPIX Small 1	2850.0	2.81	80.0	2.81	80.0	2.81	配当あり	いいえ	7.14	0.73	791.3	3225.0	2314.0	Industrials			OK	通常掲載可	OK	1085219.0	1.67	7.78	23.74	1.15	714.0	399.43	20.03	11.58	3
7131	のむら産業	スタンダード（内国株式）	6050	卸売業	13	商社・卸売	-	-	3465.0	2.77	96.0	2.89	96.0	2.77	配当あり	いいえ	6.46	1.76	45.8	4450.0	2058.0	Consumer Cyclical			OK	通常掲載可	OK	7111.9	10.59	7.55	47.3	0.01	932.8	536.18	17.9	30.8	3
7133	ＨＹＵＧＡ　ＰＲＩＭＡＲＹ　ＣＡＲＥ	グロース（内国株式）	6100	小売業	14	小売	-	-	1085.0	3.69	40.0	3.7	40.0	3.69	配当あり	いいえ	15.87	2.83	77.4	1593.0	836.0	Healthcare			OK	通常掲載可	OK	9984.8	10.53	20.5	33.64	1.12	392.7	68.36	58.51	19.64	
7134	アップガレージグループ	スタンダード（内国株式）	6100	小売業	14	小売	-	-	1213.0	3.5	42.5	3.55	42.5	3.5	配当あり	いいえ	12.29	1.87	96.2	1317.0	965.0	Consumer Cyclical			OK	通常掲載可	OK	15385.0	7.17	10.04	69.45	0.05	702.2	98.67	43.07	16.02	3
7135	ジャパンクラフトホールディングス	スタンダード（内国株式）	6100	小売業	14	小売	-	-	214.0	1.4	3.0	1.41	3.0	1.4	配当あり	いいえ		0.7	79.9	261.0	194.0	Consumer Cyclical			OK	通常掲載可	OK	15393.7	-10.35	-9.42	26.28	1.13	-1734.4	-1.24		-16.9	
7138	ＴＯＲＩＣＯ	グロース（内国株式）	6100	小売業	14	小売	-	-	122.0						配当未取得			1.1	19.0	630.0	119.0	Communication Services	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	3677.3	-7.08	-5.66	54.7	0.32	-167.8	-50.1		-29.86	
7140	ペットゴー	グロース（内国株式）	6100	小売業	14	小売	-	-	974.0						配当未取得			1.82	18.4	980.0	730.0	Healthcare	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	9032.6	2.53	-8.81	37.04	0.91	86.9	-143.62		-22.61	
7148	ＦＰＧ	プライム（内国株式）	7100	証券、商品先物取引業	16	金融（除く銀行）	6	TOPIX Small 1	1545.0	6.0	92.7	6.06	92.7	6.0	配当あり	いいえ	8.39	2.16	1293.7	2509.0	1467.0	Financial Services			OK	通常掲載可	OK	129764.0	19.59	20.4	44.98	0.95	108015.0	184.24	50.31	26.87	5
7150	島根銀行	スタンダード（内国株式）	7050	銀行業	15	銀行	-	-	476.0	2.1	10.0	2.09	10.0	2.1	配当あり	いいえ	27.9	0.32	39.1	720.0	457.0	Financial Services			OK	通常掲載可	OK	9550.0		10.0	2.19	1.48	-4486.0	17.06	58.62	2.71	0
7157	ライフネット生命保険	プライム（内国株式）	7150	保険業	16	金融（除く銀行）	6	TOPIX Small 1	1554.0						配当未取得		15.52	1.31	1248.5	2631.0	1470.0	Financial Services	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	33377.0		13.96	78.47	0.01	7990.0	100.14		8.57	
7161	じもとホールディングス	スタンダード（内国株式）	7050	銀行業	15	銀行	-	-	494.0	2.02	10.0	2.02	10.0	2.02	配当あり	いいえ	5.49	0.15	131.9	624.0	330.0	Financial Services			OK	通常掲載可	OK	34724.0		6.9	3.53	0.88	-20399.0	89.92	11.12	3.03	0
7162	アストマックス	スタンダード（内国株式）	4050	電気・ガス業	11	電力・ガス	-	-	256.0	2.73	7.0	2.72	7.0	2.73	配当あり	いいえ	1.7	0.44	33.7	519.0	198.0	Financial Services			OK	通常掲載可	OK	20666.7	-0.86	39.12	33.7	0.85	-475.8	150.58	4.65	30.04	0
7164	全国保証	プライム（内国株式）	7200	その他金融業	16	金融（除く銀行）	4	TOPIX Mid400	3043.0	4.04	123.0	4.06	123.0	4.04	配当あり	いいえ	12.49	1.65	4043.0	3582.0	2780.0	Financial Services			OK	通常掲載可	OK	58739.0	70.45	3.1	48.95	0.12	32440.0	243.61	50.49	13.44	12
7167	めぶきフィナンシャルグループ	プライム（内国株式）	7050	銀行業	15	銀行	4	TOPIX Mid400	1412.0	2.83	40.0	2.83	40.0	2.83	配当あり	いいえ	15.87	1.23	13252.4	1456.5	733.2	Financial Services			OK	通常掲載可	OK	341887.0		22.01	5.09	1.19	-1136385.0	88.99	44.95	8.24	3
7172	ジャパンインベストメントアドバイザー	プライム（内国株式）	7100	証券、商品先物取引業	16	金融（除く銀行）	6	TOPIX Small 1	2033.0	5.31	108.0	5.3	108.0	5.31	配当あり	いいえ	11.68	1.59	1262.5	2496.0	1631.0	Industrials			OK	通常掲載可	OK	38738.0	48.76	24.44	25.03	2.44	-8659.0	174.05	62.05	16.03	2
7173	東京きらぼしフィナンシャルグループ	プライム（内国株式）	7050	銀行業	15	銀行	6	TOPIX Small 1	1800.0	1.67	30.0	1.59	30.0	1.67	配当あり	いいえ	14.03	1.03	5152.6	1920.0	737.5	Financial Services			OK	通常掲載可	OK	167964.0		14.69	5.79	0.22	-146163.0	128.32	23.38	10.66	4
7175	今村証券	スタンダード（内国株式）	7100	証券、商品先物取引業	16	金融（除く銀行）	-	-	1362.0	5.36	73.0	5.39	73.0	5.36	配当あり	いいえ	6.6	0.53	69.7	1434.0	1050.0	Financial Services			OK	通常掲載可	OK	4914.5	28.64	17.39	49.58	0.23	3079.6	206.23	35.4	8.35	0
