コード	銘柄名	市場・商品区分	33業種コード	33業種区分	17業種コード	17業種区分	規模コード	規模区分	株価	配当利回り(%)	1株配当(円)	配当利回り_raw	1株配当_raw	配当利回り_自前計算	配当状態	配当フォールバック使用	PER	PBR	時価総額(億円)	52週高値	52週安値	セクター	注意フラグ	要確認理由	配当ランキング利用可否	記事掲載区分	yfinance状態	売上高_直近期(百万円)	営業利益率(%)	売上成長率_YoY(%)	自己資本比率(%)	DEレシオ	FCF(百万円)	EPS(円)	配当性向(%)	ROE(%)	連続増配(年)
6158	和井田製作所	スタンダード（内国株式）	3600	機械	8	機械	-	-	957.0	3.76	36.0	3.73	36.0	3.76	配当あり	いいえ	22.64	0.59	62.4	1346.0	836.0	Industrials			OK	通常掲載可	OK	6659.2	3.83	-11.85	84.3	0.05	502.5	42.27	85.17	2.48	0
6159	ミクロン精密	スタンダード（内国株式）	3600	機械	8	機械	-	-	1798.0	0.67	12.0	0.62	12.0	0.67	配当あり	いいえ	12.77	0.59	83.0	2916.0	1485.0	Industrials			OK	通常掲載可	OK	5782.4	10.89	23.05	87.39	0.02	1549.2	140.84	8.52	4.69	2
6161	エスティック	スタンダード（内国株式）	3600	機械	8	機械	-	-	1035.0	3.0	31.0	2.98	31.0	3.0	配当あり	いいえ	8.87	0.91	103.2	1131.0	940.0	Industrials			OK	通常掲載可	OK	8033.7	19.6	1.93	88.37	0.0	-371.4	116.7	26.56	10.72	4
6165	パンチ工業	スタンダード（内国株式）	3600	機械	8	機械	-	-	500.0	4.0	20.0	4.01	20.0	4.0	配当あり	いいえ	16.13	0.6	137.7	579.0	370.0	Industrials			OK	通常掲載可	OK	42100.0	4.83	3.13	67.28	0.13	745.0	31.0	64.52	3.79	0
6166	中村超硬	グロース（内国株式）	3600	機械	8	機械	-	-	699.0						配当未取得		30.58	7.02	77.0	1208.0	247.0	Industrials	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	2641.0	0.29	9.44	15.31	3.57	78.2	22.86		28.81	
6167	冨士ダイス	プライム（内国株式）	3600	機械	8	機械	7	TOPIX Small 2	996.0	8.03	80.0	8.27	80.0	8.03	配当あり	いいえ	34.33	0.95	195.0	1615.0	722.0	Industrials	高利回り要確認	配当利回りが8%以上	要確認	手動確認後に掲載	OK_高利回り要確認	17446.0	4.71	5.13	79.59	0.0	245.0	29.01	275.77	2.78	1
6171	土木管理総合試験所	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	376.0	3.19	12.0	3.17	12.0	3.19	配当あり	いいえ	11.07	1.01	53.5	573.0	348.0	Industrials			OK	通常掲載可	OK	7695.7	8.71	4.76	70.38	0.12	257.5	33.96	35.34	11.12	0
6173	アクアライン	グロース（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-							配当未取得								yfinanceデータなし	yfinanceで株価・配当データが取得できなかった	除外推奨	掲載非推奨	データなし										
6176	ブランジスタ	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	903.0	3.32	30.0	3.34	30.0	3.32	配当あり	いいえ	6.12	1.91	130.7	1018.0	632.0	Communication Services			OK	通常掲載可	OK	5196.7	22.16	7.76	67.92	0.13	544.4	147.56	20.33	37.81	
6177	ＡｐｐＢａｎｋ	グロース（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	78.0						配当未取得			2.27	19.7	522.0	72.0	Communication Services	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	1242.2	-13.76	24.92	74.91	0.09	-180.5	-29.27			
6178	日本郵政	プライム（内国株式）	9050	サービス業	10	情報通信・サービスその他	2	TOPIX Large70	2168.5	2.77	60.0	2.77	60.0	2.77	配当あり	いいえ	16.81	0.63	60855.0	2361.0	1318.0	Financial Services			OK	通常掲載可	OK	11468366.0		-4.29	3.06	0.38	2488602.0	129.03	46.5	4.68	0
6180	ＧＭＯメディア	グロース（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	3525.0	5.96	210.0	5.83	210.0	5.96	配当あり	いいえ	10.16	2.22	63.3	6170.0	3440.0	Communication Services			OK	通常掲載可	OK	7115.0	12.67	7.7	49.94	0.01	816.4	346.86	60.54	-4.72	4
6181	タメニー	グロース（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	77.0						配当未取得			13.48	34.6	145.0	68.0	Consumer Cyclical	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	6036.2	1.35	2.15	22.2	2.85	-86.1	-7.37		-122.48	
6182	メタリアル	グロース（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	528.0						配当未取得		119.19	2.86	57.5	685.0	378.0	Technology	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	4487.2	4.77	9.85	42.94	0.75	165.5	4.43		2.42	0
6183	ベルシステム２４ホールディングス	プライム（内国株式）	9050	サービス業	10	情報通信・サービスその他	7	TOPIX Small 2	1346.0	4.46	60.0	4.43	60.0	4.46	配当あり	いいえ	12.24	1.35	1000.7	1555.0	1255.0	Industrials			OK	通常掲載可	OK	145826.0	8.68	1.55	43.53	0.66	15508.0	110.0	54.55	11.48	0
6184	鎌倉新書	プライム（内国株式）	9050	サービス業	10	情報通信・サービスその他	7	TOPIX Small 2	480.0	4.17	20.0	4.2	20.0	4.17	配当あり	いいえ	23.26	3.5	197.7	698.0	444.0	Consumer Cyclical			OK	通常掲載可	OK	8335.5	13.94	18.04	77.48	0.01	825.7	20.64	96.9	16.49	4
6185	ＳＭＮ	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	389.0						配当未取得		13.07	1.29	56.9	520.0	355.0	Communication Services	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	12348.4	4.54	6.08	67.32	0.01	737.0	29.76		10.35	
6186	一蔵	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	375.0	4.0	15.0	3.97	15.0	4.0	配当あり	いいえ		0.76	20.7	417.0	359.0	Consumer Cyclical			OK	通常掲載可	OK	19446.3	-0.67	-2.44	15.42	1.67	1291.7	-258.86		-40.67	0
6189	グローバルキッズＣＯＭＰＡＮＹ	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	980.0	4.08	40.0	4.05	40.0	4.08	配当あり	いいえ	26.81	1.17	93.4	1123.0	687.0	Industrials			OK	通常掲載可	OK	26997.0	3.18	2.08	38.44	0.87	1584.0	36.55	109.44	4.4	3
6190	フェニックスバイオ	グロース（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	325.0						配当未取得		10.55	0.85	13.2	724.0	321.0	Healthcare	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	1541.4	-9.22	-10.14	59.75	0.41	-105.3	30.82		8.57	
6191	エアトリ	プライム（内国株式）	9050	サービス業	10	情報通信・サービスその他	7	TOPIX Small 2	790.0	1.27	10.0	1.31	10.0	1.27	配当あり	いいえ	6.26	1.05	176.1	1074.0	660.0	Consumer Cyclical			OK	通常掲載可	OK	28104.0	11.05	5.77	47.44	0.29	1250.0	126.24	7.92	17.36	0
6193	バーチャレクス・ホールディングス	グロース（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	1001.0	1.5	15.0	1.49	15.0	1.5	配当あり	いいえ		1.71	28.4	1194.0	766.0	Technology			OK	通常掲載可	OK	6880.1	5.73	6.03	43.99	0.54	247.0	-28.63		-4.72	0
6194	アトラエ	プライム（内国株式）	9050	サービス業	10	情報通信・サービスその他	7	TOPIX Small 2	708.0	9.18	65.0	9.18	65.0	9.18	配当あり	いいえ	14.45	3.21	158.0	859.0	618.0	Industrials	高利回り要確認	配当利回りが8%以上	要確認	手動確認後に掲載	OK_高利回り要確認	7634.0	24.28	-0.1	72.0	0.1	1758.1	48.99	132.68	11.27	1
6195	ホープ	グロース（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	210.0	2.17	4.55	2.17	4.55	2.17	配当あり	いいえ	11.63	2.74	28.4	267.0	184.0	Communication Services			OK	通常掲載可	OK	3140.7	9.29	22.99	53.86	0.12	193.5	18.06	25.19	23.56	
6196	ストライクグループ	プライム（内国株式）	9050	サービス業	10	情報通信・サービスその他	6	TOPIX Small 1	1247.0	14.43	180.0	14.32	180.0	14.43	配当あり	いいえ	14.87	3.61	718.4	1553.33	1166.0	Financial Services	高利回り要確認	1株配当が株価の10%以上 / 配当利回りが8%以上	要確認	手動確認後に掲載	OK_高利回り要確認	20314.2	31.17	11.99	86.72		3600.6	83.84	214.69	25.17	9
6197	ソラスト	プライム（内国株式）	9050	サービス業	10	情報通信・サービスその他	7	TOPIX Small 2	1109.0	1.98	22.0	1.98	22.0	1.98	配当あり	いいえ	27.17	4.28	1004.2	1119.0	411.0	Healthcare			OK	通常掲載可	OK	141144.0	5.2	2.7	35.43	0.77	6025.0	40.81	53.91	16.21	1
6198	キャリア	グロース（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	232.0						配当未取得			1.05	19.5	329.0	220.0	Industrials	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	14935.9	-0.06	-10.61	42.79	0.5	-312.9	-9.67		12.94	0
6199	セラク	スタンダード（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	7	TOPIX Small 2	1198.0	1.45	17.4	1.47	17.4	1.45	配当あり	いいえ	10.65	1.69	157.9	1779.0	1091.0	Technology			OK	通常掲載可	OK	24776.5	10.29	11.5	66.82	0.0	1501.6	112.46	15.47	15.8	9
6200	インソース	プライム（内国株式）	9050	サービス業	10	情報通信・サービスその他	6	TOPIX Small 1	593.0	4.97	29.5	4.81	29.5	4.97	配当あり	いいえ	12.29	4.01	498.1	1028.0	564.0	Consumer Defensive			OK	通常掲載可	OK	14510.9	41.2	16.32	77.32		4315.9	48.27	61.11	36.91	9
6201	豊田自動織機	プライム（内国株式）	3700	輸送用機器	6	自動車・輸送機	-	-							配当未取得								yfinanceデータなし	yfinanceで株価・配当データが取得できなかった	除外推奨	掲載非推奨	データなし										
6203	豊和工業	スタンダード（内国株式）	3600	機械	8	機械	-	-	1513.0	1.32	20.0	1.33	20.0	1.32	配当あり	いいえ	24.65	0.87	182.6	2030.0	959.0	Industrials			OK	通常掲載可	OK	24064.0	4.93	-3.07	58.68	0.32	4519.0	61.38	32.58	3.73	0
6208	石川製作所	スタンダード（内国株式）	3600	機械	8	機械	-	-	1741.0	1.15	20.0	1.15	20.0	1.15	配当あり	いいえ	17.04	1.77	108.6	3135.0	1316.0	Industrials			OK	通常掲載可	OK	18473.2	7.07	14.0	22.67	2.16	-3437.5	102.19	19.57	11.07	
6209	リケンＮＰＲ	プライム（内国株式）	3600	機械	8	機械	6	TOPIX Small 1	3910.0	5.37	210.0	5.43	210.0	5.37	配当あり	いいえ	7.51	0.66	1052.0	4570.0	2322.0	Consumer Cyclical			OK	通常掲載可	OK	163114.0	7.88	-4.24	70.05	0.09	7445.0	520.52	40.34	9.27	1
6217	津田駒工業	スタンダード（内国株式）	3600	機械	8	機械	-	-	984.0						配当未取得			2.39	62.9	2710.0	331.0	Industrials	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	35447.0	-0.23	-2.74	9.69	4.26	599.0	-41.01		-5.58	0
6218	エンシュウ	スタンダード（内国株式）	3600	機械	8	機械	-	-	614.0	1.95	12.0	2.03	12.0	1.95	配当あり	いいえ	16.36	0.36	38.7	614.0	426.0	Industrials			OK	通常掲載可	OK	19218.0	1.98	-12.19	35.47	1.11	885.0	37.53	31.97	2.25	0
6222	島精機製作所	プライム（内国株式）	3600	機械	8	機械	6	TOPIX Small 1	867.0	2.31	20.0	2.33	20.0	2.31	配当あり	いいえ	34.34	0.36	294.1	1160.0	852.0	Industrials			OK	通常掲載可	OK	33509.0	-5.13	3.04	75.19	0.21	-888.0	25.25	79.21	1.07	1
6223	西部技研	スタンダード（内国株式）	3600	機械	8	機械	-	-	2273.0	3.08	70.0	3.1	70.0	3.08	配当あり	いいえ	13.11	1.41	441.7	2650.0	1516.0	Industrials			OK	通常掲載可	OK	34322.0	13.2	7.03	66.59	0.13	113.0	173.43	40.36	13.67	0
6224	ＪＲＣ	グロース（内国株式）	3600	機械	8	機械	-	-	1335.0	2.25	30.0	2.25	30.0	2.25	配当あり	いいえ	12.74	2.95	172.5	1826.0	1050.0	Industrials			OK	通常掲載可	OK	13746.9	14.29	24.24	43.87	0.75	212.1	104.75	28.64	27.23	0
6226	守谷輸送機工業	スタンダード（内国株式）	3600	機械	8	機械	-	-	2192.0	1.73	38.0	1.7	38.0	1.73	配当あり	いいえ	19.08	2.6	773.4	3230.0	1817.0	Industrials			OK	通常掲載可	OK	23589.6	25.74	21.37	71.37	0.0	-525.4	114.86	33.08	31.38	2
6227	ＡＩメカテック	スタンダード（内国株式）	3600	機械	8	機械	-	-	7450.0	0.23	17.0	0.24	17.0	0.23	配当あり	いいえ	46.95	10.34	1401.5	9310.0	1018.33	Technology			OK	通常掲載可	OK	21005.6	9.98	36.21	39.68	0.78	462.6	158.69	10.71	33.61	0
6228	ジェイ・イー・ティ	スタンダード（内国株式）	3600	機械	8	機械	-	-	549.0						配当未取得			0.74	72.1	1197.0	499.0	Technology	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	14662.0	-10.18	-24.09	49.81	0.51	2678.0	-183.31		-21.41	0
6229	オーケーエム	スタンダード（内国株式）	3600	機械	8	機械	-	-	1503.0	3.33	50.0	3.34	50.0	3.33	配当あり	いいえ	8.43	0.62	65.6	2395.0	1215.0	Industrials			OK	通常掲載可	OK	11114.3	11.65	6.48	80.96	0.05	1814.9	178.38	28.03	7.56	1
6230	ＳＡＮＥＩ	スタンダード（内国株式）	3600	機械	8	機械	-	-	2234.0	3.4	76.0	3.42	76.0	3.4	配当あり	いいえ	8.37	0.67	102.3	2415.0	2001.0	Industrials			OK	通常掲載可	OK	29042.4	6.3	2.03	63.02	0.25	-1074.0	266.78	28.49	8.24	4
6231	木村工機	スタンダード（内国株式）	3600	機械	8	機械	-	-	12050.0	1.66	200.0	1.68	200.0	1.66	配当あり	いいえ	12.92	3.04	424.9	17030.0	9290.0	Industrials			OK	通常掲載可	OK	17922.4	25.61	11.72	57.22	0.36	1398.7	932.67	21.44	25.38	3
6232	ＡＣＳＬ	グロース（内国株式）	3600	機械	8	機械	-	-	1765.0						配当未取得			11.68	337.6	4130.0	836.0	Technology	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	2598.7	-70.82	-2.14	30.99	1.63	-1253.2	-84.8		-81.31	
6233	ＫＬＡＳＳ	スタンダード（内国株式）	3600	機械	8	機械	-	-	383.0	2.61	10.0	2.58	10.0	2.61	配当あり	いいえ	14.0	0.63	20.0	478.0	373.0	Industrials			OK	通常掲載可	OK	9569.4	2.8	-2.17	31.36	1.26	323.8	27.35	36.56	7.32	0
6235	オプトラン	プライム（内国株式）	3600	機械	8	機械	6	TOPIX Small 1	3945.0	1.42	56.0	1.5	56.0	1.42	配当あり	いいえ	51.28	1.95	1573.8	4910.0	1461.0	Industrials			OK	通常掲載可	OK	33861.3	9.85	4.49	66.61	0.09	7535.5	76.93	72.79	2.88	2
6237	イワキポンプ	プライム（内国株式）	3600	機械	8	機械	7	TOPIX Small 2	4000.0	2.35	94.0	2.51	94.0	2.35	配当あり	いいえ	18.33	2.15	887.3	4225.0	2275.0	Industrials			OK	通常掲載可	OK	47692.3	12.42	4.22	74.05	0.1	2508.7	218.25	43.07	12.33	4
6238	フリュー	プライム（内国株式）	3600	機械	8	機械	7	TOPIX Small 2	1348.0	5.93	80.0	5.87	80.0	5.93	配当あり	いいえ	17.34	1.51	357.0	1421.0	985.0	Consumer Cyclical			OK	通常掲載可	OK	44767.5	7.41	1.04	77.89	0.01	2960.1	77.75	102.89	8.95	0
6239	ナガオカ	スタンダード（内国株式）	3600	機械	8	機械	-	-	1320.0	2.65	35.0	2.66	35.0	2.65	配当あり	いいえ	12.13	1.18	91.9	1876.0	1270.0	Energy			OK	通常掲載可	OK	8917.0	17.04	-6.19	74.9	0.03	397.2	108.78	32.18	9.86	4
6240	ヤマシンフィルタ	プライム（内国株式）	3600	機械	8	機械	7	TOPIX Small 2	499.0	4.01	20.0	4.01	20.0	4.01	配当あり	いいえ	20.28	1.52	342.8	849.0	471.0	Industrials			OK	通常掲載可	OK	20941.2	12.38	4.16	81.33	0.07	1683.2	24.6	81.3	7.56	2
6245	ヒラノテクシード	スタンダード（内国株式）	3600	機械	8	機械	-	-	1843.0	4.56	84.0	4.57	84.0	4.56	配当あり	いいえ	21.19	0.71	279.0	2626.0	1440.0	Industrials			OK	通常掲載可	OK	32285.4	4.95	-33.23	68.18	0.12	3906.5	86.99	96.56	3.38	0
6246	テクノスマート	スタンダード（内国株式）	3600	機械	8	機械	-	-	1910.0	4.82	92.0	4.86	92.0	4.82	配当あり	いいえ	12.12	1.05	219.0	2119.0	1611.0	Industrials			OK	通常掲載可	OK	20737.3	14.33	-3.9	68.08	0.1	4596.7	157.58	58.38	8.87	1
6247	日阪製作所	プライム（内国株式）	3600	機械	8	機械	7	TOPIX Small 2	1762.0	3.18	56.0	3.25	56.0	3.18	配当あり	いいえ	13.52	0.73	463.3	1838.0	1302.0	Industrials			OK	通常掲載可	OK	44890.0	7.36	17.04	75.88	0.08	1706.0	130.28	42.98	5.62	6
6248	横田製作所	スタンダード（内国株式）	3600	機械	8	機械	-	-	1720.0	3.49	60.0	3.47	60.0	3.49	配当あり	いいえ	9.48	1.02	31.9	2330.0	1515.0	Industrials			OK	通常掲載可	OK	2308.5	20.38	1.39	84.46	0.0	311.8	181.46	33.07	11.2	1
6249	ゲームカードホールディングス	スタンダード（内国株式）	3600	機械	8	機械	-	-	2474.0	4.04	100.0	4.06	100.0	4.04	配当あり	いいえ	10.64	0.57	347.0	3180.0	2231.0	Industrials			OK	通常掲載可	OK	25385.0	17.86	-33.1	91.05	0.01	2669.0	232.54	43.0	5.48	3
6250	やまびこ	プライム（内国株式）	3600	機械	8	機械	6	TOPIX Small 1	3730.0	2.95	110.0	2.91	110.0	2.95	配当あり	いいえ	10.57	2.97	1525.8	4155.0	2096.0	Industrials			OK	通常掲載可	OK	174020.0	11.33	5.57	70.79	0.14	4454.0	352.96	31.17	10.64	0
