コード	銘柄名	市場・商品区分	33業種コード	33業種区分	17業種コード	17業種区分	規模コード	規模区分	株価	配当利回り(%)	1株配当(円)	配当利回り_raw	1株配当_raw	配当利回り_自前計算	配当状態	配当フォールバック使用	PER	PBR	時価総額(億円)	52週高値	52週安値	セクター	注意フラグ	要確認理由	配当ランキング利用可否	記事掲載区分	yfinance状態	売上高_直近期(百万円)	営業利益率(%)	売上成長率_YoY(%)	自己資本比率(%)	DEレシオ	FCF(百万円)	EPS(円)	配当性向(%)	ROE(%)	連続増配(年)
6094	フリークアウト・ホールディングス	グロース（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	521.0						配当未取得		6.18	0.73	90.5	796.0	488.0	Communication Services	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	50323.4	0.09	-2.68	27.23	1.59	-636.0	84.35		11.96	
6096	レアジョブ	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	391.0	2.05	8.0	2.05	8.0	2.05	配当あり	いいえ	11.44	1.66	37.3	415.0	278.0	Consumer Defensive			OK	通常掲載可	OK	9600.6	0.82	-1.19	34.03	1.17	-41.3	34.17	23.41	15.57	0
6098	リクルートホールディングス	プライム（内国株式）	9050	サービス業	10	情報通信・サービスその他	1	TOPIX Core30	11920.0	0.22	26.0	0.22	26.0	0.22	配当あり	いいえ	34.25	10.51	165943.0	12195.0	6040.0	Communication Services			OK	通常掲載可	OK	3697351.0	17.05	3.93	56.77	0.12	545106.0	348.06	7.47	30.83	4
6099	エラン	プライム（内国株式）	9050	サービス業	10	情報通信・サービスその他	7	TOPIX Small 2	749.0	2.14	16.0	2.14	16.0	2.14	配当あり	いいえ	16.37	3.12	453.0	876.0	654.0	Healthcare			OK	通常掲載可	OK	55448.7	7.71	16.7	54.93	0.06	3147.9	45.76	34.97	21.58	1
6101	ツガミ	プライム（内国株式）	3600	機械	8	機械	6	TOPIX Small 1	8120.0	1.21	98.0	1.21	98.0	1.21	配当あり	いいえ	54.64	4.72	3775.9	8630.0	1777.0	Industrials			OK	通常掲載可	OK	25561.0	9.64	-6.08	52.0	0.11	6757.0	148.6	65.95	25.52	5
6103	オークマ	プライム（内国株式）	3600	機械	8	機械	6	TOPIX Small 1	4945.0	2.02	100.0	2.02	100.0	2.02	配当あり	いいえ	23.75	1.2	2911.0	5200.0	3265.0	Industrials			OK	通常掲載可	OK	235888.0	6.57	14.05	71.98	0.1	-6572.0	208.18	48.04	5.11	0
6104	芝浦機械	プライム（内国株式）	3600	機械	8	機械	6	TOPIX Small 1	4690.0	2.99	140.0	2.99	140.0	2.99	配当あり	いいえ	107.52	0.94	1109.0	5170.0	3305.0	Industrials			OK	通常掲載可	OK	132815.0	3.29	-21.03	68.33	0.09	-11335.0	43.62	320.95	0.87	0
6113	アマダ	プライム（内国株式）	3600	機械	8	機械	4	TOPIX Mid400	3075.0	2.08	64.0	2.08	64.0	2.08	配当あり	いいえ	31.15	1.78	9548.9	3224.0	1559.5	Industrials			OK	通常掲載可	OK	437372.0	10.24	10.26	69.35	0.15	48466.0	98.71	64.84	5.78	0
6118	アイダエンジニアリング	プライム（内国株式）	3600	機械	8	機械	6	TOPIX Small 1	1176.0	3.32	39.0	3.32	39.0	3.32	配当あり	いいえ	14.99	0.74	639.1	1362.0	872.0	Industrials			OK	通常掲載可	OK	78647.0	7.24	3.47	69.09	0.05	6435.0	78.44	49.72	5.0	1
6125	岡本工作機械製作所	スタンダード（内国株式）	3600	機械	8	機械	-	-	5670.0	2.82	160.0	2.82	160.0	2.82	配当あり	いいえ	30.4	0.88	374.8	5930.0	3690.0	Industrials			OK	通常掲載可	OK	42513.0	3.57	-2.79	63.47	0.28	-901.0	186.54	85.77	2.97	0
6134	ＦＵＪＩ	プライム（内国株式）	3600	機械	8	機械	4	TOPIX Mid400	8748.0	2.17	190.0	2.17	190.0	2.17	配当あり	いいえ	49.02	3.31	7690.6	8943.0	2579.0	Industrials			OK	通常掲載可	OK	180642.0	16.21	41.81	83.46		-2431.0	178.46	106.47	6.98	0
6135	牧野フライス製作所	プライム（内国株式）	3600	機械	8	機械	6	TOPIX Small 1	15330.0	2.35	360.0	2.35	360.0	2.35	配当あり	いいえ	17.09	1.37	3585.9	15940.0	10370.0	Industrials			OK	通常掲載可	OK	261184.0	9.59	11.51	61.71	0.2	14928.0	896.81	40.14	8.61	0
6136	オーエスジー	プライム（内国株式）	3600	機械	8	機械	4	TOPIX Mid400	4101.0	2.05	84.0	2.05	84.0	2.05	配当あり	いいえ	26.88	1.85	3368.9	4101.0	1723.5	Industrials			OK	通常掲載可	OK	160619.0	12.66	3.28	67.54	0.25	11618.0	152.56	55.06	9.29	1
6137	小池酸素工業	スタンダード（内国株式）	3600	機械	8	機械	-	-	1503.0	3.33	50.0	3.33	50.0	3.33	配当あり	いいえ	9.17	0.68	317.3	2432.0	1206.0	Industrials			OK	通常掲載可	OK	55570.0	8.72	0.66	59.33	0.16	1846.0	163.98	30.49	7.78	4
6138	ダイジェット工業	スタンダード（内国株式）	3600	機械	8	機械	-	-	1145.0	3.06	35.0	3.06	35.0	3.06	配当あり	いいえ	4.34	0.36	34.0	1244.0	828.0	Industrials			OK	通常掲載可	OK	9292.1	6.98	5.67	54.97	0.54	392.8	263.81	13.27	8.98	0
6140	旭ダイヤモンド工業	プライム（内国株式）	3600	機械	8	機械	6	TOPIX Small 1	1249.0	2.72	34.0	2.72	34.0	2.72	配当あり	いいえ	30.49	0.97	601.2	1735.0	711.0	Industrials			OK	通常掲載可	OK	41983.0	5.73	2.38	78.54	0.07	2456.0	40.97	82.99	3.24	0
6141	ＤＭＧ森精機	プライム（内国株式）	3600	機械	8	機械	4	TOPIX Mid400	3750.0	2.8	105.0	2.8	105.0	2.8	配当あり	いいえ	111.11	1.56	5291.3	3940.0	2307.5	Industrials			OK	通常掲載可	OK	527195.0	3.6	-5.01	39.18	0.37	-3535.0	33.75	311.11	2.51	5
6143	ソディック	プライム（内国株式）	3600	機械	8	機械	6	TOPIX Small 1	1907.0	1.52	29.0	1.52	29.0	1.52	配当あり	いいえ	22.88	1.63	952.2	2136.0	807.0	Industrials			OK	通常掲載可	OK	80572.0	5.24	9.37	58.14	0.4	4857.0	83.34	34.8	13.65	0
6144	西部電機	スタンダード（内国株式）	3600	機械	8	機械	-	-	2921.0	3.08	90.0	3.08	90.0	3.08	配当あり	いいえ	12.53	1.3	439.0	3460.0	1871.0	Industrials			OK	通常掲載可	OK	39265.0	10.68	17.73	67.8	0.01	2516.0	233.1	38.61	10.9	2
6145	ＮＩＴＴＯＫＵ	スタンダード（内国株式）	3600	機械	8	機械	-	-	2980.0	2.75	82.0	2.75	82.0	2.75	配当あり	いいえ	14.62	1.25	502.9	3460.0	1853.0	Industrials			OK	通常掲載可	OK	42412.0	12.82	27.49	63.96	0.22	3327.0	203.83	40.23	8.88	2
6146	ディスコ	プライム（内国株式）	3600	機械	8	機械	2	TOPIX Large70	76590.0	0.66	505.0	0.66	505.0	0.66	配当あり	いいえ	61.35	14.13	83075.4	91680.0	37260.0	Technology			OK	通常掲載可	OK	436889.0	42.34	11.08	79.06		98316.0	1248.42	40.45	25.09	2
6147	ヤマザキ	スタンダード（内国株式）	3600	機械	8	機械	-	-	164.0	6.1	10.0	6.1	10.0	6.1	配当あり	いいえ		0.7	7.3	368.0	159.0	Industrials			OK	通常掲載可	OK	3093.9	2.51	23.95	35.84	1.39	-80.7	-81.23		-29.36	0
6149	小田原エンジニアリング	スタンダード（内国株式）	3600	機械	8	機械	-	-	2155.0	3.25	70.0	3.25	70.0	3.25	配当あり	いいえ	5.32	0.67	123.3	2950.0	1835.0	Industrials			OK	通常掲載可	OK	18238.3	16.73	38.42	74.54	0.0	-1356.3	405.14	17.28	15.28	1
6150	タケダ機械	スタンダード（内国株式）	3600	機械	8	機械	-	-	2742.0	2.92	80.0	2.92	80.0	2.92	配当あり	いいえ	9.8	0.47	25.2	3470.0	2666.0	Industrials			OK	通常掲載可	OK	4890.8	8.82	-10.5	68.47	0.29	-658.7	279.68	28.6	4.31	0
6151	日東工器	プライム（内国株式）	3600	機械	8	機械	7	TOPIX Small 2	1690.0	1.89	32.0	1.89	32.0	1.89	配当あり	いいえ	14.75	0.52	317.0	1940.0	1555.0	Industrials			OK	通常掲載可	OK	27289.0	4.34	0.12	88.73	0.03	-3082.0	114.58	27.93	3.6	1
6155	高松機械工業	スタンダード（内国株式）	3600	機械	8	機械	-	-	495.0	2.02	10.0	2.02	10.0	2.02	配当あり	いいえ		0.33	53.4	549.0	445.0	Industrials			OK	通常掲載可	OK	12722.0	-0.51	-8.43	78.08	0.08	442.0	-15.3		-1.01	0
6156	エーワン精密	スタンダード（内国株式）	3600	機械	8	機械	-	-	1730.0	5.78	100.0	5.78	100.0	5.78	配当あり	いいえ		1.21	87.2	2086.0	1677.0	Industrials			OK	通常掲載可	OK	1601.5	10.28	-8.76	91.53	0.0	104.4	-34.77		-2.12	0
6157	日進工具	スタンダード（内国株式）	3600	機械	8	機械	7	TOPIX Small 2	944.0	3.18	30.0	3.18	30.0	3.18	配当あり	いいえ	16.18	1.28	221.7	984.0	730.0	Industrials			OK	通常掲載可	OK	9494.1	20.64	0.67	91.1		1651.9	58.34	51.42	7.95	1
6158	和井田製作所	スタンダード（内国株式）	3600	機械	8	機械	-	-	987.0	3.65	36.0	3.65	36.0	3.65	配当あり	いいえ	23.31	0.61	64.4	1346.0	836.0	Industrials			OK	通常掲載可	OK	6659.2	3.83	-11.85	84.3	0.05	502.5	42.34	85.03	2.48	0
6159	ミクロン精密	スタンダード（内国株式）	3600	機械	8	機械	-	-	1870.0	0.64	12.0	0.64	12.0	0.64	配当あり	いいえ	13.26	0.61	86.3	2916.0	1485.0	Industrials			OK	通常掲載可	OK	5782.4	10.89	23.05	87.39	0.02	1549.2	141.0	8.51	4.69	2
6161	エスティック	スタンダード（内国株式）	3600	機械	8	機械	-	-	1036.0	2.99	31.0	2.99	31.0	2.99	配当あり	いいえ	8.87	0.92	103.3	1131.0	940.0	Industrials			OK	通常掲載可	OK	8033.7	19.6	1.93	88.37	0.0	-371.4	116.76	26.55	10.72	4
6165	パンチ工業	スタンダード（内国株式）	3600	機械	8	機械	-	-	504.0	3.97	20.0	3.97	20.0	3.97	配当あり	いいえ	16.28	0.6	138.8	579.0	373.0	Industrials			OK	通常掲載可	OK	42100.0	4.83	3.13	67.28	0.13	745.0	30.95	64.62	3.79	0
6166	中村超硬	グロース（内国株式）	3600	機械	8	機械	-	-	930.0						配当未取得		37.04	9.34	102.5	1208.0	247.0	Industrials	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	2641.0	0.29	9.44	15.31	3.57	78.2	25.11		28.81	
