コード	銘柄名	市場・商品区分	33業種コード	33業種区分	17業種コード	17業種区分	規模コード	規模区分	株価	配当利回り(%)	1株配当(円)	配当利回り_raw	1株配当_raw	配当利回り_自前計算	配当状態	配当フォールバック使用	PER	PBR	時価総額(億円)	52週高値	52週安値	セクター	注意フラグ	要確認理由	配当ランキング利用可否	記事掲載区分	yfinance状態	売上高_直近期(百万円)	営業利益率(%)	売上成長率_YoY(%)	自己資本比率(%)	DEレシオ	FCF(百万円)	EPS(円)	配当性向(%)	ROE(%)	連続増配(年)
7256	河西工業	スタンダード（内国株式）	3700	輸送用機器	6	自動車・輸送機	-	-	421.0						配当未取得		17.07	0.97	162.9	530.0	75.0	Consumer Cyclical	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	214239.0	0.77	22.12	7.13	7.29	-4262.0	24.67		16.63	0
7259	アイシン	プライム（内国株式）	3700	輸送用機器	6	自動車・輸送機	4	TOPIX Mid400	2189.5	3.43	75.0	3.43	75.0	3.43	配当あり	いいえ	7.09	0.72	15864.5	3155.0	1806.5	Consumer Cyclical			OK	通常掲載可	OK	2479761.0	1.2	2.01	48.77	0.31	115935.0	308.94	24.28	8.56	0
7261	マツダ	プライム（内国株式）	3700	輸送用機器	6	自動車・輸送機	4	TOPIX Mid400	1093.0	5.03	55.0	5.05	55.0	5.03	配当あり	いいえ	19.65	0.36	6894.4	1395.0	834.0	Consumer Cyclical			OK	通常掲載可	OK	4918172.0	1.05	-2.01	42.55	0.46	-110863.0	55.63	98.87	1.92	0
7264	ムロコーポレーション	スタンダード（内国株式）	3700	輸送用機器	6	自動車・輸送機	-	-	1314.0	3.65	48.0	3.69	48.0	3.65	配当あり	いいえ	11.0	0.35	79.4	1460.0	1143.0	Consumer Cyclical			OK	通常掲載可	OK	23143.6	5.36	2.45	75.07	0.07	647.2	119.44	40.19	3.19	1
7265	エイケン工業	スタンダード（内国株式）	3700	輸送用機器	6	自動車・輸送機	-	-	3805.0	2.89	110.0	2.89	110.0	2.89	配当あり	いいえ	17.18	1.21	39.0	4770.0	3280.0	Industrials			OK	通常掲載可	OK	8100.1	5.08	11.19	77.81	0.08	512.5	221.45	49.67	7.05	0
7266	今仙電機製作所	スタンダード（内国株式）	3700	輸送用機器	6	自動車・輸送機	-	-	906.0	3.53	32.0	3.5	32.0	3.53	配当あり	いいえ	7.84	0.35	192.5	1080.0	670.0	Consumer Cyclical			OK	通常掲載可	OK	87149.0	2.34	-7.62	68.73	0.1	-1218.0	115.59	27.68	4.57	1
7267	本田技研工業	プライム（内国株式）	3700	輸送用機器	6	自動車・輸送機	1	TOPIX Core30	1472.5	4.75	70.0	4.73	70.0	4.75	配当あり	いいえ		0.49	57318.2	1730.0	1238.0	Consumer Cyclical			OK	通常掲載可	OK	21796610.0	-1.9	0.5	35.27	0.42	237716.0	-106.02		-2.85	0
7269	スズキ	プライム（内国株式）	3700	輸送用機器	6	自動車・輸送機	2	TOPIX Large70	1990.5	2.61	52.0	2.66	52.0	2.61	配当あり	いいえ	8.59	1.14	38402.2	2473.0	1609.5	Consumer Cyclical			OK	通常掲載可	OK	6292967.0	9.9	8.03	50.96	0.22	293666.0	231.69	22.44	13.87	3
7270	ＳＵＢＡＲＵ	プライム（内国株式）	3700	輸送用機器	6	自動車・輸送機	2	TOPIX Large70	2406.0	4.82	116.0	4.82	116.0	4.82	配当あり	いいえ	19.05	0.62	17213.2	3642.0	2247.5	Consumer Cyclical			OK	通常掲載可	OK	4784965.0	0.83	2.12	50.62	0.14	48523.0	126.32	91.83	3.31	4
7271	安永	スタンダード（内国株式）	3700	輸送用機器	6	自動車・輸送機	-	-	976.0	5.53	54.0	5.53	54.0	5.53	配当あり	いいえ	5.35	0.68	100.6	1344.0	514.0	Consumer Cyclical			OK	通常掲載可	OK	33951.0	6.54	7.88	34.75	1.31	-1492.0	182.41	29.6	14.35	1
7272	ヤマハ発動機	プライム（内国株式）	3700	輸送用機器	6	自動車・輸送機	4	TOPIX Mid400	1216.5	4.11	50.0	4.11	50.0	4.11	配当あり	いいえ	7.57	1.02	11804.6	1328.5	1022.0	Consumer Cyclical			OK	通常掲載可	OK	2534203.0	4.59	-1.63	39.01	0.92	25339.0	160.62	31.13	3.84	0
7273	イクヨ	スタンダード（内国株式）	3700	輸送用機器	6	自動車・輸送機	-	-	630.0	0.48	3.0	0.48	3.0	0.48	配当あり	いいえ	6.84	1.38	184.3	1380.0	541.0	Consumer Cyclical			OK	通常掲載可	OK	30144.6	1.79	69.96	40.59	0.37	840.8	92.17	3.25	26.76	4
7276	小糸製作所	プライム（内国株式）	3650	電気機器	9	電機・精密	4	TOPIX Mid400	2563.5	2.34	60.0	2.35	60.0	2.34	配当あり	いいえ	42.37	1.09	6726.8	2973.0	1719.0	Consumer Cyclical			OK	通常掲載可	OK	947610.0	5.43	3.37	68.07	0.0	45356.0	60.5	99.17	3.05	0
7277	ＴＢＫ	スタンダード（内国株式）	3700	輸送用機器	6	自動車・輸送機	-	-	318.0	2.52	8.0	2.52	8.0	2.52	配当あり	いいえ		0.31	101.0	424.0	290.0	Consumer Cyclical			OK	通常掲載可	OK	54756.0	2.73	0.63	55.49	0.25	1171.0	-4.45		0.88	0
7278	エクセディ	プライム（内国株式）	3700	輸送用機器	6	自動車・輸送機	6	TOPIX Small 1	5890.0	5.94	350.0	6.03	350.0	5.94	配当あり	いいえ	19.38	1.12	2141.2	6290.0	4105.0	Consumer Cyclical			OK	通常掲載可	OK	303933.0	7.31	-1.82	60.2	0.28	23457.0	303.92	115.16	7.76	4
7279	ハイレックスコーポレーション	スタンダード（内国株式）	3700	輸送用機器	6	自動車・輸送機	-	-	2025.0	2.62	53.0	2.65	53.0	2.62	配当あり	いいえ	8.9	0.35	748.5	4020.0	1931.0	Industrials			OK	通常掲載可	OK	304123.0	1.12	-1.38	63.23	0.05	3247.0	227.61	23.29	20.3	2
7280	ミツバ	プライム（内国株式）	3650	電気機器	9	電機・精密	6	TOPIX Small 1	1179.0	2.54	30.0	2.54	30.0	2.54	配当あり	いいえ	4.88	0.45	542.1	2152.0	807.0	Consumer Cyclical			OK	通常掲載可	OK	348599.0	6.86	-0.22	34.37	1.22	16966.0	241.81	12.41	9.13	2
7282	豊田合成	プライム（内国株式）	3700	輸送用機器	6	自動車・輸送機	4	TOPIX Mid400	5131.0	2.01	103.0	2.01	103.0	2.01	配当あり	いいえ	10.4	1.06	6016.2	5325.0	2793.5	Consumer Cyclical			OK	通常掲載可	OK	1146772.0	6.94	8.21	57.26	0.22	74244.0	493.4	20.88	11.33	0
7283	愛三工業	プライム（内国株式）	3700	輸送用機器	6	自動車・輸送機	6	TOPIX Small 1	1976.0	4.05	80.0	4.22	80.0	4.05	配当あり	いいえ	inf	0.79	1126.9	2330.0	1616.0	Consumer Cyclical			OK	通常掲載可	OK	330834.0	5.53	-1.91	45.54	0.53	7204.0	0.0		9.61	5
7284	盟和産業	スタンダード（内国株式）	3700	輸送用機器	6	自動車・輸送機	-	-	1232.0	4.06	50.0	4.06	50.0	4.06	配当あり	いいえ	56.83	0.36	43.1	1355.0	1098.0	Consumer Cyclical			OK	通常掲載可	OK	23065.2	1.61	-0.8	52.93	0.41	2607.4	21.68	230.63	0.64	0
7287	日本精機	スタンダード（内国株式）	3700	輸送用機器	6	自動車・輸送機	-	-	2439.0	3.69	90.0	3.66	90.0	3.69	配当あり	いいえ	17.21	0.61	1401.8	2884.0	1408.0	Consumer Cyclical			OK	通常掲載可	OK	327894.0	3.55	3.63	66.69	0.11	25569.0	141.71	63.51	3.84	2
7291	日本プラスト	スタンダード（内国株式）	3700	輸送用機器	6	自動車・輸送機	-	-	452.0	5.53	25.0	5.63	25.0	5.53	配当あり	いいえ	4.18	0.23	85.1	493.0	348.0	Consumer Cyclical			OK	通常掲載可	OK	114861.0	2.31	-4.75	43.89	0.69	-2554.0	108.12	23.12	5.59	3
7292	村上開明堂	スタンダード（内国株式）	3700	輸送用機器	6	自動車・輸送機	-	-	6740.0	3.56	240.0	3.56	240.0	3.56	配当あり	いいえ	12.84	0.82	780.8	7310.0	6150.0	Consumer Cyclical			OK	通常掲載可	OK	115651.0	7.92	5.9	77.63	0.0	3967.0	525.05	45.71	7.6	5
7294	ヨロズ	プライム（内国株式）	3700	輸送用機器	6	自動車・輸送機	7	TOPIX Small 2	830.0	3.98	33.0	3.97	33.0	3.98	配当あり	いいえ	9.32	0.31	170.9	1140.0	815.0	Consumer Cyclical			OK	通常掲載可	OK	176330.0	2.26	-1.17	39.52	0.79	2719.0	89.06	37.05	3.92	0
7296	エフ・シー・シー	プライム（内国株式）	3700	輸送用機器	6	自動車・輸送機	6	TOPIX Small 1	3370.0	4.75	160.0	4.72	160.0	4.75	配当あり	いいえ	8.75	0.8	1598.5	3970.0	2766.0	Consumer Cyclical			OK	通常掲載可	OK	260836.0	7.26	1.64	77.55	0.02	5950.0	385.19	41.54	9.6	4
7297	カーメイト	スタンダード（内国株式）	3700	輸送用機器	6	自動車・輸送機	-	-	850.0	3.53	30.0	3.5	30.0	3.53	配当あり	いいえ	21.32	0.39	60.0	985.0	800.0	Consumer Cyclical			OK	通常掲載可	OK	14563.1	4.15	-6.19	75.23	0.09	444.0	39.86	75.26	1.87	0
7299	フジオーゼックス	スタンダード（内国株式）	3700	輸送用機器	6	自動車・輸送機	-	-	1641.0	3.29	54.0	3.29	54.0	3.29	配当あり	いいえ	7.66	0.5	161.4	2250.0	1353.0	Consumer Cyclical			OK	通常掲載可	OK	29093.0	8.61	13.89	83.87	0.01	2923.7	214.15	25.22	6.86	3
7305	新家工業	スタンダード（内国株式）	3450	鉄鋼	7	鉄鋼・非鉄	-	-	2505.0	7.98	200.0	8.0	200.0	7.98	配当あり	いいえ	15.7	0.69	238.8	2925.0	2310.0	Basic Materials			OK	通常掲載可	OK	40447.0	4.66	-5.6	57.81	0.23	1770.0	159.57	125.34	4.67	4
7309	シマノ	プライム（内国株式）	3700	輸送用機器	6	自動車・輸送機	2	TOPIX Large70	17160.0	2.12	363.0	2.12	363.0	2.12	配当あり	いいえ	44.64	1.7	14637.8	21755.0	14895.0	Consumer Cyclical			OK	通常掲載可	OK	466243.0	11.08	3.38	92.54	0.0	17830.0	384.38	94.44	4.37	4
7313	テイ・エス　テック	プライム（内国株式）	3700	輸送用機器	6	自動車・輸送機	4	TOPIX Mid400	1734.5	5.3	92.0	5.3	92.0	5.3	配当あり	いいえ	28.74	0.65	2023.9	2018.5	1682.0	Consumer Cyclical			OK	通常掲載可	OK	442316.0	2.33	-3.95	73.31		403.0	60.36	152.42	2.96	16
7314	小田原機器	スタンダード（内国株式）	3700	輸送用機器	6	自動車・輸送機	-	-	1175.0	3.4	40.0	3.42	40.0	3.4	配当あり	いいえ	38.61	0.93	37.1	1330.0	1012.0	Industrials			OK	通常掲載可	OK	7673.0	2.03	25.58	56.97	0.32	1362.7	30.43	131.45	1.6	3
7317	松屋アールアンドディ	グロース（内国株式）	3700	輸送用機器	6	自動車・輸送機	-	-	1100.0	0.91	10.0	0.92	10.0	0.91	配当あり	いいえ	15.17	2.89	236.5	1110.0	687.0	Industrials			OK	通常掲載可	OK	9771.4	21.8	2.13	65.16	0.3	651.7	72.49	13.8	20.54	2
7318	セレンディップ・ホールディングス	グロース（内国株式）	3700	輸送用機器	6	自動車・輸送機	-	-	2251.0						配当未取得		9.58	3.02	409.1	2600.0	728.0	Industrials	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	51163.6	4.28	103.64	29.6	1.34	815.8	235.0		34.07	
7320	Ｓｏｌｖｖｙ	グロース（内国株式）	7200	その他金融業	16	金融（除く銀行）	-	-	1407.0	0.71	10.0	0.73	10.0	0.71	配当あり	いいえ		3.19	151.1	2443.0	1327.0	Technology			OK	通常掲載可	OK	5359.1	23.14	36.71	12.22	0.84	539.7	-25.19		-9.03	2
7322	三十三フィナンシャルグループ	プライム（内国株式）	7050	銀行業	15	銀行	7	TOPIX Small 2	1737.0	2.53	44.0	2.56	44.0	2.53	配当あり	いいえ	14.49	0.78	1807.5	1861.0	734.25	Financial Services			OK	通常掲載可	OK	79551.0		17.51	5.04	1.22	-55198.0	119.85	36.71	5.65	2
7325	アイリックコーポレーション	グロース（内国株式）	7150	保険業	16	金融（除く銀行）	-	-	673.0	4.75	32.0	4.75	32.0	4.75	配当あり	いいえ	12.25	1.45	55.0	991.0	651.0	Financial Services			OK	通常掲載可	OK	7921.8	6.25	31.93	70.04	0.02	664.3	54.92	58.27	11.77	3
7326	ＳＢＩインシュアランスグループ	グロース（内国株式）	7150	保険業	16	金融（除く銀行）	-	-	2065.0	2.86	59.0	2.82	59.0	2.86	配当あり	いいえ	18.02	1.07	512.5	2542.0	1275.0	Financial Services			OK	通常掲載可	OK	138519.0		18.51	20.29		8031.0	114.61	51.48	45.28	2
7327	第四北越フィナンシャルグループ	プライム（内国株式）	7050	銀行業	15	銀行	6	TOPIX Small 1	2146.0	3.54	76.0	3.57	76.0	3.54	配当あり	いいえ	13.26	0.99	5632.1	2181.0	1120.0	Financial Services			OK	通常掲載可	OK	200894.0		42.17	5.25	1.42	-502088.0	161.81	46.97	8.03	3
7337	ひろぎんホールディングス	プライム（内国株式）	7050	銀行業	15	銀行	4	TOPIX Mid400	2123.0	3.3	70.0	3.34	70.0	3.3	配当あり	いいえ	14.39	1.11	6327.0	2159.0	1148.0	Financial Services			OK	通常掲載可	OK	184397.0		23.89	4.66	2.26	-355172.0	147.55	47.44	8.15	4
7343	ブロードマインド	グロース（内国株式）	7150	保険業	16	金融（除く銀行）	-	-	1183.0	5.92	70.0	5.92	70.0	5.92	配当あり	いいえ	38.46	1.67	67.9	1400.0	1069.0	Financial Services			OK	通常掲載可	OK	5289.1	11.8	-11.31	75.64	0.0	-549.8	30.76	227.57	9.65	4
7345	アイ・パートナーズフィナンシャル	グロース（内国株式）	7200	その他金融業	16	金融（除く銀行）	-	-	940.0	0.43	4.0	0.43	4.0	0.43	配当あり	いいえ	34.6	4.31	31.0	1270.0	540.0	Financial Services			OK	通常掲載可	OK	4584.9	2.4	20.74	54.01	0.01	123.4	27.17	14.72	13.35	0
7347	マーキュリアホールディングス	プライム（内国株式）	7100	証券、商品先物取引業	16	金融（除く銀行）	-	-	745.0	2.95	22.0	2.95	22.0	2.95	配当あり	いいえ	inf	0.83	144.1	892.0	691.0	Financial Services			OK	通常掲載可	OK	7215.7	34.86	29.64	76.63	0.04	2381.8	0.0		9.75	0
7350	おきなわフィナンシャルグループ	プライム（内国株式）	7050	銀行業	15	銀行	6	TOPIX Small 1	6400.0	3.12	200.0	3.15	200.0	3.12	配当あり	いいえ	12.1	0.84	1366.2	6720.0	3060.0	Financial Services			OK	通常掲載可	OK	62001.0		15.64	5.53	0.59	-103510.0	528.96	37.81	7.16	3
7351	グッドパッチ	グロース（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	459.0	2.18	10.0	2.18	10.0	2.18	配当あり	いいえ	10.14	0.93	40.1	1015.0	432.0	Technology			OK	通常掲載可	OK	5085.6	10.96	28.98	79.02	0.06	842.1	45.26	22.09	9.38	
7352	ＴＷＯＳＴＯＮＥ＆Ｓｏｎｓ	グロース（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	371.0	0.27	1.0	0.27	1.0	0.27	配当あり	いいえ	80.65	4.42	164.5	1045.0	304.0	Industrials			OK	通常掲載可	OK	18077.4	4.54	26.5	33.79	1.08	684.4	4.6	21.74	5.48	0
7353	ＫＩＹＯラーニング	グロース（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	564.0						配当未取得		13.12	2.72	38.7	820.0	556.0	Consumer Defensive	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	5031.2	6.04	12.61	32.15	0.28	621.9	42.98		26.84	
7354	ダイレクトマーケティングミックス	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	7	TOPIX Small 2	326.0	2.91	9.5	2.93	9.5	2.91	配当あり	いいえ	11.29	1.02	148.5	355.0	238.0	Communication Services			OK	通常掲載可	OK	22694.2	9.4	8.31	54.28	0.43	1874.2	28.88	32.89	9.39	2
7356	Ｒｅｔｔｙ	グロース（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	112.0						配当未取得		311.11	4.84	16.8	305.0	110.0	Communication Services	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	1630.2	1.19	4.36	36.39	1.34	-150.7	0.36		1.46	
7357	ジオコード	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	1634.0	1.53	25.0	1.53	25.0	1.53	配当あり	いいえ		4.24	45.7	1705.0	976.0	Communication Services			OK	通常掲載可	OK	1893.4	-0.41	19.68	38.36	0.67	19.7	-2.78		-0.59	2
7358	ポピンズ	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	7	TOPIX Small 2	1423.0	3.3	47.0	3.3	47.0	3.3	配当あり	いいえ	12.12	1.49	139.0	1587.0	1198.0	Consumer Cyclical			OK	通常掲載可	OK	34409.0	5.35	8.58	56.12	0.26	815.0	117.4	40.03	11.04	1
7359	東京通信グループ	グロース（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	212.0						配当未取得		9.3	2.67	21.4	636.0	207.0	Communication Services	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	6219.1	3.14	6.1	21.55	2.11	359.5	22.79		84.38	
7360	オンデック	グロース（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	614.0						配当未取得			1.84	16.0	1286.0	572.0	Financial Services	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	864.4	-25.64	-48.09	82.25	0.04	-219.3	-59.37		-14.67	
7361	ヒューマンクリエイションホールディングス	グロース（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	1159.0	3.88	45.0	3.88	45.0	3.88	配当あり	いいえ	15.24	2.41	36.1	1430.0	1116.0	Industrials			OK	通常掲載可	OK	8945.6	8.74	24.84	34.04	0.75	966.1	76.03	59.19	16.98	4
7362	Ｔ．Ｓ．Ｉ	グロース（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	853.0	1.17	10.0	1.17	10.0	1.17	配当あり	いいえ	15.63	0.91	13.0	1019.0	741.0	Healthcare			OK	通常掲載可	OK	4886.2	0.83	3.79	24.36	2.53	-710.8	54.59	18.32	8.46	
7363	ベビーカレンダー	グロース（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	1031.0						配当未取得		20.88	1.16	9.2	2000.0	987.0	Healthcare	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	1528.4	3.28	27.02	45.19	0.69	170.3	49.38		9.7	
7366	ＬＩＴＡＬＩＣＯ	プライム（内国株式）	9050	サービス業	10	情報通信・サービスその他	7	TOPIX Small 2	1576.0	0.95	15.0	0.95	15.0	0.95	配当あり	いいえ	19.08	3.81	538.6	1673.0	1123.0	Consumer Defensive			OK	通常掲載可	OK	38247.0	11.96	17.74	32.79	1.46	1176.0	82.58	18.16	26.49	3
7367	セルム	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	336.0	4.61	15.5	4.7	15.5	4.61	配当あり	いいえ	12.45	2.34	72.5	364.0	307.0	Industrials			OK	通常掲載可	OK	10308.2	11.27	25.95	44.16	0.7	1009.3	26.98	57.45	19.62	2
7368	表示灯	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	1655.0	3.87	64.0	3.87	64.0	3.87	配当あり	いいえ	9.72	0.92	78.1	1792.0	1582.0	Communication Services			OK	通常掲載可	OK	10832.4	9.69	8.1	53.98	0.01	652.6	170.3	37.58	9.81	1
7369	メイホーホールディングス	グロース（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	328.0						配当未取得		20.28	0.63	15.4	966.0	311.0	Industrials	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	13007.1	3.63	25.7	33.14	0.8	822.3	16.17		4.67	
7370	Ｅｎｊｉｎ	グロース（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	700.0	5.71	40.0	5.71	40.0	5.71	配当あり	いいえ	11.71	1.12	47.7	934.0	677.0	Communication Services			OK	通常掲載可	OK	2919.7	28.81	-10.63	87.57	0.0	642.0	59.78	66.91	7.8	2
7371	Ｚｅｎｋｅｎ	グロース（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	700.0	3.71	26.0	3.71	26.0	3.71	配当あり	いいえ	23.75	0.67	85.2	809.0	624.0	Industrials			OK	通常掲載可	OK	5627.1	6.21	-20.28	85.62	0.05	645.6	29.47	88.23	3.36	0
7372	デコルテ・ホールディングス	グロース（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	379.0						配当未取得		7.24	0.37	19.5	491.0	304.0	Consumer Cyclical	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	6046.2	4.88	8.17	40.43	1.18	1186.4	52.34		5.23	
7373	アイドマ・ホールディングス	グロース（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	1179.0	2.54	30.0	2.54	30.0	2.54	配当あり	いいえ	9.51	2.31	175.2	3255.0	1104.0	Industrials			OK	通常掲載可	OK	13269.5	23.38	24.97	66.0	0.02	2452.6	123.91	24.21	26.72	0
7374	コンフィデンス・インターワークス	グロース（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	1545.0	5.83	90.0	5.86	90.0	5.83	配当あり	いいえ	11.99	1.53	96.6	1740.0	1482.0	Industrials			OK	通常掲載可	OK	9970.9	12.89	18.81	81.05	0.0	1358.4	128.85	69.85	13.21	2
7375	リファインバースグループ	グロース（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	1224.0						配当未取得		29.07	8.89	41.0	2660.0	720.0	Basic Materials	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	3852.6	0.85	-13.85	3.87	20.42	79.2	42.11		61.45	
7376	ＢＣＣ	グロース（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	946.0						配当未取得			1.25	40.1	1310.0	560.0	Industrials	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	1467.5	-6.68	5.93	55.83	0.37	-108.6	-36.14		-16.95	
7377	ＤＮホールディングス	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	1782.0	4.21	75.0	4.21	75.0	4.21	配当あり	いいえ	11.03	0.89	146.3	2198.0	1726.0	Industrials			OK	通常掲載可	OK	36975.6	7.35	8.33	60.65	0.05	2575.5	161.63	46.4	12.04	1
7378	アシロ	グロース（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	1518.0	2.66	40.33	2.72	40.33	2.66	配当あり	いいえ	12.58	3.8	107.4	2489.0	1161.0	Consumer Cyclical			OK	通常掲載可	OK	6647.4	21.35	41.61	64.84	0.14	1315.0	120.68	33.42	29.05	3
7380	十六フィナンシャルグループ	プライム（内国株式）	7050	銀行業	15	銀行	6	TOPIX Small 1	2372.0	2.11	50.0	2.11	50.0	2.11	配当あり	いいえ	15.22	0.9	4200.9	2414.0	957.0	Financial Services			OK	通常掲載可	OK	120240.0		3.59	5.52	1.21	-2156.0	155.84	32.08	6.19	3
7381	ＣＣＩグループ	プライム（内国株式）	7050	銀行業	15	銀行	6	TOPIX Small 1	1026.0	2.92	30.0	2.94	30.0	2.92	配当あり	いいえ	18.21	0.94	2273.3	1094.0	477.5	Financial Services			OK	通常掲載可	OK	144869.0		91.09	3.74	2.26	-276613.0	56.33	53.26	5.45	3
7383	ネットプロテクションズホールディングス	プライム（内国株式）	7200	その他金融業	16	金融（除く銀行）	6	TOPIX Small 1	350.0						配当未取得		19.69	1.66	348.3	952.0	322.0	Financial Services	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	25213.0	11.3	9.47	24.71	0.3	7310.0	17.78		8.55	
7384	プロクレアホールディングス	プライム（内国株式）	7050	銀行業	15	銀行	7	TOPIX Small 2	3745.0	2.67	100.0	2.69	100.0	2.67	配当あり	いいえ	27.85	0.65	1060.4	4025.0	1408.0	Financial Services			OK	通常掲載可	OK	76649.0		3.9	2.78	1.22	-211340.0	134.45	74.38	2.36	0
7388	ＦＰパートナー	プライム（内国株式）	7150	保険業	16	金融（除く銀行）	7	TOPIX Small 2	2146.0	4.38	94.0	4.38	94.0	4.38	配当あり	いいえ	25.06	4.78	492.2	2514.0	1921.0	Financial Services			OK	通常掲載可	OK	32104.1	9.3	-9.86	64.24	0.09	2260.3	85.63	109.77	16.4	2
7389	あいちフィナンシャルグループ	プライム（内国株式）	7050	銀行業	15	銀行	6	TOPIX Small 1	1430.0	2.1	30.0	2.17	30.0	2.1	配当あり	いいえ	15.55	0.81	3485.4	1710.0	504.2	Financial Services			OK	通常掲載可	OK	97556.0		11.73	6.01	0.9	178583.0	91.95	32.63	5.56	1
7399	ナンシン	スタンダード（内国株式）	3700	輸送用機器	6	自動車・輸送機	-	-	588.0	3.4	20.0	3.4	20.0	3.4	配当あり	いいえ	16.83	0.32	37.6	640.0	525.0	Industrials			OK	通常掲載可	OK	9818.2	1.25	10.12	81.27	0.04	-85.8	34.93	57.26	1.94	0
7409	ＡｅｒｏＥｄｇｅ	グロース（内国株式）	3700	輸送用機器	6	自動車・輸送機	-	-	1752.0						配当未取得		46.3	10.48	416.5	2840.0	441.67	Industrials	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	3602.3	18.19	7.52	47.38	0.92	-618.9	37.84		22.81	
7412	アトム	スタンダード（内国株式）	6100	小売業	14	小売	-	-	361.0						配当未取得			6.71	697.2	701.0	320.0	Consumer Cyclical	配当未取得	1株配当が取得できていない	除外推奨	掲載非推奨	OK_配当データ要確認	30408.0	2.46	-14.29	25.35	1.54	-1137.0	-7.62		3.08	0
7413	創健社	スタンダード（内国株式）	6050	卸売業	13	商社・卸売	-	-	2610.0	0.77	20.0	0.77	20.0	0.77	配当あり	いいえ	107.54	1.54	18.3	2900.0	2449.0	Consumer Defensive			OK	通常掲載可	OK	4751.6	0.44	-4.02	38.89	0.82	-27.3	24.27	82.41	1.45	0
7414	小野建	プライム（内国株式）	6050	卸売業	13	商社・卸売	7	TOPIX Small 2	1323.0	5.22	69.0	5.17	69.0	5.22	配当あり	いいえ		0.35	323.2	1496.0	1289.0	Industrials			OK	通常掲載可	OK	253115.0	1.87	-6.92	47.33	0.65	2489.0	-89.57		-2.21	1
7416	はるやまホールディングス	スタンダード（内国株式）	6100	小売業	14	小売	-	-	660.0	2.35	15.5	2.32	15.5	2.35	配当あり	いいえ		0.46	103.5	900.0	650.0	Consumer Cyclical			OK	通常掲載可	OK	35212.7	-1.87	-2.56	54.7	0.46	-3451.9	-69.76		-4.67	1
7417	南陽	スタンダード（内国株式）	6050	卸売業	13	商社・卸売	-	-	1515.0	4.29	65.0	4.35	65.0	4.29	配当あり	いいえ	7.87	0.67	184.0	1593.0	1176.0	Industrials			OK	通常掲載可	OK	36815.0	7.63	0.77	65.24	0.06	2477.0	192.56	33.76	8.86	4
7419	ノジマ	プライム（内国株式）	6100	小売業	14	小売	6	TOPIX Small 1	1299.0	1.54	20.0	1.54	20.0	1.54	配当あり	いいえ	10.58	1.53	3759.2	1607.0	1018.33	Consumer Cyclical			OK	通常掲載可	OK	982804.0	5.91	15.16	41.29	0.32	42819.0	122.76	16.29	17.41	13
