コード	銘柄名	市場・商品区分	33業種コード	33業種区分	17業種コード	17業種区分	規模コード	規模区分	株価	配当利回り(%)	1株配当(円)	配当利回り_raw	1株配当_raw	配当利回り_自前計算	配当状態	配当フォールバック使用	PER	PBR	時価総額(億円)	52週高値	52週安値	セクター	優待有無	優待内容	優待最低株数	優待判定信頼度	注意フラグ	要確認理由	配当ランキング利用可否	優待ランキング利用可否	総合ランキング利用可否	記事掲載区分	yfinance状態	みんかぶ状態
4076	シイエヌエス	グロース（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	1681.0	3.27	55.0	3.23	55.0	3.27	配当あり	いいえ	9.07	1.18	48.8	1895.0	1433.0	Technology	なし			高			OK	OK	OK	通常掲載可	OK	OK
4078	堺化学工業	プライム（内国株式）	3200	化学	4	素材・化学	6	TOPIX Small 1	4705.0	3.4	160.0	3.13	160.0	3.4	配当あり	いいえ	29.89	0.93	720.4	6580.0	2643.0	Basic Materials	なし			高			OK	OK	OK	通常掲載可	OK	OK
407A	ＵＮＩＣＯＮホールディングス	スタンダード（内国株式）	2050	建設業	3	建設・資材	-	-	879.0	6.83	60.0	6.85	60.0	6.83	配当あり	いいえ	8.74	2.23	87.0	1400.0	843.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
4082	第一稀元素化学工業	プライム（内国株式）	3200	化学	4	素材・化学	7	TOPIX Small 2	2029.0	1.48	30.0	1.4	30.0	1.48	配当あり	いいえ	19.56	1.27	490.0	4400.0	641.0	Basic Materials	なし			高			OK	OK	OK	通常掲載可	OK	OK
4088	エア・ウォーター	プライム（内国株式）	3200	化学	4	素材・化学	-	-	2778.0	2.7	75.0	2.62	75.0	2.7	配当あり	いいえ	59.23	1.43	6367.6	2949.0	1718.5	Basic Materials	あり	カタログギフト: 100株以上 | 自社グループ商品（1,500円相当） ･フルーツバーセット ※手続きの際には簡単なアンケートに回答ください。 | ※寄付の選択も可能。 ■案内時期 カタログは定時株主総会後の決議通知書類に同封。 / 1,000株以上 | ◆以下優待内容詳細(3,000円相当) ※1品を選択 ・果物・野菜ジュース詰め合わせ ・ハム・ベーコンセット ・熟成黒にんにく（株式会社元気） ・有機栽培野菜のセット（株式会社九州屋） ・果物（株式会社九州屋） / 3,000株以上 | ◆以下優待内容詳細(5,000円相当) ※1品を選択 ・果物・野菜ジュース詰め合わせ ・ハム・ベーコンセ	100	高			OK	OK	OK	通常掲載可	OK	OK
4091	日本酸素ホールディングス	プライム（内国株式）	3200	化学	4	素材・化学	4	TOPIX Mid400	5938.0	1.11	66.0	1.16	66.0	1.11	配当あり	いいえ	20.73	2.11	25702.8	6509.0	4465.0	Basic Materials	なし			高			OK	OK	OK	通常掲載可	OK	OK
4092	日本化学工業	プライム（内国株式）	3200	化学	4	素材・化学	7	TOPIX Small 2	4875.0	2.46	120.0	2.28	120.0	2.46	配当あり	いいえ	14.71	0.84	423.0	6360.0	2001.0	Basic Materials	なし			高			OK	OK	OK	通常掲載可	OK	OK
4093	東邦アセチレン	スタンダード（内国株式）	3200	化学	4	素材・化学	-	-	422.0	4.27	18.0	4.22	18.0	4.27	配当あり	いいえ	11.41	0.77	146.8	505.0	343.0	Basic Materials	なし			高			OK	OK	OK	通常掲載可	OK	OK
4094	日本化学産業	スタンダード（内国株式）	3200	化学	4	素材・化学	-	-	2109.0	4.27	90.0	4.32	90.0	4.27	配当あり	いいえ	17.98	0.81	410.4	2799.0	1894.0	Basic Materials	あり	QUOカード: 300株以上 | 【1年未満保有】 5,000円相当 【1年以上保有】 10,000円相当 【3年以上保有】 15,000円相当 | ■継続保有期間について 継続保有期間（６月末時点、９月末時点、12月末時点、３月末時点）の株主名簿において同一の株主番号にて連続して記録されている株主様。 1年以上継続保有：連続して5回以上 3年以上継続保有：連続して13回以上 ■贈呈時期 各確定日から3カ月以内	300	高			OK	OK	OK	通常掲載可	OK	OK
4095	日本パーカライジング	プライム（内国株式）	3200	化学	4	素材・化学	6	TOPIX Small 1	1723.0	2.9	50.0	2.89	50.0	2.9	配当あり	いいえ	14.71	0.92	1865.2	1876.0	1258.0	Basic Materials	なし			高			OK	OK	OK	通常掲載可	OK	OK
4097	高圧ガス工業	プライム（内国株式）	3200	化学	4	素材・化学	7	TOPIX Small 2	1108.0	3.61	40.0	3.56	40.0	3.61	配当あり	いいえ	13.13	0.73	611.7	1202.0	999.0	Basic Materials	なし			高			OK	OK	OK	通常掲載可	OK	OK
4098	チタン工業	スタンダード（内国株式）	3200	化学	4	素材・化学	-	-	1005.0	1.19	12.0	1.17	12.0	1.19	配当あり	いいえ	32.69	0.57	29.9	1730.0	740.0	Basic Materials	なし			高			OK	OK	OK	通常掲載可	OK	OK
4099	四国化成ホールディングス	プライム（内国株式）	3200	化学	4	素材・化学	7	TOPIX Small 2	7160.0	0.63	45.0	0.62	45.0	0.63	配当あり	いいえ	37.06	3.21	3096.6	7540.0	1931.0	Basic Materials	なし			高			OK	OK	OK	通常掲載可	OK	OK
409A	オリオンビール	プライム（内国株式）	3050	食料品	1	食品	7	TOPIX Small 2	1210.0	2.81	34.0	2.84	34.0	2.81	配当あり	いいえ	10.63	2.73	508.7	2262.0	1100.0	Consumer Defensive	あり	自社商品（酒類商品またはオリジナルTシャツ）: 1,000株以上 | 【1年以上保有】 ◆以下から1点を選択 ・自社酒類製品12缶詰め合わせ ・オリオンTシャツ（スタンダード） | ※20歳未満の株主による酒類製品の選択は不可。 ■継続保有期間について 毎年３月31日および９月30日を基準日とする株主名簿に、優待基準日から遡って同一の株主番号で連続して３回以上記録 / 2,000株以上 | 【1年以上保有】 ◆以下から1点を選択 ・自社酒類製品12缶詰め合わせ ・オリオンTシャツ（プレミアム）	1000	高			OK	OK	OK	通常掲載可	OK	OK
4100	戸田工業	スタンダード（内国株式）	3200	化学	4	素材・化学	7	TOPIX Small 2	1683.0						配当未取得			1.07	97.4	2219.0	1079.0	Basic Materials	なし			高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
4102	丸尾カルシウム	スタンダード（内国株式）	3200	化学	4	素材・化学	-	-	1455.0	4.12	60.0	4.11	60.0	4.12	配当あり	いいえ	10.8	0.31	31.0	1569.0	1319.0	Basic Materials	あり	QUOカード: 100株以上 | 1,000円相当 | 【送付時期】 6月末頃	100	高			OK	OK	OK	通常掲載可	OK	OK
4107	伊勢化学工業	スタンダード（内国株式）	3200	化学	4	素材・化学	-	-	4385.0	0.91	40.0	1.09	40.0	0.91	配当あり	いいえ	34.39	5.53	2234.5	8450.0	2430.0	Basic Materials	なし			高			OK	OK	OK	通常掲載可	OK	OK
4109	ステラ　ケミファ	プライム（内国株式）	3200	化学	4	素材・化学	6	TOPIX Small 1	6640.0	2.71	180.0	2.64	180.0	2.71	配当あり	いいえ	25.69	1.69	810.5	8100.0	3860.0	Basic Materials	なし			高			OK	OK	OK	通常掲載可	OK	OK
410A	ＧＭＯコマース	グロース（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	1101.0	4.38	48.24	4.47	48.24	4.38	配当あり	いいえ	13.07	2.28	60.2	2249.0	986.0	Technology	あり	グループ金融サービス: 100株以上 | 【継続保有6ヵ月以上】 ■当社株式買付代金×0.03％（小数点以下切り上げ）に相当するビットコインを GMOコイン株式会社の暗号資産取引口座に付与（上限10,000円） ※GMO コイン株式会社に暗号資産取引口座を開設していただく必要があります。 （現物買付取引、信用新規買取引、信用返済買取引） | ■継続保有期間について（※2026年6月末以降） 100株以上を基準日（12月末日、6月末日）とその6ヵ月前に、同じ株主番号で連続して株主名簿に記載または記録されていること。また、優待基準日から6ヵ月前の株主優待基準日までの期間における任意の日も確認。	100	高			OK	OK	OK	通常掲載可	OK	OK
4112	保土谷化学工業	プライム（内国株式）	3200	化学	4	素材・化学	7	TOPIX Small 2	2149.0	2.79	60.0	2.79	60.0	2.79	配当あり	いいえ	11.18	0.65	341.8	2647.0	1417.0	Basic Materials	なし			高			OK	OK	OK	通常掲載可	OK	OK
4113	田岡化学工業	スタンダード（内国株式）	3200	化学	4	素材・化学	-	-	688.0	0.87	6.0	0.87	6.0	0.87	配当あり	いいえ	6.43	0.5	98.6	1547.0	664.0	Basic Materials	なし			高			OK	OK	OK	通常掲載可	OK	OK
4114	日本触媒	プライム（内国株式）	3200	化学	4	素材・化学	4	TOPIX Mid400	2097.0	6.01	126.0	6.04	126.0	6.01	配当あり	いいえ	18.69	0.78	3098.5	2548.0	1631.0	Basic Materials	なし			高			OK	OK	OK	通常掲載可	OK	OK
4116	大日精化工業	プライム（内国株式）	3200	化学	4	素材・化学	7	TOPIX Small 2	1058.0	4.49	47.5	4.5	47.5	4.49	配当あり	いいえ	8.94	0.52	722.2	1265.0	780.0	Basic Materials	なし			高			OK	OK	OK	通常掲載可	OK	OK
4118	カネカ	プライム（内国株式）	3200	化学	4	素材・化学	4	TOPIX Mid400	5775.0	3.64	210.0	3.64	210.0	3.64	配当あり	いいえ	11.56	0.7	3478.2	5873.0	3876.0	Basic Materials	なし			高			OK	OK	OK	通常掲載可	OK	OK
4119	日本ピグメントホールディングス	スタンダード（内国株式）	3200	化学	4	素材・化学	-	-	5650.0	1.77	100.0	1.82	100.0	1.77	配当あり	いいえ	7.65	0.4	88.7	6210.0	3130.0	Basic Materials	なし			高			OK	OK	OK	通常掲載可	OK	OK
4120	スガイ化学工業	スタンダード（内国株式）	3200	化学	4	素材・化学	-	-	2770.0	3.25	90.0	3.28	90.0	3.25	配当あり	いいえ	7.85	0.43	36.2	2800.0	2056.0	Basic Materials	なし			高			OK	OK	OK	通常掲載可	OK	OK
4124	大阪油化工業	スタンダード（内国株式）	3200	化学	4	素材・化学	-	-	2536.0	1.81	46.0	1.82	46.0	1.81	配当あり	いいえ	20.58	1.63	21.5	3195.0	2337.0	Basic Materials	あり	QUOカード: 100株以上 | 【半年以上保有】 5,000円相当 （年間　10,000円相当） | ■継続保有期間について 毎年３月末日及び９月末日における当社株主名簿に、基準日から遡って同一株主番号で連続して2回以上記載または記録され、かつ100 株（１単元）以上の当社株式を保有していることを指す。 ■贈呈時期 基準日から3カ月以内	100	高			OK	OK	OK	通常掲載可	OK	OK
4125	三和油化工業	スタンダード（内国株式）	3200	化学	4	素材・化学	-	-	3150.0	3.17	100.0	3.06	100.0	3.17	配当あり	いいえ	12.69	1.02	136.1	4050.0	1373.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
414A	オーバーラップホールディングス	グロース（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	899.0	4.89	44.0	4.91	44.0	4.89	配当あり	いいえ	8.58	2.19	179.9	1590.0	870.0	Communication Services	なし			高			OK	OK	OK	通常掲載可	OK	OK
4151	協和キリン	プライム（内国株式）	3250	医薬品	5	医薬品	4	TOPIX Mid400	2548.5	2.75	70.0	2.73	70.0	2.75	配当あり	いいえ	19.91	1.49	13341.1	2912.0	2109.0	Healthcare	なし			高			OK	OK	OK	通常掲載可	OK	OK
415A	ＧＭＯ　ＴＥＣＨホールディングス	グロース（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	4645.0	5.95	276.5	5.95	276.5	5.95	配当あり	いいえ	3.57	2.06	73.3	7280.0	4600.0	Communication Services	なし			高			OK	OK	OK	通常掲載可	OK	OK
4165	プレイド	グロース（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	446.0						配当未取得		24.0	3.52	183.2	1237.0	432.0	Technology	なし			高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
4166	かっこ	グロース（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	648.0						配当未取得			2.65	17.7	1287.0	632.0	Technology	なし			高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
4167	ココペリ	グロース（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	269.0						配当未取得			1.35	20.5	493.0	258.0	Technology	なし			高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
4168	ヤプリ	グロース（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	713.0	2.1	15.0	2.09	15.0	2.1	配当あり	いいえ	9.95	2.82	91.1	1282.0	659.0	Technology	なし			高			OK	OK	OK	通常掲載可	OK	OK
4169	ＥＮＥＣＨＡＮＧＥ	グロース（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	170.0						配当未取得		57.05	1.52	72.9	428.0	161.0	Technology	なし			高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
416A	富士ユナイトホールディングス	スタンダード（内国株式）	6050	卸売業	13	商社・卸売	-	-	1134.0	5.47	62.0	5.47	62.0	5.47	配当あり	いいえ	10.31	0.76	74.8	1398.0	1040.0	Energy	なし			高			OK	OK	OK	通常掲載可	OK	OK
4170	Ｋａｉｚｅｎ　Ｐｌａｔｆｏｒｍ	グロース（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	104.0						配当未取得		60.47	0.6	17.8	242.0	97.0	Communication Services	なし			高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
4171	グローバルインフォメーション	スタンダード（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	1678.0	3.58	60.0	3.58	60.0	3.58	配当あり	いいえ	21.46	1.95	49.8	1679.0	1228.0	Industrials	あり	QUOカード: 200株以上 | 2,000円相当 | ■贈呈時期 定時株主総会終了後の3月下旬の発送を予定。	200	高			OK	OK	OK	通常掲載可	OK	OK
4172	Ｈｉクラテス	スタンダード（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	2102.0	4.19	88.0	4.15	88.0	4.19	配当あり	いいえ	10.37	1.07	46.8	2549.0	2056.0	Healthcare	なし			高			OK	OK	OK	通常掲載可	OK	OK
4174	アピリッツ	スタンダード（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	682.0	4.25	29.0	4.09	29.0	4.25	配当あり	いいえ		1.52	27.6	936.0	605.0	Technology	なし			高			OK	OK	OK	通常掲載可	OK	OK
4175	ｃｏｌｙ	グロース（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	2238.0						配当未取得		169.42	2.56	123.2	2978.0	1651.0	Communication Services	なし			高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
4176	ココナラ	グロース（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	244.0						配当未取得		18.73	2.13	54.7	559.0	238.0	Communication Services	なし			高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
4177	ｉ‐ｐｌｕｇ	グロース（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	1371.0	7.88	108.0	7.84	108.0	7.88	配当あり	いいえ	11.4	2.88	54.6	1850.0	1123.0	Industrials	あり	デジタルギフト: 100株以上 | 【1年以上保有】 2,000円相当 | ※2026年9月末は、継続して半年以上保有されている株主様を対象。 ※2027年9月末より、継続して１年以上保有されている株主様が対象。 ■継続保有期間について 毎年３月末日及び９月末日の当社株主名簿に、同一株主番号で３回以上連続して記載されていること。 ■贈呈時期 基準日から3カ月以内 / 300株以上 | 【1年以上保有】 6,000円相当	100	高			OK	OK	OK	通常掲載可	OK	OK
4178	Ｓｈａｒｉｎｇ　Ｉｎｎｏｖａｔｉｏｎｓ	グロース（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	520.0						配当未取得		85.53	1.19	19.5	894.0	493.0	Technology	なし			高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
4179	ジーネクスト	グロース（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	539.0						配当未取得			30.47	29.2	1050.0	260.0	Technology	あり	自社ギフトセット: 500株以上 | 10,000円相当 | ◇ライブコマース支援サービス「VoX Live」オリジナルギフトセット ■贈呈時期 確定日から3カ月以内	500	高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
417A	ブルーゾーンホールディングス	プライム（内国株式）	6100	小売業	14	小売	4	TOPIX Mid400	1755.5	1.82	32.0	1.84	32.0	1.82	配当あり	いいえ	15.16	1.79	3573.9	2058.0	1537.2	Consumer Defensive	あり	株主優待券、自社商品など: 100株以上 | 【1年以上保有株主】 株主優待券　20枚 | ※株主優待券は、ヤオコー各店の直営売り場にて1,000円以上のお買物につき、1,000円ごとに1枚(1枚100円)ご利用いただけます。 ※直輸入ワインセットは、20歳未満の株主様はお選びいただけません。 ■継続保有期間について 「当社株式 100株以上を、同一株主番号で 1年以上継続保有」とは、3月31日及び 9月30日現在の当社株主名簿に、同一株主番号で、基準日を含めて 3 回以上連続して記載または記録されており、そのすべての時点で保有株式数が 100株以上であることが条件となります。 / 500株以	100	高			OK	OK	OK	通常掲載可	OK	OK
4180	Ａｐｐｉｅｒ　Ｇｒｏｕｐ	プライム（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	6	TOPIX Small 1	720.0	0.32	2.3	0.31	2.3	0.32	配当あり	いいえ	28.8	1.95	734.9	1745.0	660.0	Technology	なし			高			OK	OK	OK	通常掲載可	OK	OK
4182	三菱瓦斯化学	プライム（内国株式）	3200	化学	4	素材・化学	4	TOPIX Mid400	5099.0	2.16	110.0	2.09	110.0	2.16	配当あり	いいえ		1.54	9942.4	5738.0	2195.5	Basic Materials	なし			高			OK	OK	OK	通常掲載可	OK	OK
4183	三井化学	プライム（内国株式）	3200	化学	4	素材・化学	4	TOPIX Mid400	2156.5	3.48	75.0	3.43	75.0	3.48	配当あり	いいえ	23.53	0.92	7938.1	2477.5	1636.0	Basic Materials	なし			高			OK	OK	OK	通常掲載可	OK	OK
4186	東京応化工業	プライム（内国株式）	3200	化学	4	素材・化学	4	TOPIX Mid400	11205.0	0.71	80.0	0.69	80.0	0.71	配当あり	いいえ	40.21	3.28	13434.9	12925.0	3911.0	Technology	なし			高			OK	OK	OK	通常掲載可	OK	OK
4187	大阪有機化学工業	プライム（内国株式）	3200	化学	4	素材・化学	6	TOPIX Small 1	5960.0	1.34	80.0	1.36	80.0	1.34	配当あり	いいえ	17.69	2.33	1212.1	6190.0	2475.0	Basic Materials	なし			高			OK	OK	OK	通常掲載可	OK	OK
4188	三菱ケミカルグループ	プライム（内国株式）	3200	化学	4	素材・化学	2	TOPIX Large70	1094.5	2.92	32.0	2.92	32.0	2.92	配当あり	いいえ		0.84	14869.3	1171.0	741.7	Basic Materials	なし			高			OK	OK	OK	通常掲載可	OK	OK
4189	ＫＨネオケム	プライム（内国株式）	3200	化学	4	素材・化学	6	TOPIX Small 1	2989.0	3.68	110.0	3.71	110.0	3.68	配当あり	いいえ	13.7	1.5	1046.4	3125.0	2315.0	Basic Materials	なし			高			OK	OK	OK	通常掲載可	OK	OK
4192	スパイダープラス	グロース（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	247.0						配当未取得			3.29	87.7	519.0	234.0	Technology	あり	デジタルギフト: 500株以上 | 2,000円相当 | ◇対象となる交換先：ビットコイン／PayPayマネーライト／Amazonギフトカード／Google Play ギフトコード／楽天ポイントギフト／QUOカードPay等 ■贈呈時期 毎年3月上旬に発送する定時株主総会招集通知に案内を同封。	500	高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
4193	ファブリカホールディングス	スタンダード（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	2277.0	1.76	40.0	1.76	40.0	1.76	配当あり	いいえ	18.31	3.29	117.1	2977.0	1873.0	Technology	あり	デジタルギフト: 200株以上 | 【1年未満保有】 6,000円相当（年間 12,000円相当） 【1年以上保有】 12,000円相当（年間 24,000円相当） | ◇電子ギフト：Amazon ギフトカード / QUO カード Pay / PayPay マネーライト / d ポイント / au PAY ギフトカード / Visa e ギフト vanilla / 図書カード NEXT / Uber Taxi ギフトカード / Uber Eats ギフトカード / Google Play ギフトコード / PlayStationStore チケット / JAL マイレージバンク ■継続保有期間	200	高			OK	OK	OK	通常掲載可	OK	OK
4194	ビジョナル	プライム（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	4	TOPIX Mid400	7298.0						配当未取得		16.95	3.58	2935.2	12460.0	6280.0	Communication Services	なし			高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
4196	ネオマーケティング	スタンダード（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	1696.0						配当未取得			4.53	41.9	1700.0	1058.0	Communication Services	あり	デジタルギフト: 500株以上 | 20,000円相当 | ◇対象となる交換先：Amazon ギフトカード / QUO カード Pay / PayPay マネー ライト / d ポイント / au PAY ギフトカード / Visa e ギフト vanilla / 図書カード NEXT / Uber Taxi ギフトカード / Uber Eats ギフトカード / Google Play ギフトコード /PlayStationStore チケット	500	高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
4197	アスマーク	スタンダード（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	2192.0	3.56	78.0	3.61	78.0	3.56	配当あり	いいえ	12.79	1.61	25.4	2619.0	2147.0	Industrials	あり	QUOカード: 100株以上 | 【1年未満保有】 1,000円相当 【1年以上保有】 3,000円相当 【3年以上保有】 5,000円相当 | ■継続保有期間について 株主名簿基準日（5月末日および11月末日）の自社株主名簿に、同一株主番号で規定株式数以上の保有を連続で記載又は記録されていること。 継続保有期間1年以上は、3回以上連続で記載又は記録されること。 継続保有期間3年以上は、7回以上連続で記載又は記録されること。 ■贈呈時期 毎年2月頃 / 500株以上 | 【1年未満保有】 5,000円相当 【1年以上保有】 10,000円相当 【3年以上保有】 15,000円相当 / 1,00	100	高			OK	OK	OK	通常掲載可	OK	OK
4198	テンダ	スタンダード（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	486.0	4.53	22.0	4.48	22.0	4.53	配当あり	いいえ	759.38	1.24	32.2	839.0	485.0	Technology	なし			高			OK	OK	OK	通常掲載可	OK	OK
4199	ワンダープラネット	グロース（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	680.0						配当未取得			0.52	17.3	1923.0	679.0	Technology	なし			高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
4202	ダイセル	プライム（内国株式）	3200	化学	4	素材・化学	4	TOPIX Mid400	1341.0	5.22	70.0	5.2	70.0	5.22	配当あり	いいえ	34.61	0.96	3424.8	1658.0	1112.5	Basic Materials	なし			高			OK	OK	OK	通常掲載可	OK	OK
4203	住友ベークライト	プライム（内国株式）	3200	化学	4	素材・化学	4	TOPIX Mid400	7616.0	1.58	120.0	1.58	120.0	1.58	配当あり	いいえ	23.83	1.92	6681.9	7985.0	4051.0	Basic Materials	なし			高			OK	OK	OK	通常掲載可	OK	OK
4204	積水化学工業	プライム（内国株式）	3200	化学	4	素材・化学	4	TOPIX Mid400	2577.0	3.18	82.0	3.22	82.0	3.18	配当あり	いいえ	14.11	1.22	10403.5	3065.0	2248.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
4205	日本ゼオン	プライム（内国株式）	3200	化学	4	素材・化学	4	TOPIX Mid400	2396.0	3.34	80.0	3.3	80.0	3.34	配当あり	いいえ	12.83	1.21	4584.6	2455.0	1440.0	Basic Materials	なし			高			OK	OK	OK	通常掲載可	OK	OK
4206	アイカ工業	プライム（内国株式）	3200	化学	4	素材・化学	4	TOPIX Mid400	3691.0	3.79	140.0	3.83	140.0	3.79	配当あり	いいえ	13.38	1.23	2335.5	4008.0	3340.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
4208	ＵＢＥ	プライム（内国株式）	3200	化学	4	素材・化学	4	TOPIX Mid400	3142.0	5.09	160.0	5.03	160.0	5.09	配当あり	いいえ	12.79	0.7	3052.3	3350.0	2185.5	Basic Materials	なし			高			OK	OK	OK	通常掲載可	OK	OK
4212	積水樹脂	プライム（内国株式）	3200	化学	4	素材・化学	6	TOPIX Small 1	2560.0	2.81	72.0	2.85	72.0	2.81	配当あり	いいえ	19.63	0.77	767.2	2570.0	1928.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
4216	旭有機材	プライム（内国株式）	3200	化学	4	素材・化学	6	TOPIX Small 1	7480.0	1.74	130.0	1.71	130.0	1.74	配当あり	いいえ	42.3	1.74	1405.0	7930.0	3980.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
4218	ニチバン	プライム（内国株式）	3200	化学	4	素材・化学	7	TOPIX Small 2	1867.0	2.14	40.0	2.16	40.0	2.14	配当あり	いいえ	23.0	0.85	376.8	2038.0	1781.0	Industrials	あり	自社製品詰合せ: 100株以上 | 【6ヵ月以上保有】 3,500円相当 | ■継続保有期間について 割当基準日（9月末日）と、その6ヵ月前である同年の3月末日に、同一株主番号にて連続して株主名簿に記載された状態。 ■贈呈時期 毎年11月中旬頃	100	高			OK	OK	OK	通常掲載可	OK	OK
421A	ムービン・ストラテジック・キャリア	グロース（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	3175.0						配当未取得		22.35	6.45	268.0	3635.0	1758.0	Industrials	なし			高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
4220	リケンテクノス	プライム（内国株式）	3200	化学	4	素材・化学	7	TOPIX Small 2	1679.0	3.22	54.0	3.18	54.0	3.22	配当あり	いいえ	10.93	1.18	799.0	1878.0	1079.0	Basic Materials	あり	自社製品、QUOカード: 200株以上 | 【1年未満保有】 1,000円相当（年間　2,000円相当） 【1年以上保有】 1,500円相当（年間　3,000円相当） 【3年以上保有】 2,000円相当（年間　4,000円相当） | ■継続保有期間について 「基準日（毎年３月末日および毎年９月末日）において、同一の株主番号で株主名簿に連続して記載または記録された期間」とします。 ■贈呈時期 各基準日から3カ月以内 / 500株以上 | 【1年未満保有】 2,500円相当（年間　5,000円相当） 【1年以上保有】 3,000円相当（年間　6,000円相当） 【3年以上保有】 4,000円相当（	200	高			OK	OK	OK	通常掲載可	OK	OK
4221	大倉工業	プライム（内国株式）	3200	化学	4	素材・化学	7	TOPIX Small 2	4950.0	4.44	220.0	4.46	220.0	4.44	配当あり	いいえ	14.77	0.89	559.2	5730.0	4080.0	Basic Materials	あり	自社ホテル利用券 、QUOカード: 100株以上 | 1、ホテル利用券 1,000円相当／2枚 2、QUOカード 1,000円相当 | ■贈呈時期 毎年3月 ※オークラホテル丸亀ホテル利用券 使用上の注意 ・本券は現金との引換えはできない ・本券は利用日当日の支払いのみ有効、また釣銭の支払いはできない ・他のチケットの購入、割引サービス・クーポン券との併用はできない ・宿泊や各種宴会、レストラン（テイクアウト含む）にて利用可能（売店は除く） ・店舗・サービスの営業状況はホテルホームページにて確認のこと / 1,000株以上 | 1、ホテル利用券 1,000円相当／4枚 2、QUOカード 2,0	100	高			OK	OK	OK	通常掲載可	OK	OK
4222	児玉化学工業	スタンダード（内国株式）	3200	化学	4	素材・化学	-	-	658.0	1.52	10.0	1.5	10.0	1.52	配当あり	いいえ	0.44	0.36	102.2	1491.0	518.0	Consumer Cyclical	なし			高			OK	OK	OK	通常掲載可	OK	OK
4224	ロンシール工業	スタンダード（内国株式）	3200	化学	4	素材・化学	-	-	1988.0	4.28	85.0	4.26	85.0	4.28	配当あり	いいえ	8.99	0.46	91.6	2311.0	1559.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
