コード	銘柄名	市場・商品区分	33業種コード	33業種区分	17業種コード	17業種区分	規模コード	規模区分	株価	配当利回り(%)	1株配当(円)	配当利回り_raw	1株配当_raw	配当利回り_自前計算	配当状態	配当フォールバック使用	PER	PBR	時価総額(億円)	52週高値	52週安値	セクター	優待有無	優待内容	優待最低株数	優待判定信頼度	注意フラグ	要確認理由	配当ランキング利用可否	優待ランキング利用可否	総合ランキング利用可否	記事掲載区分	yfinance状態	みんかぶ状態
6310	井関農機	プライム（内国株式）	3600	機械	8	機械	7	TOPIX Small 2	1770.0	2.54	45.0	2.54	45.0	2.54	配当あり	いいえ	14.53	0.53	400.5	2488.0	1185.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
6315	ＴＯＷＡ	プライム（内国株式）	3600	機械	8	機械	6	TOPIX Small 1	3175.0	0.76	24.0	0.76	24.0	0.76	配当あり	いいえ	51.81	3.37	2382.1	3595.0	1622.0	Technology	なし			高			OK	OK	OK	通常掲載可	OK	OK
6316	丸山製作所	スタンダード（内国株式）	3600	機械	8	機械	-	-	2558.0	2.93	75.0	2.93	75.0	2.93	配当あり	いいえ	8.6	0.47	99.2	2580.0	1996.0	Industrials	あり	QUOカード、自社製品割引: 100株以上 | 【1年以上保有】 1,000円相当 【3年以上保有】 2,000円相当 【5年以上保有】 3,000円相当 【7年以上保有】 5,000円相当 | ※ESG活動の一環としてQUOカード1枚につき10円を自然保護等の社会貢献団体に寄付。 ■継続保有期間について 確認にあたっては、3月31日及び9月30日の株主名簿に連続して記載される同一の株主番号の回数並びに各回において100株以上の確認を基準といたします。 1年以上3年未満：株主名簿に100株以上の保有を、連続3～6回記載 3年以上5年未満：株主名簿に、連続7～10回記載 5年以上7年未満：株主名	100	高			OK	OK	OK	通常掲載可	OK	OK
6317	北川鉄工所	スタンダード（内国株式）	3600	機械	8	機械	7	TOPIX Small 2	1711.0	3.74	64.0	3.74	64.0	3.74	配当あり	いいえ	5.06	0.34	158.3	1938.0	1342.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
6322	タクミナ	スタンダード（内国株式）	3600	機械	8	機械	-	-	1604.0	3.37	54.0	3.37	54.0	3.37	配当あり	いいえ	8.98	0.97	110.8	1920.0	1520.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
6323	ローツェ	プライム（内国株式）	3600	機械	8	機械	4	TOPIX Mid400	4530.0	0.44	20.0	0.44	20.0	0.44	配当あり	いいえ	41.49	6.03	7856.5	5148.0	1628.0	Technology	なし			高			OK	OK	OK	通常掲載可	OK	OK
6324	ハーモニック・ドライブ・システムズ	プライム（内国株式）	3600	機械	8	機械	7	TOPIX Small 2	7100.0	0.28	20.0	0.28	20.0	0.28	配当あり	いいえ	416.67	8.36	6721.3	8870.0	2316.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
6325	タカキタ	スタンダード（内国株式）	3600	機械	8	機械	-	-	395.0	2.53	10.0	2.53	10.0	2.53	配当あり	いいえ	22.03	0.53	44.6	478.0	372.0	Industrials	あり	電子マネー・ポイント: 100株以上 | 【1年以上保有】 1,000円相当 【3年以上保有】 1,500円相当 | ※移行経過期間として、2027 年３月末時点で新制度の対象とならない株主様に対し、2026年９月末日および 2027 年３月末の両基準日において、同一株主番号で連続して当社株主名簿に記載または記録され、かつ当該期間における保有株式数が継続して 100 株以上保有する株主様を、新制度初年度における長期保有株主として取り扱うものといたします。なお、当該要件を満たす株主様には、キャッシュレスポイント 500 円、両基準日において 1,000 株以上保有の株主様には、キャッシュレスポイ	100	高			OK	OK	OK	通常掲載可	OK	OK
6326	クボタ	プライム（内国株式）	3600	機械	8	機械	2	TOPIX Large70	2751.5	1.89	52.0	1.89	52.0	1.89	配当あり	いいえ	16.83	1.16	31294.0	3268.0	1580.5	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
6327	北川精機	スタンダード（内国株式）	3600	機械	8	機械	-	-	6300.0	0.63	40.0	0.63	40.0	0.63	配当あり	いいえ	104.17	9.1	514.6	7190.0	615.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
6328	荏原実業	プライム（内国株式）	3600	機械	8	機械	7	TOPIX Small 2	2531.0	2.96	75.0	2.96	75.0	2.96	配当あり	いいえ	13.74	2.0	597.8	2985.0	1737.5	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
6330	東洋エンジニアリング	プライム（内国株式）	2050	建設業	3	建設・資材	7	TOPIX Small 2	1936.0	1.29	25.0	1.29	25.0	1.29	配当あり	いいえ		2.33	1134.4	8760.0	764.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
6331	三菱化工機	プライム（内国株式）	3600	機械	8	機械	6	TOPIX Small 1	3830.0	3.13	120.0	3.13	120.0	3.13	配当あり	いいえ	11.56	1.94	872.5	4180.0	1928.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
6332	月島ホールディングス	プライム（内国株式）	3600	機械	8	機械	6	TOPIX Small 1	2667.0	3.3	88.0	3.3	88.0	3.3	配当あり	いいえ	6.46	1.07	1055.0	3545.0	2001.0	Industrials	あり	新潟県ブランド米: 500株以上 | 2kg※ | ※毎年9月末日は、株主名簿において4月以降新たに500株、1,000株以上所有した株主も対象。 ■継続保有期間について 3月末日の株主名簿において、同一株主番号で3年以上継続して記録されている株主様 （同一の株主番号で1,000株以上を、9月末日、3月末日の株主名簿に7回以上継続して記録されている株主様）といたします。 / 1,000株以上 | 【3年未満保有株主】 4kg※ 【3年以上保有株主】 6kg	500	高			OK	OK	OK	通常掲載可	OK	OK
6333	ＴＥＩＫＯＫＵ	プライム（内国株式）	3600	機械	8	機械	7	TOPIX Small 2	3185.0	4.14	132.0	4.14	132.0	4.14	配当あり	いいえ	11.99	1.56	488.2	3500.0	2691.0	Industrials	あり	QUOカード、カタログギフト: 100株以上 | オリジナルQUOカード 1,000円相当 | ※QUOカードは、株主総会決議通知に 同封しますが、カタログギフトは 「ふるさと兵庫ゆかりの品」7月 上旬にカタログを発送します。 / 1,000株以上 | カタログギフト 3,000円相当 / 2,000株以上 | カタログギフト 5,000円相当	100	高			OK	OK	OK	通常掲載可	OK	OK
6334	明治機械	スタンダード（内国株式）	3600	機械	8	機械	-	-	466.0	1.29	6.0	1.29	6.0	1.29	配当あり	いいえ	195.8	1.64	50.2	470.0	276.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
6335	東京機械製作所	スタンダード（内国株式）	3600	機械	8	機械	-	-	683.0						配当未取得		5.21	0.59	54.2	889.0	372.0	Industrials	なし			高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
6336	石井表記	スタンダード（内国株式）	3600	機械	8	機械	-	-	1911.0	1.88	36.0	1.88	36.0	1.88	配当あり	いいえ	17.27	1.41	152.6	2288.0	636.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
6337	テセック	スタンダード（内国株式）	3600	機械	8	機械	-	-	2537.0	3.94	100.0	3.94	100.0	3.94	配当あり	いいえ	29.33	0.94	132.3	3265.0	1621.0	Technology	なし			高			OK	OK	OK	通常掲載可	OK	OK
6338	タカトリ	スタンダード（内国株式）	3600	機械	8	機械	-	-	1664.0	2.4	40.0	2.4	40.0	2.4	配当あり	いいえ	35.34	0.9	88.7	1975.0	1197.0	Technology	なし			高			OK	OK	OK	通常掲載可	OK	OK
6339	新東工業	プライム（内国株式）	3600	機械	8	機械	7	TOPIX Small 2	1207.0	3.98	48.0	3.98	48.0	3.98	配当あり	いいえ		0.57	633.9	1310.0	853.0	Industrials	あり	QUOカード: 100株以上 | 【1年以上保有株主】 1,000円相当 【3年以上保有株主】 2,000円相当 | ■継続保有期間について 保有期間は9月末日時点の株主名簿に同一株主番号で連続して記載された回数をもとに算出いたします。 ■贈呈時期 12月発送予定 / 1,000株以上 | 【1年以上保有株主】 2,000円相当 【3年以上保有株主】 3,000円相当	100	高			OK	OK	OK	通常掲載可	OK	OK
6340	澁谷工業	プライム（内国株式）	3600	機械	8	機械	7	TOPIX Small 2	4455.0	2.13	95.0	2.13	95.0	2.13	配当あり	いいえ	13.74	1.09	1232.5	4480.0	3095.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
6342	太平製作所	スタンダード（内国株式）	3600	機械	8	機械	-	-	2713.0	3.69	100.0	3.69	100.0	3.69	配当あり	いいえ	8.03	0.49	35.3	4390.0	2538.0	Basic Materials	なし			高			OK	OK	OK	通常掲載可	OK	OK
6343	フリージア・マクロス	スタンダード（内国株式）	3600	機械	8	機械	-	-	152.0	0.39	0.6	0.39	0.6	0.39	配当あり	いいえ	3.97	0.4	68.4	230.0	101.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
6345	アイチ　コーポレーション	プライム（内国株式）	3600	機械	8	機械	7	TOPIX Small 2	1359.0	4.78	65.0	4.78	65.0	4.78	配当あり	いいえ	13.5	1.16	877.4	1475.0	1262.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
6346	キクカワエンタープライズ	スタンダード（内国株式）	3600	機械	8	機械	-	-	5580.0	3.58	200.0	3.58	200.0	3.58	配当あり	いいえ	20.79	0.53	67.6	7160.0	5500.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
6347	プラコー	スタンダード（内国株式）	3600	機械	8	機械	-	-	262.0	2.29	6.0	2.29	6.0	2.29	配当あり	いいえ	30.05	1.51	25.2	478.0	196.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
6349	小森コーポレーション	プライム（内国株式）	3600	機械	8	機械	6	TOPIX Small 1	1509.0	5.3	80.0	5.3	80.0	5.3	配当あり	いいえ	10.86	0.65	800.7	1818.0	1387.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
6351	鶴見製作所	プライム（内国株式）	3600	機械	8	機械	7	TOPIX Small 2	2271.0	1.28	29.0	1.28	29.0	1.28	配当あり	いいえ	21.1	1.07	1087.2	2514.0	1765.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
6356	日本ギア工業	スタンダード（内国株式）	3600	機械	8	機械	-	-	1460.0	0.68	10.0	0.68	10.0	0.68	配当あり	いいえ	11.86	3.81	207.9	2287.0	520.0	Consumer Cyclical	なし			高			OK	OK	OK	通常掲載可	OK	OK
6357	三精テクノロジーズ	スタンダード（内国株式）	3600	機械	8	機械	-	-	2437.0	3.9	95.0	3.9	95.0	3.9	配当あり	いいえ	8.8	0.86	431.9	2849.0	1444.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
6358	酒井重工業	プライム（内国株式）	3600	機械	8	機械	7	TOPIX Small 2	2064.0	6.3	130.0	6.3	130.0	6.3	配当あり	いいえ	10.02	0.56	177.0	2385.0	1941.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
6360	東京自働機械製作所	スタンダード（内国株式）	3600	機械	8	機械	-	-	4450.0	2.25	100.0	2.25	100.0	2.25	配当あり	いいえ	8.52	2.6	62.5	4560.0	2690.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
6361	荏原製作所	プライム（内国株式）	3600	機械	8	機械	4	TOPIX Mid400	6248.0	1.06	66.0	1.06	66.0	1.06	配当あり	いいえ	37.59	2.27	28541.7	6890.0	2650.5	Industrials	あり	美術館招待券: 100株以上 | ■荏原・畠山美術館の招待券 1枚（2名分） | ※創業者である畠山一清が蒐集した茶道具を中心に、書画、陶磁、漆芸、能装束など、日本、中国、朝鮮の古美術品を展示公開。 《贈呈時期・有効期間》 毎年3月開催の定時株主総会後に送付 有効期間：翌年3月末迄	100	高			OK	OK	OK	通常掲載可	OK	OK
6363	酉島製作所	プライム（内国株式）	3600	機械	8	機械	6	TOPIX Small 1	2786.0	2.3	64.0	2.3	64.0	2.3	配当あり	いいえ	12.42	1.22	733.2	3635.0	1813.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
6364	ＡＩＲＭＡＮ	プライム（内国株式）	3600	機械	8	機械	7	TOPIX Small 2	1885.0	5.52	104.0	5.52	104.0	5.52	配当あり	いいえ	9.2	1.13	507.8	2270.0	1586.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
6365	電業社機械製作所	スタンダード（内国株式）	3600	機械	8	機械	-	-	5420.0	3.51	190.0	3.51	190.0	3.51	配当あり	いいえ	8.59	0.73	225.0	6320.0	4500.0	Industrials	あり	静岡茶: 100株以上 | 1,500円相当 | 【発送時期】 5月下旬頃 / 300株以上 | 3,000円相当	100	高			OK	OK	OK	通常掲載可	OK	OK
6366	千代田化工建設	スタンダード（内国株式）	2050	建設業	3	建設・資材	-	-	675.0						配当未取得		8.32	1.54	1749.4	1830.0	317.0	Industrials	なし			高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
6367	ダイキン工業	プライム（内国株式）	3600	機械	8	機械	1	TOPIX Core30	24050.0	1.5	360.0	1.5	360.0	1.5	配当あり	いいえ	25.64	2.16	66939.8	25900.0	16685.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
6368	オルガノ	プライム（内国株式）	3600	機械	8	機械	4	TOPIX Mid400	16370.0	0.81	132.0	0.81	132.0	0.81	配当あり	いいえ	26.53	5.27	7527.3	20145.0	8720.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
6369	トーヨーカネツ	プライム（内国株式）	3600	機械	8	機械	7	TOPIX Small 2	2384.0	4.61	110.0	4.61	110.0	4.61	配当あり	いいえ	14.49	0.92	371.5	3165.0	1945.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
6370	栗田工業	プライム（内国株式）	3600	機械	8	機械	4	TOPIX Mid400	9080.0	1.48	134.0	1.48	134.0	1.48	配当あり	いいえ	25.13	2.91	9888.1	9919.0	4930.0	Industrials	あり	QUOカード: 100株以上 | 2,000円相当 | ■継続保有期間について 3月31日（基準日）において、毎年3月31日および9月30日の当社株主名簿に、同一の株主番号で7回以上連続して記載されていることといたします。 ■案内時期 毎年6月下旬に配当金のお知らせ書類に同封。 / 1,000株以上 | 【3年未満保有】 4,000円相当 【3年以上保有】 6,000円相当 / 5,000株以上 | 【3年未満保有】 8,000円相当 【3年以上保有】 10,000円相当	100	高			OK	OK	OK	通常掲載可	OK	OK
6371	椿本チエイン	プライム（内国株式）	3600	機械	8	機械	6	TOPIX Small 1	2591.0	3.09	80.0	3.09	80.0	3.09	配当あり	いいえ	8.76	0.91	2695.5	2812.0	1777.0	Industrials	あり	プレミアム優待倶楽部ポイント: 500株以上 | 5,000ポイント | ※ポイント数に応じて、食品、電化製品、ギフト、旅行・体験、および公益法人等への寄付など、5,000点以上の商品の中から交換が可能。また、他のプレミアム優待倶楽部導入企業の優待ポイントと合算が可能な共通株主優待コインWILLsCoin』への交換が可能。 ※1ポイント≒1円相当。 ※繰越は1回のみ。 ■継続保有期間について 翌年3月末日において株主名簿に同一株主番号で500株以上お持ちの株主様として記載された場合にのみ繰越せます。 / 600株以上 | 6,000ポイント / 700株以上 | 7,000ポイント / 800	500	高			OK	OK	OK	通常掲載可	OK	OK
6376	日機装	プライム（内国株式）	3750	精密機器	9	電機・精密	6	TOPIX Small 1	4230.0	1.18	50.0	1.18	50.0	1.18	配当あり	いいえ	20.53	1.69	2760.7	4295.0	1253.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
6378	木村化工機	スタンダード（内国株式）	3600	機械	8	機械	7	TOPIX Small 2	1193.0	3.44	41.0	3.44	41.0	3.44	配当あり	いいえ	10.36	1.11	229.8	1950.0	877.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
6379	レイズネクスト	プライム（内国株式）	2050	建設業	3	建設・資材	7	TOPIX Small 2	2239.0	5.23	117.0	5.23	117.0	5.23	配当あり	いいえ	11.56	1.32	1209.2	2769.0	1780.0	Industrials	あり	プレミアム優待倶楽部ポイント: 400株以上 | 1,500ポイント(年間 3,000ポイント) | 「株主優待ポイント表」に基づいて、株主へ株主優待ポイントを進呈し、株主限定の特設インターネット・サイトにおいて、そのポイントと食品、電化製品、ギフト、旅行・体験等に交換できる。 ※1ポイント≒1円相当。 【繰越条件】：2025年9月末日以降、毎年3月末日および9月末日の株主名簿に同一株主番号で連続に記載または記録され、かつ4単元（400株）以上継続保有されている場合最大3回まで繰り越せます。 【長期保有特典】：継続保有年数が1年以上の株主様は初年度の1.1倍、2年以上保有の場合は初年度の1.2	400	高			OK	OK	OK	通常掲載可	OK	OK
6380	オリエンタルチエン工業	スタンダード（内国株式）	3600	機械	8	機械	-	-	4665.0	0.43	20.0	0.43	20.0	0.43	配当あり	いいえ	51.55	3.3	70.9	5470.0	1770.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
6381	アネスト岩田	プライム（内国株式）	3600	機械	8	機械	7	TOPIX Small 2	1683.0	5.23	88.0	5.23	88.0	5.23	配当あり	いいえ	12.38	1.31	661.4	1809.0	1364.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
6382	トリニティ工業	スタンダード（内国株式）	3600	機械	8	機械	-	-	1229.0	4.96	61.0	4.96	61.0	4.96	配当あり	いいえ	7.37	0.57	198.3	1470.0	993.0	Consumer Cyclical	なし			高			OK	OK	OK	通常掲載可	OK	OK
6383	ダイフク	プライム（内国株式）	3600	機械	8	機械	4	TOPIX Mid400	7163.0	1.14	82.0	1.14	82.0	1.14	配当あり	いいえ	35.34	5.75	26339.1	7857.0	3576.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
6384	昭和真空	スタンダード（内国株式）	3600	機械	8	機械	-	-	1790.0	3.91	70.0	3.91	70.0	3.91	配当あり	いいえ	12.74	0.91	110.6	1940.0	1291.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
6387	サムコ	プライム（内国株式）	3600	機械	8	機械	7	TOPIX Small 2	13850.0	0.43	60.0	0.43	60.0	0.43	配当あり	いいえ	64.1	7.59	1112.5	16930.0	2732.0	Technology	なし			高			OK	OK	OK	通常掲載可	OK	OK
6390	加藤製作所	プライム（内国株式）	3600	機械	8	機械	-	-	1225.0	5.71	70.0	5.71	70.0	5.71	配当あり	いいえ	3.07	0.32	137.0	1783.0	1172.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
6391	加地テック	スタンダード（内国株式）	3600	機械	8	機械	-	-	4180.0	1.67	70.0	1.67	70.0	1.67	配当あり	いいえ	9.55	0.82	69.1	5320.0	3250.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
6392	ヤマダコーポレーション	スタンダード（内国株式）	3600	機械	8	機械	-	-	7110.0	3.09	220.0	3.09	220.0	3.09	配当あり	いいえ	9.82	0.94	170.2	8020.0	4855.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
6393	油研工業	スタンダード（内国株式）	3600	機械	8	機械	-	-	2845.0	5.27	150.0	5.27	150.0	5.27	配当あり	いいえ	8.61	0.43	101.2	3390.0	2600.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
6395	タダノ	プライム（内国株式）	3600	機械	8	機械	6	TOPIX Small 1	1302.0	2.61	34.0	2.61	34.0	2.61	配当あり	いいえ	8.99	0.8	1645.8	1551.0	934.4	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
6396	宇野澤組鐵工所	スタンダード（内国株式）	3600	機械	8	機械	-	-	3930.0	1.27	50.0	1.27	50.0	1.27	配当あり	いいえ	10.01	1.14	43.4	4700.0	2922.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
6400	不二精機	スタンダード（内国株式）	3600	機械	8	機械	-	-	258.0	2.71	7.0	2.71	7.0	2.71	配当あり	いいえ	9.05	0.52	20.9	354.0	256.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
6402	兼松エンジニアリング	スタンダード（内国株式）	3600	機械	8	機械	-	-	1383.0	1.74	24.0	1.74	24.0	1.74	配当あり	いいえ	6.5	3.1	67.7	2140.0	1164.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
6403	水道機工	スタンダード（内国株式）	3600	機械	8	機械	-	-	4015.0	1.37	55.0	1.37	55.0	1.37	配当あり	いいえ	14.01	1.46	171.4	4165.0	1871.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
6405	鈴茂器工	スタンダード（内国株式）	3600	機械	8	機械	-	-	1043.0	3.36	35.0	3.36	35.0	3.36	配当あり	いいえ	20.49	0.9	116.4	1857.0	983.0	Industrials	あり	ジェフグルメカード: 100株以上 | 500円相当 | ※「全国共通お食事券ジェフグルメカード」は、全国 35,000店舗の加盟飲食店で利用できます。 ■贈呈時期 定時株主総会終了後の6月下旬発送。 / 300株以上 | 1,500円相当 / 500株以上 | 2,500円相当 / 1,000株以上 | 5,000円相当 / 5,000株以上 | 10,000円相当	100	高			OK	OK	OK	通常掲載可	OK	OK
6407	ＣＫＤ	プライム（内国株式）	3600	機械	8	機械	6	TOPIX Small 1	7380.0	1.1	81.0	1.1	81.0	1.1	配当あり	いいえ	36.36	3.21	4932.4	8330.0	2361.0	Industrials	あり	giftee Box: 100株以上 | 【1年以上保有】 500円相当 【3年以上保有】 1,000円相当 | ◇giftee Box は豊富なラインナップの中から、好きな商品を選べるギフト。 詳細は https://giftee.biz/consumer/gifteebox/about/ ■継続保有期間について 株主名簿基準日（3月31日及び9月30日）の株主名簿に所定の回数以上連続して、同一株主番号にて記載または記録される状態を指します。 1年以上継続保有：連続して3回以上 3年以上継続保有：連続して7回以上 【案内時期】 毎年6月上旬 / 500株以上 | 【1年以上保有】 1,500	100	高			OK	OK	OK	通常掲載可	OK	OK
6408	小倉クラッチ	スタンダード（内国株式）	3600	機械	8	機械	-	-	4010.0	2.49	100.0	2.49	100.0	2.49	配当あり	いいえ	3.99	0.3	60.0	5250.0	3450.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
6412	平和	プライム（内国株式）	3600	機械	8	機械	6	TOPIX Small 1	2002.0	4.0	80.0	4.0	80.0	4.0	配当あり	いいえ	16.92	0.79	1974.5	2275.0	1750.0	Consumer Cyclical	あり	自社施設優待券: 200株以上 | 2枚（年間 4枚） | 平日及び指定月の土日祝日の料金の支払いの一部として1,000円分利用可能。 ※1、1回の来場につき1名16枚まで。 ※2、土・日・祝日の利用は1月（1月1日を除く）、2月、7月、8月のみ可能。 ※3、北海道内の各ゴルフ場、中央道晴ヶ峰カントリー倶楽部の土・日・祝日の 利用は10月から冬季クローズまでと、冬季クローズ後の春季オープンから5月までとなる。 ※4、最大16枚まで利用可能。 ※5、予約方法はPGM公式サイト若しくはゴルフ場への電話予約。 ※6、プレーされない場合は利用不可。 《贈呈時期・利用期間》 確定日9月末：12月上旬発送	200	高			OK	OK	OK	通常掲載可	OK	OK
6413	理想科学工業	プライム（内国株式）	3600	機械	8	機械	7	TOPIX Small 2	956.0	5.23	50.0	5.23	50.0	5.23	配当あり	いいえ	13.91	0.87	600.7	1298.0	945.0	Technology	なし			高			OK	OK	OK	通常掲載可	OK	OK
6417	ＳＡＮＫＹＯ	プライム（内国株式）	3600	機械	8	機械	4	TOPIX Mid400	1589.0	5.66	90.0	5.66	90.0	5.66	配当あり	いいえ	7.07	1.25	3138.5	3059.0	1526.0	Consumer Cyclical	あり	株主優待券: 500株以上 | ■割引券 （平日10,000円・土日祝日5,000円割引） 【1年未満保有】 1枚 【1年以上保有】 2枚 | ■継続保有期間について 保有期間１年以上＝３月末及び９月末の株主名簿に、同一株主番号で３回以上続けて記載又は記録された株主さまとします。 《発送日・有効期限》 確定日3月末（6月下旬・翌年2月まで） 確定日9月末（12月上旬・翌年8月まで） / 5,000株以上 | 【1年未満保有】 割引券　2枚 【1年以上保有】 全日プレーフィー無料券1枚 / 10,000株以上 | 【1年未満保有】 割引券　4枚 【1年以上保有】 全日プレーフィー無料券 （5,0	500	高			OK	OK	OK	通常掲載可	OK	OK
6418	日本金銭機械	プライム（内国株式）	3600	機械	8	機械	7	TOPIX Small 2	984.0	4.67	46.0	4.67	46.0	4.67	配当あり	いいえ	5.68	0.74	266.9	1260.0	890.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
6419	マースグループホールディングス	プライム（内国株式）	3600	機械	8	機械	6	TOPIX Small 1	2894.0	5.18	150.0	5.18	150.0	5.18	配当あり	いいえ	8.04	0.62	526.0	3340.0	2771.0	Consumer Cyclical	あり	オリジナルQUOカード、地方特産品カタログ、割引券、カレンダー: 100株以上 | オリジナルQUOカード 1,000円相当 | ※地方特産品カタログの中にＭＰギフト券（ホテル・レストラン利用）を追加 ■継続保有期間について 「継続保有期間３年以上」とは、３月末及び９月末を基準日とする株主名簿において、同一株主番号で７回連続して記載または記録され、かつ各基準日で所定の保有株式数を満たしている状態を指します。なお、保有期間の判定は、直近の基準日から過去に遡って行います。 / 500株以上 | 【3年未満保有】 地方特産品カタログ 3,000円相当 【3年以上保有】 地方特産品カタログ 5,000	100	高			OK	OK	OK	通常掲載可	OK	OK
6420	ガリレイ	プライム（内国株式）	3600	機械	8	機械	6	TOPIX Small 1	3290.0	2.71	89.0	2.71	89.0	2.71	配当あり	いいえ	10.73	1.16	1319.0	4015.0	3035.0	Industrials	あり	QUOカード: 100株以上 | 【1年以上保有】 3,000円相当 【5年以上保有】 5,000円相当 | ■継続保有期間について 継続保有期間とは、それぞれ同じ株主番号で3月末及び9月末時点の当社株主名簿に、以下の回数以上、連続で記載または記録されていることとする。 1年以上：3回、 5年以上：11回 ■贈呈時期 定時株主総会終了後の6月下旬の発送予定。	100	高			OK	OK	OK	通常掲載可	OK	OK
6424	高見沢サイバネティックス	スタンダード（内国株式）	3600	機械	8	機械	-	-	861.0	2.67	23.0	2.67	23.0	2.67	配当あり	いいえ	7.63	0.57	35.9	999.0	856.0	Technology	あり	オリジナルQUOカード: 100株以上 | 1,000円相当 | 【発送時期】 6月下旬 / 500株以上 | 2,000円相当	100	高			OK	OK	OK	通常掲載可	OK	OK
6425	ユニバーサルエンターテインメント	スタンダード（内国株式）	3600	機械	8	機械	-	-	626.0						配当未取得			0.38	485.1	1110.0	612.0	Consumer Cyclical	なし			高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
6428	オーイズミ	スタンダード（内国株式）	3600	機械	8	機械	-	-	307.0	3.91	12.0	3.91	12.0	3.91	配当あり	いいえ	11.58	0.37	69.1	365.0	306.0	Communication Services	なし			高			OK	OK	OK	通常掲載可	OK	OK
6430	ダイコク電機	プライム（内国株式）	3600	機械	8	機械	7	TOPIX Small 2	2144.0	4.66	100.0	4.66	100.0	4.66	配当あり	いいえ	5.42	0.63	312.2	3070.0	2034.0	Technology	あり	デジタルギフト（QUOカード）: 100株以上 | 【1年未満保有】 1,000円相当 【1年以上保有】 2,000円相当 【3年以上保有】 3,000円相当 | ※2026年9月よりデジタルギフトを進呈（ＱＵＯカードについても当面の間、選択が可能） ◇対象となる交換先：Amazon ギフトカード、PayPay マネーライト、楽天ポイント、ｄポイント、au PAY ギフトカード、nanaco ギフト、等 ■継続保有期間について 同一の株主番号で株主名簿基準日（毎年3月末日及び9月末日）の株主名簿に下記のとおり、連続で記載または記録されていることをいいます。 １年未満：直近株主名簿に記載または記	100	高			OK	OK	OK	通常掲載可	OK	OK
6432	竹内製作所	プライム（内国株式）	3600	機械	8	機械	6	TOPIX Small 1	7290.0	3.02	220.0	3.02	220.0	3.02	配当あり	いいえ	11.92	1.8	3367.5	7880.0	4550.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
